robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,demand,demand_met,native_return_code
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_20ms,0,125,"[6.283185307179585,-5.459014712890477,1.6186816266893467,-4.667535920733541,1.4525224174707034,-5.144544408587174]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.459014712890477,1.6186816266893467,-4.667535920733541,1.4525224174707034,-5.144544408587174]",internal_nonconvergence+position_tolerance,0.0019120667576359531,0.006581274098692801,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_20ms,1,125,"[6.283185307179585,-5.459286414681065,1.6177177451550417,-4.6668836981033675,1.4508488404869844,-5.143747563884726]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.459286414681065,1.6177177451550417,-4.6668836981033675,1.4508488404869844,-5.143747563884726]",internal_nonconvergence+position_tolerance,0.0019017669166836227,0.007511421838078846,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_20ms,2,125,"[6.283185307179585,-5.458668586681487,1.6185784686073978,-4.666429733519481,1.4529140374688314,-5.1442163669100305]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458668586681487,1.6185784686073978,-4.666429733519481,1.4529140374688314,-5.1442163669100305]",internal_nonconvergence+position_tolerance,0.0019340145207721372,0.005645780450705686,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,0,125,"[6.283185307179585,-5.458283243402384,1.6178138586188997,-4.66639325110248,1.4517904682829244,-5.142180469798917]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458283243402384,1.6178138586188997,-4.66639325110248,1.4517904682829244,-5.142180469798917]",internal_nonconvergence+position_tolerance,0.0017471086141162973,0.0054254903255320265,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,1,125,"[6.283185307179585,-5.459272635273183,1.618652781992785,-4.668018713320056,1.4505867734032662,-5.145319956433984]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.459272635273183,1.618652781992785,-4.668018713320056,1.4505867734032662,-5.145319956433984]",internal_nonconvergence+position_tolerance,0.0017937013325273813,0.00869917920010929,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,2,125,"[6.283185307179585,-5.458541770591622,1.6187215188608688,-4.6664143511980924,1.4523665552002394,-5.147900821328263]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458541770591622,1.6187215188608688,-4.6664143511980924,1.4523665552002394,-5.147900821328263]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0018702870717501525,0.008926544794545983,0.0,,,-3
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,0,73,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",internal_nonconvergence+velocity_limit,0.00019537502331334766,0.0004037931034406353,1.0111867220657693,,,7
ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,trajectory_18,near_singular,trac_task_20ms,1,113,"[-3.326254883670838,-4.077615559876348,-2.476320445084238,-4.701845183201234,-0.10342785325955839,2.496020782691525]","[-0.07027197653399211,-0.22248395611325827,-0.0887566195363346]","[[-0.7941392921037652,0.5888104491695577,-0.15048268899004552],[0.05950765480958548,-0.1710839183047324,-0.98345774282201],[-0.6048153633597565,-0.7899573076098758,0.1008257328153996]]","[-3.326254883670838,-4.077615559876348,-2.476320445084238,-4.701845183201234,-0.10342785325955839,2.496020782691525]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0023427686680325,0.011453581311026369,0.0,,,-3
ur5e,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,trajectory_22,joint_limit_return,cr_ik_minimal_fixed,2,39,"[0.6663499545274467,-0.38989559622032516,-1.203781965777218,0.5892454085639836,-0.027506066301085385,5.887221876436176]","[0.2250015424202077,0.4680707493326102,0.6612836444482159]","[[-0.1090803113188229,-0.7783104673318232,-0.6183318705390397],[-0.12332069098273231,-0.6066423072408423,0.7853515889339303],[-0.986353634787306,0.16191950934716506,-0.029809052897453656]]","[0.6663499545274467,-0.38989559622032516,-1.203781965777218,0.5892454085639836,-0.027506066301085385,5.887221876436176]",position_tolerance+orientation_tolerance,0.004153722231866649,0.017308084490890885,0.0,3.9981641984305902,False,-3
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,cr_ik,0,76,"[2.4036994306130324,1.0439532935162759,1.251695358889146,1.3450512418392182,-2.810970514536321,1.0113763718535358]","[-0.04627198591536185,-0.011718107333322028,-0.42329878514068847]","[[0.7357781078050689,-0.5155053958793134,0.4391864784964408],[-0.4578176908463514,0.09925030990788489,0.8834887310720513],[-0.4990326021643345,-0.8511190062514766,-0.16298128473721135]]","[2.4036994306130324,1.0439532935162759,1.251695358889146,1.3450512418392182,-2.810970514536321,1.0113763718535358]",position_tolerance+orientation_tolerance,0.004668888071832549,0.017855479327968285,0.0,,,-3
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,0,77,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",position_tolerance,0.0015130008676266034,0.0030930768202050425,0.9999999999999976,,,1
