site_id,role,uid,current_query_hash,a,a_aliases,b,b_aliases,a_complete,b_complete,repeats,completion_count_difference,a_prefix_median,b_prefix_median,current_q_difference_max_rad
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_03,['previous_first_dls'],0,0,5,0,0.0,0.0,0.0505875824496832
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_00,"['original_focal', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_04,['refined_focal'],0,0,5,0,0.0,0.0,1.101981650819539e-06
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_01,['common_input_always_hard'],candidate_02,['common_input_full_cghik'],0,0,5,0,0.0,0.0,0.0007386006080718488
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_01,['common_input_always_hard'],candidate_03,['previous_first_dls'],0,0,5,0,0.0,0.0,0.0007217790210343189
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_01,['common_input_always_hard'],candidate_04,['refined_focal'],0,0,5,0,0.0,0.0,0.05077563675813479
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_02,['common_input_full_cghik'],candidate_03,['previous_first_dls'],0,0,5,0,0.0,0.0,0.00012080963027605307
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_02,['common_input_full_cghik'],candidate_04,['refined_focal'],0,0,5,0,0.0,0.0,0.050596018295725353
case_05_pre_failure,trac_failed,d13cc08f12e083b576378a71eba2a5f5856319a74339c4d99b24a4e6647cfc6e,e1aa83e9279582566d0458f4e96b9a4de7462faf5e2b299d280486d88258aeea,candidate_03,['previous_first_dls'],candidate_04,['refined_focal'],0,0,5,0,0.0,0.0,0.05058734920493679
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",candidate_01,"['original_always_hard', 'common_input_always_hard']",5,5,5,0,30.0,30.0,0.001727622700855136
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,7.265862623936914e-05
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,7.542476658467523e-05
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_00,"['original_focal', 'common_input_full_cghik', 'previous_first_dls']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,7.275791212224547e-05
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_01,"['original_always_hard', 'common_input_always_hard']",candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0016610570224311338
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_01,"['original_always_hard', 'common_input_always_hard']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,0.0016538848137495066
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_01,"['original_always_hard', 'common_input_always_hard']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.0016548647887328904
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,6.647617962701746e-05
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,4.653028224378686e-05
case_06_first_divergence,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,4d45caacfd8704fbcf39b672dd9f45e0412329efb170302bd84f4771b96d655b,candidate_03,['offline_reference'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,8.086594896264399e-05
case_06_pre_failure,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,8c58f3846e9880206392e7cd4cc87d5dbcbf11250b23c168fcca04dd391a15fd,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",candidate_01,['previous_first_dls'],0,0,5,0,0.0,0.0,0.0012876797498331538
case_06_pre_failure,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,8c58f3846e9880206392e7cd4cc87d5dbcbf11250b23c168fcca04dd391a15fd,candidate_00,"['original_focal', 'common_input_always_hard', 'common_input_full_cghik']",candidate_02,['refined_focal'],0,5,5,-5,0.0,30.0,0.05215111449098461
case_06_pre_failure,cghik_lost,f69a8f1f6eef07cefc66000053424135c5ec7250cc78d7cb2319c6615f8a8060,8c58f3846e9880206392e7cd4cc87d5dbcbf11250b23c168fcca04dd391a15fd,candidate_01,['previous_first_dls'],candidate_02,['refined_focal'],0,5,5,-5,0.0,30.0,0.05086343474115146
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",5,5,5,0,30.0,30.0,0.0009438192355446517
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0009099330213906409
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,0.0009057989557741397
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.001014069597670586
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,6.983822904971237e-05
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,7.023760026614312e-05
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_01,"['original_full_cghik', 'common_input_full_cghik', 'previous_first_dls']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.00044255314274913027
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_03,['offline_reference'],5,5,5,0,30.0,30.0,7.997340194112329e-05
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_02,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.00042864189301917294
case_07_first_divergence,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,b9f51b699b06669d7de234ea2f2851a2f068d23f2de6a41fad549476b678f27b,candidate_03,['offline_reference'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.0005086152949602962
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_01,['original_full_cghik'],5,5,5,0,30.0,30.0,0.0259173378311906
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_02,['original_trac_ik_5ms'],5,5,5,0,30.0,30.0,0.026331724100026866
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_03,['common_input_full_cghik'],5,5,5,0,30.0,30.0,0.0002046771033112904
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0011359395760495716
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_05,['previous_first_dls'],5,5,5,0,30.0,30.0,0.005115350845572297
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_00,"['original_focal', 'common_input_always_hard']",candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,7.97770637675499e-05
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_01,['original_full_cghik'],candidate_02,['original_trac_ik_5ms'],5,5,5,0,30.0,30.0,0.0011252377305772665
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_01,['original_full_cghik'],candidate_03,['common_input_full_cghik'],5,5,5,0,30.0,30.0,0.02571266072787931
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_01,['original_full_cghik'],candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.025688945706856744
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_01,['original_full_cghik'],candidate_05,['previous_first_dls'],5,5,5,0,30.0,30.0,0.025587365871413748
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_01,['original_full_cghik'],candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,0.0259199456421062
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_02,['original_trac_ik_5ms'],candidate_03,['common_input_full_cghik'],5,5,5,0,30.0,30.0,0.026127046996715576
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_02,['original_trac_ik_5ms'],candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.02610333197569301
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_02,['original_trac_ik_5ms'],candidate_05,['previous_first_dls'],5,5,5,0,30.0,30.0,0.026001752140250012
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_02,['original_trac_ik_5ms'],candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,0.026334331910942466
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_03,['common_input_full_cghik'],candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0011067703321406275
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_03,['common_input_full_cghik'],candidate_05,['previous_first_dls'],5,5,5,0,30.0,30.0,0.005086181601663353
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_03,['common_input_full_cghik'],candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,0.00020728491422689066
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_05,['previous_first_dls'],5,5,5,0,30.0,30.0,0.003979411269522726
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_04,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,0.0010561625122820217
case_07_pre_failure,successful_control,4cc5ef5c4c9aa6bf49a51ea1b0c183d22a3ad3076219f3fdaaa33a4c97b7085d,37058a9de4cb3305c690cd5fb995d00ca37d045f906ee32f2dc85aba3ba67599,candidate_05,['previous_first_dls'],candidate_06,['refined_focal'],5,5,5,0,30.0,30.0,0.0050355737818047475
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_01,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0007267859124724385
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_02,['offline_reference'],5,5,5,0,30.0,30.0,0.006693333933377454
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.0009055291269459698
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,5.8113160601808156e-05
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_01,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_02,['offline_reference'],5,5,5,0,30.0,30.0,0.00631863175243752
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_01,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.0003578753181250338
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_01,"['original_trac_ik_5ms', 'common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.0007075182269964397
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_02,['offline_reference'],candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.0065008356892672925
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_02,['offline_reference'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.006725007482893286
case_08_first_divergence,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,82c4a9f0c4567b97b1a1bd7450b6fc224b98e6bdcecf27292aba451b65b75388,candidate_03,['previous_first_dls'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.000886261441469971
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_01,['original_trac_ik_5ms'],5,5,5,0,30.0,30.0,0.010072476224575633
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_02,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.0002501269359029834
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.00012115992934802478
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_00,"['original_focal', 'original_full_cghik', 'common_input_always_hard', 'common_input_full_cghik']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.00010385074744001521
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_01,['original_trac_ik_5ms'],candidate_02,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",5,5,5,0,30.0,30.0,0.009872502799492588
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_01,['original_trac_ik_5ms'],candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.009951316295227608
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_01,['original_trac_ik_5ms'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.010011449986807364
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_02,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_03,['previous_first_dls'],5,5,5,0,30.0,30.0,0.00022114342797163733
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_02,"['common_input_trac_0', 'common_input_trac_1', 'common_input_trac_2', 'common_input_trac_3', 'common_input_trac_4']",candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.0001462761884629682
case_08_pre_failure,successful_control,34d461249b6c84388a8a925d2ced5254dc7a9ea2526b13b9a7a34604308cc719,bab4bba317138f18612fc5baf35ce1108c89dbf75450e91c98e84f1e6530324d,candidate_03,['previous_first_dls'],candidate_04,['refined_focal'],5,5,5,0,30.0,30.0,0.00015582553846593683
