robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean,successful_prefix,frame_deadline_success
panda,pink_qp,eb802dcf0a8fc2cd71a16320d22be79365623e21267238d823c027ab85a8e307,near_singular,3,0.0,0.0,251364442.0,0.35333333333333333,15.531707795391604,,,,,,77.0,0.35333333333333333
panda,pink_qp,efe0479c66a754818a5f7d29835478f10ed02b96d8411f6a900fceb91d183fbe,smooth,3,1.0,1.0,286321798.0,1.0,2.9251732053532145,,,,,,300.0,1.0
panda,pink_qp,f338989071d183a807769bcffe987a4e859c3e28c4a65c9e8071bdf8c61b1074,joint_limit_return,3,1.0,1.0,295437400.3333333,1.0,2.1035762349943945,,,,,,300.0,1.0
panda,pink_qp,f389e29401259f4c881c56f3750ff3f9b015d886d8dd2ace0b1fd20ee9562c97,high_curvature,3,1.0,1.0,296541285.6666667,1.0,8.77876424428134,,,,,,300.0,1.0
panda,pink_qp,f614bc0d5448b98eb1a3664183a40fb025019f1c5d90230f364bfbeb3021132e,near_singular,3,1.0,1.0,207872359.33333334,1.0,21.477469231301672,,,,,,300.0,1.0
panda,pink_qp,f677d47f7042cfcb30fe0290e13150bcd1a0eef0a3a73ac79b67cfded7a9d686,high_curvature,3,1.0,1.0,269103431.3333333,1.0,10.844455335066682,,,,,,300.0,1.0
panda,pink_qp,f6a1b23b4b28f464edf09a8c2f3501f08b0c6beb10e8127c939523e305d329ca,smooth,3,1.0,0.6666666666666666,311755358.0,1.0,9.761276347144248,,,,,,300.0,0.9988888888888888
panda,pink_qp,f6b231569baa61a444834d1d85faf611a43514a73277e39209070c4742e0ed6f,joint_limit_return,3,0.0,0.0,260425577.33333334,0.3566666666666667,4.301098829814833,,,,,,107.0,0.3566666666666667
panda,pink_qp,f99362d069800eadfd7d5dffaa64872a9f42f9c276f8ee76fb87e8af9d8de541,near_singular,3,0.0,0.0,256217984.0,0.6133333333333333,6.604703670999592,,,,,,92.0,0.6133333333333333
panda,pink_qp,f9e40eb2fc186c680a7b418b66f0e090516fe78b76e1574e4732b002bf8af3b7,joint_limit_return,3,0.0,0.0,263372577.33333334,0.4166666666666667,31.38131594632438,,,,,,125.0,0.4166666666666667
panda,pink_qp,faab78b3a8c787051fb351c786c3988fd2fd6fc2c8ec04623a8442e82afe3020,smooth,3,1.0,1.0,257310396.33333334,1.0,2.338799020622587,,,,,,300.0,1.0
panda,pink_qp,fb98c40fdea859008cdad9dc6cd4bd25fd1f708efe39bf62b27561f26608c7cf,smooth,3,1.0,1.0,312521060.6666667,1.0,3.096108140482759,,,,,,300.0,1.0
panda,pink_qp,feacf4bfc4daa29c3b09a4d3081e2dc2839e02e2317d60e216b6e67c2297a865,joint_limit_return,3,1.0,1.0,278919726.6666667,1.0,2.395137182457067,,,,,,300.0,1.0
panda,pink_qp,febdf0d62a4a914e1819853b882b597e9f307ef02a0c092ff59dcd8564a63adf,high_curvature,3,1.0,1.0,293296567.6666667,1.0,11.225006912034866,,,,,,300.0,1.0
ur5e,cr_ik_elastic_mu025,00e6b6a3fea10254157dd286c66e900a1d32eee890ec5fa9455bf7e06ea4aedb,joint_limit_return,3,0.6666666666666666,0.6666666666666666,426247906.3333333,0.8844444444444445,21.86724958020561,0.02151076646706007,0.5122222222222222,0.08222222222222222,0.1288888888888889,0.011522517616952043,265.3333333333333,0.8844444444444445
ur5e,cr_ik_elastic_mu025,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,smooth,3,0.6666666666666666,0.6666666666666666,239366889.0,0.9700000000000001,13.479748169888476,0.009845521597393712,0.18000000000000002,0.0,0.016666666666666666,0.0,291.0,0.9700000000000001
ur5e,cr_ik_elastic_mu025,0255e7c171f67168e10c8be9e2c80322103d21053a0345a535db0354c677252e,near_singular,3,1.0,1.0,178867275.33333334,1.0,15.14504986425286,0.003360756339929362,0.17,0.0,0.005555555555555556,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,02aaf3f1f5e01dc93142ef2f8473c9717247b0748bd1ad6d5b8c7c33e272f2f0,smooth,3,1.0,1.0,232786644.66666666,1.0,21.268110286351355,0.011786582371824804,0.6477777777777778,0.0,0.035555555555555556,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,052bab6834b9998b71582f0901a1de597ca9168bb2b7c135cbd9ea8870aaeadd,near_singular,3,1.0,1.0,180179504.66666666,1.0,7.979211675288688,0.0027916959735759055,0.11,0.03333333333333333,0.04,0.0011544640693877718,300.0,1.0
ur5e,cr_ik_elastic_mu025,0fdd74c6557b47b99324ecbad6278fb48bd43e4cac5c01a85512674b75845417,near_singular,3,1.0,1.0,274827604.3333333,1.0,23.088885370669388,0.032381022508296754,0.4000000000000001,0.07888888888888888,0.14333333333333334,0.0020089851050140426,300.0,1.0
ur5e,cr_ik_elastic_mu025,137f42511eee634789799a31613288c53fe91bb993fa8bdc76ff472a6893c2f5,high_curvature,3,1.0,0.6666666666666666,274839342.6666667,1.0,15.492539269907544,0.00392660936654092,0.7655555555555557,0.0,0.07,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,14d60c94c5d032ab222fe64b343da9984c913c0a27c04ad2cd904eb696db44bc,high_curvature,3,1.0,1.0,295405252.6666667,1.0,27.971451079832168,0.02709835468227613,1.0,0.0,0.07,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,1580ca1f83edc945ec37c35dc80d0354859ab31bc95f135761c01a7ffa46a415,high_curvature,3,1.0,1.0,327957382.6666667,1.0,23.747777014181867,0.015994445891996962,0.9833333333333333,0.29888888888888887,0.35000000000000003,0.002757880372431965,300.0,1.0
ur5e,cr_ik_elastic_mu025,1780cf8dc0841806290f65636f2159f5af634562bbb41c207bb11d349314b089,joint_limit_return,3,1.0,1.0,170747545.0,1.0,2.499362564984247,0.0,0.05333333333333334,0.0,0.0,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,193a23bebdbf737319859dedc6108c1aaa74c3d61901b098584466575129c6b9,high_curvature,3,1.0,1.0,230056354.33333334,1.0,12.40980152841898,0.0005051544870727016,0.8144444444444444,0.0,0.013333333333333334,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,1a91f7274e6b788c1a28f13f270607b4f2d2f7ad8640784486e7e1a1144872b1,high_curvature,3,1.0,1.0,355084932.3333333,1.0,13.096345815170068,0.01735549198901612,0.91,0.23444444444444446,0.4122222222222222,0.011020138220266963,300.0,1.0
ur5e,cr_ik_elastic_mu025,1b1010f61b5e4bcb4b39a60eb7f083e7aaadc946f4e639000c418fbabbafb5fd,joint_limit_return,3,1.0,1.0,166861238.66666666,1.0,3.130420291500402,6.421766882387942e-05,0.043333333333333335,0.0,0.0033333333333333335,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,2472d34bb208cf23a031cc2f983707d523579a9c4989eb58e5f0a77a339226ae,joint_limit_return,3,1.0,1.0,194502473.33333334,1.0,18.155763247668904,0.0021087462809016803,0.28,0.0,0.01,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,26a8c1d675c1d07830eb23ec272e237297367adffe7cb0b8e53b618cd77aed6a,near_singular,3,1.0,1.0,176773806.66666666,1.0,8.537099514443748,0.003077194713614619,0.11444444444444445,0.0,0.01,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,26afc4328f17b244a2766263a6d9829151ca77972d18e859f1f1f61c658abaa9,high_curvature,3,1.0,1.0,256596101.33333334,1.0,13.693380335005422,0.003012596257852631,0.6533333333333333,0.0,0.10666666666666667,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,27856f8d3523ddfb827d14b749821c69a8a78826ad7e197d3753773c8162bddd,joint_limit_return,3,1.0,1.0,241843322.33333334,1.0,17.736599328155695,0.009509822049649145,0.5944444444444444,0.0,0.024444444444444446,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,27e0e8951b4ebe0a767c763bc5fba09572fde67fcba443db1c1d0a878a9cf081,high_curvature,3,1.0,1.0,250701026.0,1.0,20.866922239086037,0.000514719956392938,0.9499999999999998,0.0,0.0033333333333333335,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,29a560c6b3e8e13a350bc38262dd74bb0fa8907290226fad6f5dc25dcb0a69e7,smooth,3,1.0,0.6666666666666666,261875563.66666666,1.0,21.258776605357667,0.028283038300282642,0.46222222222222226,0.13444444444444445,0.18555555555555556,0.010572807296004063,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,2a0cb533ae30ad487b6fb093ad88ef6b94c6a69f69f2437e6e672fe69f6158a2,joint_limit_return,3,1.0,1.0,172572327.0,1.0,5.192788096840263,0.0,0.10666666666666667,0.0,0.0,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,2a280ec9c32f984446a10414c62078ce1018d0507927abca82103633b80eb9e2,smooth,3,1.0,1.0,236318179.33333334,1.0,19.19717042882105,0.017420611623003523,0.39222222222222225,0.10444444444444445,0.1366666666666667,0.007079301804591812,300.0,1.0
ur5e,cr_ik_elastic_mu025,2a835c8ff8de8bbec488c90832763609684ca3847035718c836d7af33c7002aa,near_singular,3,1.0,1.0,166685953.33333334,1.0,10.69932236524823,0.004091393088542331,0.02,0.0,0.006666666666666667,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,smooth,3,1.0,0.6666666666666666,227115455.33333334,1.0,20.409356265707142,0.0063940649183553576,0.35333333333333333,0.0,0.023333333333333334,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,2be405ac2561f16d46d9d3a50491cc590c79a89aa1c7a746d8312c618b78321d,near_singular,3,1.0,1.0,201376152.33333334,1.0,12.289933238098486,0.010132683826847485,0.14333333333333334,0.034444444444444444,0.06888888888888889,0.0016678302359705612,300.0,1.0
ur5e,cr_ik_elastic_mu025,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,joint_limit_return,3,1.0,1.0,330519961.0,1.0,26.320508220275485,0.07338153712580853,0.7366666666666667,0.18888888888888888,0.31222222222222223,0.007196591976440711,300.0,1.0
ur5e,cr_ik_elastic_mu025,2e071246df082f3464ae52671563ff1b7e370369a57af77ffd28bd492e87cb09,joint_limit_return,3,1.0,1.0,198761467.0,1.0,19.837446176182695,0.00644460582240602,0.24,0.07666666666666667,0.08222222222222222,0.0033642587419600266,300.0,1.0
ur5e,cr_ik_elastic_mu025,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,smooth,3,1.0,1.0,206937967.66666666,1.0,14.23610454442558,0.007330745720185231,0.3322222222222222,0.0,0.02777777777777778,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,353bedbbc2bac196406ddcf89ab8df238409016ccbb9b384a8d940209f654a64,high_curvature,3,1.0,1.0,258346166.66666666,1.0,20.80741257817912,0.011030050502577876,1.0,0.0,0.03333333333333333,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,36dbfb786ba99c4d8a8bbd20df95784a5ca55cbefc849335e0fed3f5ca8d160c,near_singular,3,1.0,1.0,211202336.0,1.0,15.469643897850764,0.011439164380454564,0.4066666666666667,0.0,0.02888888888888889,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,37cd963f77843942818e7d64089dd110f7e80d8d35ba6b1829f2c05a7e475230,high_curvature,3,1.0,1.0,206321214.66666666,1.0,11.69758274107924,0.006528358753354329,0.3433333333333333,0.11444444444444445,0.11444444444444445,0.01859668358912637,300.0,1.0
ur5e,cr_ik_elastic_mu025,38ecc023901916612f819e1fef56f111ef3e75d5b4c0463129eba5e9ece6c25e,near_singular,3,1.0,1.0,192059948.33333334,1.0,18.56596058749982,0.012396668994635361,0.22,0.0,0.02666666666666667,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,3905f3dd2f7f2691e6f101dad788f2950cf1e84dfc9aaf1f37bec3681a4de886,near_singular,3,1.0,1.0,236752633.0,1.0,25.216543311599025,0.03109644952689085,0.3188888888888889,0.0,0.05555555555555556,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,3d1fbc9d1df52b5cf6748f187925a92b318d5f141cd2706e4004afafc6ac4ffa,joint_limit_return,3,1.0,1.0,212625197.66666666,1.0,7.264359763300245,0.00573041415288606,0.3933333333333333,0.1277777777777778,0.1277777777777778,0.00710755661680234,300.0,1.0
ur5e,cr_ik_elastic_mu025,3df9f00d9d9e54dc0fd7935525fcf97e3cddd87a503a422a46c92c72f6b8c3e3,joint_limit_return,3,1.0,1.0,211456450.66666666,1.0,10.921168428069118,0.005241768951710991,0.5066666666666667,0.0,0.012222222222222223,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,4064e779cc4362dee191e4fe1ff79e7f10cc9949bf4da31ab252d358cc51fe20,smooth,3,1.0,0.6666666666666666,222732590.0,1.0,8.825020003007067,0.011059537864306393,0.13444444444444445,0.06444444444444444,0.0911111111111111,0.004272095583602093,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,4194df475292f8c2b7bc010c56de2eecc54d80d15b9d76863b26c30b1bce3d7c,smooth,3,1.0,1.0,277903554.3333333,1.0,20.277793535471236,0.03663911712207974,0.5911111111111111,0.0,0.10000000000000002,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,445202081cd300ea8c1d75bf7c20a0e1b35d41e13a7fcb0ffc9833f72f43c29b,smooth,3,1.0,1.0,236295248.33333334,1.0,18.768793744384414,0.020232361630116196,0.31222222222222223,0.08111111111111112,0.1311111111111111,0.005929757197754397,300.0,1.0
ur5e,cr_ik_elastic_mu025,46f22cbd82d7a532177639181b6e0fa9f906774e5e5d8cb821445c95a7b49447,joint_limit_return,3,1.0,1.0,176164713.33333334,1.0,13.780695941333036,0.0006579351866028096,0.15,0.0,0.0033333333333333335,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,4713244e66d5ae369e2cf2319e174f7c02d9604fd70ff6132326dbd3b255bd9c,high_curvature,3,0.6666666666666666,0.6666666666666666,311917175.6666667,0.9977777777777778,34.922482401621146,0.04063788750643516,0.8633333333333333,0.0,0.09777777777777778,0.0,299.3333333333333,0.9977777777777778
ur5e,cr_ik_elastic_mu025,4801017ca9c2b042db2132c5f4fb99d8b6b90a3326c0d5357e82c822d21c0b35,high_curvature,3,1.0,1.0,290986143.6666667,1.0,17.866633446475458,0.0034462186471631916,0.9111111111111111,0.0,0.13333333333333333,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,488e9f972802b5dbee34b3a6afe863fdb787c5a15a727521ea0865c0a18dd4a7,near_singular,3,1.0,0.6666666666666666,237092469.0,1.0,13.350062691408185,0.013049948700353128,0.24111111111111114,0.06666666666666667,0.09222222222222222,0.0019330764195783577,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,497f264e4dd862b4d8b77621088d6b84a76f1f2c612674acd3fac8dad1a69e4e,near_singular,3,1.0,1.0,268056412.66666666,1.0,21.66834278645072,0.0345186418581943,0.5177777777777778,0.0,0.10777777777777779,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,49f9aa4d348be80f3171377be108a67a6444ad144a047999dc92bfac04b18186,smooth,3,1.0,1.0,220608048.33333334,1.0,26.767370031938594,0.011219790010996806,0.4466666666666666,0.0,0.03,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,4aa57f425ab15007aad4c882a50b6f14171b3187c1fb2f417cd28ee9c969b934,smooth,3,1.0,1.0,172471085.33333334,1.0,3.6303770008230067,0.0013626690256191801,0.06666666666666667,0.021111111111111112,0.021111111111111112,0.0014858466347806092,300.0,1.0
ur5e,cr_ik_elastic_mu025,4ff71a11c0f4a9832aeb1aaeabe4f920abca002d60d3e48267a96498f62665a5,joint_limit_return,3,1.0,1.0,179570443.66666666,1.0,3.0092435923014804,0.0002817493928036953,0.13,0.042222222222222223,0.042222222222222223,0.010901994052572488,300.0,1.0
ur5e,cr_ik_elastic_mu025,507d192f37af72dee385cbb075e75eb16e2498be65ff04708d15112591bb9581,high_curvature,3,1.0,1.0,292172262.3333333,1.0,14.810389717555905,0.0119967361956344,0.8133333333333334,0.0,0.10333333333333333,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,5096bf31154b2c0c85fb83f95e35daf4aa776dad485cfeee117029bad3d7a90a,joint_limit_return,3,1.0,0.6666666666666666,200572681.33333334,1.0,14.603155180365171,0.0018338320135585118,0.17888888888888888,0.0,0.006666666666666667,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,536566801348d3fa43eddaff071bd2d3e2aea22dec0af32ecc1d07771c68f0bd,near_singular,3,1.0,1.0,194121461.66666666,1.0,4.2763483313943915,0.0014872007117770422,0.18000000000000002,0.052222222222222225,0.056666666666666664,0.002129926151359363,300.0,1.0
ur5e,cr_ik_elastic_mu025,53a7fd36a4690cebdf5c2a53902e9cda054e0a1238ca637148d04452693aca40,joint_limit_return,3,1.0,1.0,188088409.33333334,1.0,15.65042836270556,0.0,0.15333333333333332,0.0,0.0,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,54818acb436882406dffe91c627048a9bd94bbe08dc2066c45eb88df76a7ffb1,near_singular,3,1.0,1.0,190608355.66666666,1.0,7.438805638188222,0.005754172811341417,0.1277777777777778,0.03333333333333333,0.05111111111111111,0.00131842115731546,300.0,1.0
ur5e,cr_ik_elastic_mu025,55c5f8e631dc4237091fd3bd0aa06d40d1f46f9ee6243b8a057370ff26bd57ad,near_singular,3,0.3333333333333333,0.3333333333333333,452396409.6666667,0.851111111111111,17.420946402171513,0.02524562950526162,0.3244444444444445,0.0,0.03666666666666667,0.0,255.33333333333334,0.851111111111111
ur5e,cr_ik_elastic_mu025,55e2f46ee7b37fcbfb4be4a2441996266034b05e31634e347edc6446ac4d0a3e,near_singular,3,1.0,1.0,237280797.66666666,1.0,13.628555015467542,0.017433294209228224,0.32333333333333336,0.07111111111111111,0.09999999999999999,0.003252064829023986,300.0,1.0
ur5e,cr_ik_elastic_mu025,566e7082c03283287016f7e4a872373beb6fb15017464aab1e1e2dc3b1bfe62a,high_curvature,3,1.0,1.0,246130632.33333334,1.0,20.162081802409322,0.004728281572759865,0.88,0.0,0.013333333333333334,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,56c755994acd203c6f47a23ed150567a018409412ad1571a3f5f04e99a692ca9,joint_limit_return,3,1.0,0.6666666666666666,237540485.66666666,1.0,22.68863907338665,0.011392273815587627,0.4000000000000001,0.0,0.031111111111111107,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,588587ea30a16c24f1c9fbe8797bedeb824ff2e2c73ae13a6f65a81e646932d3,smooth,3,1.0,0.6666666666666666,189386994.0,1.0,3.742957370635109,0.00014996144762315552,0.03,0.0,0.0033333333333333335,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,59b8f7e40b028e6beb0a7be4a7e0b91abfc1e3b95b55d78ff8351ba010eebf37,high_curvature,3,1.0,1.0,225648778.0,1.0,16.68481201199378,0.0023888028105643853,0.56,0.0,0.07,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,59d82bb3468c7d89207f549f5f82306c7bc3a68b0eef2a815f845385bb6de54e,near_singular,3,1.0,1.0,214623510.33333334,1.0,11.397448815637082,0.006741286616656405,0.5766666666666667,0.0,0.017777777777777778,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,5ac63bc641fe6640631633159e33945e98ef71308273c30bd1166fa1e69d6a08,joint_limit_return,3,1.0,1.0,219184155.0,1.0,16.97661777486839,0.01208024952686773,0.24111111111111114,0.0,0.031111111111111107,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,5ad53916460922cc83fde13423d8190f2134a8cf70daf0c9bf68e00903d9156c,joint_limit_return,3,1.0,1.0,216414273.0,1.0,11.637838354030976,0.007510762566418114,0.3333333333333333,0.10333333333333333,0.11222222222222222,0.0015201138843092446,300.0,1.0
ur5e,cr_ik_elastic_mu025,5b3225f35213c491b1076fabdd9fa465858b3a06006f7bee6a3cb7e668f2f368,smooth,3,0.3333333333333333,0.3333333333333333,737745089.0,0.7144444444444445,28.113620417831,0.050860742736632436,0.8222222222222223,0.01888888888888889,0.10111111111111111,0.0013350933787691541,177.66666666666666,0.7144444444444445
ur5e,cr_ik_elastic_mu025,5b57a91cc623d759cc75f98a13b7ea13f22876e4a1422b990cae1f7b1c03b3c6,high_curvature,3,0.0,0.0,1067821213.3333334,0.5322222222222223,27.00076250655078,0.05347257281231645,1.0,0.13333333333333333,0.19555555555555557,0.0031168658210153698,159.66666666666666,0.5322222222222223
ur5e,cr_ik_elastic_mu025,5d061cbd23f6192d4157b81584f85eed043438ec79a674bfe167d3961928094a,near_singular,3,1.0,1.0,178528641.0,1.0,9.893245214949522,0.002949973780009392,0.11888888888888889,0.0,0.007777777777777778,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,5de396f494f5633c72005ced9adde05e4e14982de49486a63b1fd88b1210b254,high_curvature,3,1.0,1.0,272179859.6666667,1.0,22.781509473357925,0.022168852682955972,1.0,0.0,0.06333333333333334,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,61a9650424fd3965e4e75b47a3d3a210da31fbe906a025b05409cf4ea4bfdfb4,smooth,3,1.0,1.0,206022622.66666666,1.0,9.664787745090303,0.0032672187541737826,0.41333333333333333,0.0,0.011111111111111112,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,6235bd44796e17f55bffc3a936e30fc7bb648c6f61f29c3a896c817d89580b19,joint_limit_return,3,1.0,1.0,241676335.0,1.0,17.556205883676935,0.020905670554731207,0.45999999999999996,0.13,0.16222222222222224,0.005643401874814102,300.0,1.0
ur5e,cr_ik_elastic_mu025,661659d8036c033511559de82cb0edf35d9df8cab9da361d3837071f6a6464a0,joint_limit_return,3,1.0,1.0,239734052.0,1.0,15.356324822027359,0.011194322945343192,0.49,0.14555555555555555,0.17333333333333334,0.0028302059680429723,300.0,1.0
ur5e,cr_ik_elastic_mu025,66e39d9ffe61543e6686343e214c8a5f212d95a4721aa09c546d4e43f0712bb2,smooth,3,0.3333333333333333,0.3333333333333333,891380479.6666666,0.5711111111111111,12.582148767140941,0.005082988577943,0.5399999999999999,0.0,0.012222222222222223,0.0,168.66666666666666,0.5711111111111111
ur5e,cr_ik_elastic_mu025,66e77e912ff7f832e1aa2a26aca71de308175aac6469284a0cf69a6202391493,smooth,3,1.0,1.0,213956156.0,1.0,14.621592956903612,0.006865888284797311,0.35333333333333333,0.11333333333333334,0.11777777777777777,0.007133610843507501,300.0,1.0
ur5e,cr_ik_elastic_mu025,6753026c43f353a16d83e52c09e3512fc53e40e840e5e049844da6feeded7740,high_curvature,3,0.0,0.0,745970124.6666666,0.7366666666666667,22.322942388346096,0.017521808100070146,0.9366666666666666,0.0,0.061111111111111116,0.0,184.0,0.7355555555555556
ur5e,cr_ik_elastic_mu025,6f189e4b07d314a3043beabf2cc74e81c2ad85980806ba4cb55ee717f19afea4,joint_limit_return,3,0.0,0.0,612232268.0,0.7566666666666667,6.773433957930226,0.003413135991672757,0.721111111111111,0.0,0.01,0.0,227.0,0.7566666666666667
ur5e,cr_ik_elastic_mu025,7031e4311dfaa8be84da535a54e85f5f61ebd1c495bc21b90a112a5c894b4e59,joint_limit_return,3,1.0,1.0,179451236.0,1.0,13.376199615524442,0.0010091293243299512,0.16666666666666666,0.0,0.006666666666666667,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,7069cd7958699034b03810588ae30dd8bded1776da39e36791c37fb5566458d8,smooth,3,1.0,1.0,164534504.33333334,1.0,2.658086093635549,9.095678367414268e-06,0.0033333333333333335,0.0022222222222222222,0.0022222222222222222,2.975170661575558e-05,300.0,1.0
ur5e,cr_ik_elastic_mu025,73290eab5ccf5ba7c1a212893c8f4f310321d3ea90d7d6aeb6faa4eab06b06b0,high_curvature,3,1.0,1.0,277158107.3333333,1.0,20.631510974089338,0.01256296147678504,1.0,0.0,0.11,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,73830c8b4ec449292c585a84f216609a53989115ee297dbff08e8c26f7b72f1d,smooth,3,1.0,1.0,247692437.0,1.0,22.66631384010044,0.02487180277281666,0.41333333333333333,0.11333333333333334,0.17111111111111113,0.006767925901224974,300.0,1.0
ur5e,cr_ik_elastic_mu025,73edf52dc53ed0114910d166c7ef322144a2c300750e0b632a26b329b793869d,joint_limit_return,3,0.6666666666666666,0.6666666666666666,666260597.6666666,0.7555555555555555,16.037070690367006,0.0165852224460582,0.8777777777777778,0.0,0.042222222222222223,0.0,224.33333333333334,0.7555555555555555
ur5e,cr_ik_elastic_mu025,7503f31690afb37aee2aa3d612fd06be7bfef27e49fba4c9c1308db4ed8babd2,smooth,3,1.0,1.0,166524816.0,1.0,3.367508619794252,0.0,0.06333333333333334,0.0,0.0,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,7528e4df7d3f393f5290c925b60645719a3c74883aaa5b7e238689a03d257701,near_singular,3,1.0,1.0,168571423.33333334,1.0,13.258343216090035,0.0017340931524826217,0.022222222222222223,0.0,0.0022222222222222222,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,7a53c29802b577d2b6494ae09ab38518f5bf51b5e9bc849304b2087a1e201ca2,near_singular,3,1.0,1.0,172816697.0,1.0,14.640136827525842,0.0005458345775330909,0.09333333333333334,0.0,0.0033333333333333335,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,7bbcd3832977f9040f0aa79a9c3d63c4d8f97a274364eeac0ea06dfdac00a7e7,joint_limit_return,3,1.0,1.0,192063403.66666666,1.0,7.186362530975494,0.0,0.3711111111111111,0.0,0.0,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,7e110ef11ad7d53f2a2d329051f875905fa50126c61919e2055803d506559440,near_singular,3,1.0,1.0,172106227.0,1.0,12.55708994702178,0.0034944637837600826,0.05111111111111111,0.0,0.008888888888888889,0.0,300.0,1.0
ur5e,cr_ik_elastic_mu025,81bcb2d1ebd39ef6f32876ed212d5b0854e2d9a777ad53986154fd51af9ab477,joint_limit_return,3,1.0,0.6666666666666666,186021476.33333334,1.0,3.965330347024041,0.0,0.03,0.0,0.0,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,82a085e54541eeb029e61739ae6cf06f556ff7cb4ca8b7926e4149943927b84c,near_singular,3,1.0,0.6666666666666666,233687166.66666666,1.0,16.012008822765818,0.012089635642765167,0.24222222222222223,0.0,0.035555555555555556,0.0,300.0,0.9988888888888888
ur5e,cr_ik_elastic_mu025,8327f320b2a41f29f8936e7b2a64391ff8e3e78bca4881a12f6d0abb524499d5,smooth,3,1.0,1.0,233814095.33333334,1.0,16.01618966096075,0.013173049692703956,0.3033333333333333,0.18333333333333335,0.20444444444444443,0.00768999058457558,300.0,1.0
ur5e,cr_ik_elastic_mu025,87c32d51b8772c3310e52e30540ed51304679850606f5905bc8ea542bba9ecaa,near_singular,3,1.0,1.0,245254570.66666666,1.0,16.544006101636764,0.014151785327228592,0.44111111111111106,0.12444444444444445,0.15222222222222223,0.003062571933162153,300.0,1.0
ur5e,cr_ik_elastic_mu025,8d5281063cab433ef60273ea9366d1a9686373205b1e6cad1da0710cbc85409a,near_singular,3,1.0,1.0,214975025.33333334,1.0,16.68999566770415,0.008837745711832158,0.25,0.15,0.15555555555555559,0.00399477433335858,300.0,1.0
