robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
panda,9ba3004980b7b6e821f2ca5e4ff07a2e5c47e9dae853fe8fdf14d747df44f7b3,trajectory_079,near_singular,trac_task_5ms,0,125,"[-1.5685643759767847,-1.760765313690615,2.2341047875387825,-0.17249632845331023,-1.2457853184505008,3.1118548679039097,-0.10170017612747802]","[-0.006408076857041624,0.7859902824606178,0.07762128157844067]","[[-0.7694116386545281,-0.6181121089602082,0.16106877742044629],[-0.054352145771686594,0.31460098896553945,0.9476666407508064],[-0.6364366225736598,0.7203913092886867,-0.27565338189176064]]","[-1.5685643759767847,-1.760765313690615,2.2341047875387825,-0.17249632845331023,-1.2457853184505008,3.1118548679039097,-0.10170017612747802]",internal_nonconvergence+position_tolerance,0.0033282286034568807,0.005070417309151391,0.0,,,,,,
panda,9ba3004980b7b6e821f2ca5e4ff07a2e5c47e9dae853fe8fdf14d747df44f7b3,trajectory_079,near_singular,trac_task_5ms,1,125,"[-1.5674517031924715,-1.76278026412317,2.215048768856316,-0.1714621159329086,-1.2262226550046482,3.1118674778857423,-0.10385035667636569]","[-0.006408076857041624,0.7859902824606178,0.07762128157844067]","[[-0.7694116386545281,-0.6181121089602082,0.16106877742044629],[-0.054352145771686594,0.31460098896553945,0.9476666407508064],[-0.6364366225736598,0.7203913092886867,-0.27565338189176064]]","[-1.5674517031924715,-1.76278026412317,2.215048768856316,-0.1714621159329086,-1.2262226550046482,3.1118674778857423,-0.10385035667636569]",internal_nonconvergence+position_tolerance,0.003168763573199191,0.0068897401152884395,0.0,,,,,,
panda,9ba3004980b7b6e821f2ca5e4ff07a2e5c47e9dae853fe8fdf14d747df44f7b3,trajectory_079,near_singular,trac_task_5ms,2,126,"[-1.5698118046455594,-1.7627999999999997,2.262282706258564,-0.1678459290201648,-1.2769702014244597,3.1075488736586347,-0.0910758523892451]","[-0.008200263346692781,0.7852146318293078,0.0755034891878916]","[[-0.7701891865578425,-0.6176009475949005,0.1593037552578398],[-0.05796574408789397,0.3165087025388296,0.9468168850044465],[-0.6351760302638203,0.7199939657712886,-0.2795712786235863]]","[-1.5698118046455594,-1.7627999999999997,2.262282706258564,-0.1678459290201648,-1.2769702014244597,3.1075488736586347,-0.0910758523892451]",internal_nonconvergence+position_tolerance,0.0034641478236972756,0.008360141398980697,0.0,,,,,,
panda,c2b84ed2bc768c09d3ea88a80ebd2576343aa5e2d5ba4168f4f3a5a2c058507a,trajectory_080,joint_limit_return,cr_ik_mu0_analytic,0,62,"[1.488923104894496,-0.023934783425317085,1.244111998426227,-2.414581153687849,1.0159052991548196,3.435320193964027,-0.5422567114210659]","[-0.406056558917684,0.3035129509992508,0.4143060762524913]","[[-0.2362572024059373,0.7802445248554993,-0.5791381663682132],[0.5622720462920309,0.5958664635696971,0.5734050083069692],[0.7924851293683008,-0.19016213878151209,-0.5794874292891509]]","[1.488923104894496,-0.023934783425317085,1.244111998426227,-2.414581153687849,1.0159052991548196,3.435320193964027,-0.5422567114210659]",position_tolerance+orientation_tolerance,0.022639342959643188,0.05143652998492895,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":6,""native_seconds"":0.000118822,""primal_residual"":0.2850121280407935,""dual_residual"":3.105921157620037e-16}]",1.2953281866933266,False,False
panda,c2b84ed2bc768c09d3ea88a80ebd2576343aa5e2d5ba4168f4f3a5a2c058507a,trajectory_080,joint_limit_return,cr_ik_mu0_analytic,1,61,"[1.4842918199028494,-0.02468648228552923,1.2833199742592527,-2.440673553389512,0.9730787380552554,3.4300620334793996,-0.4896550755273793]","[-0.41542160059581573,0.28498136821526915,0.4055046529326235]","[[-0.27244872169858114,0.7568095212250188,-0.594147324009767],[0.56454103752532,0.6257805803517759,0.538230510287581],[0.7791438320327283,-0.1887803322323399,-0.5977431515020504]]","[1.4842918199028494,-0.02468648228552923,1.2833199742592527,-2.440673553389512,0.9730787380552554,3.4300620334793996,-0.4896550755273793]",position_tolerance+orientation_tolerance,0.02190690918555858,0.045156256748469216,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000140963,""primal_residual"":0.14720416503139325,""dual_residual"":5.707376810534512e-17}]",1.2735299863018859,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_elastic_mu025,0,177,"[1.4838976389652467,1.0756512276204329,1.0106558779886545,-0.10946748303501319,-0.03845190636865315,3.257092908583826,-0.6971602952893973]","[0.11048193139149086,0.6997440774466323,0.7377937687129585]","[[0.22323153636695198,0.9716111860375755,0.07835422348479999],[-0.4797159080953829,0.039529865413324074,0.8765329641608617],[0.8485519010004471,-0.2332575677380271,0.4749216550142427]]","[1.4838976389652467,1.0756512276204329,1.0106558779886545,-0.10946748303501319,-0.03845190636865315,3.257092908583826,-0.6971602952893973]",position_tolerance+orientation_tolerance,0.014368363358356052,0.010850028855345317,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000153766,""primal_residual"":4.879792638637176e-12,""dual_residual"":1.9462771607017789e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000150584,""primal_residual"":3.9502447617836564e-11,""dual_residual"":3.3290314219204457e-15}]",0.7593122799024697,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_elastic_mu025,1,154,"[1.822180508531413,0.7137406560095204,0.9262943344612141,-0.07162945251160846,0.10023229417099284,3.3124551428560336,-0.7577731532292548]","[-0.06364314022235457,0.5116124786442636,0.9513624614986789]","[[0.4367999639765646,0.8976422510352341,-0.058687141917710905],[-0.6741372019361728,0.3698402297465435,0.639341252717742],[0.5956045873192545,-0.2397010505138047,0.766680234482955]]","[1.822180508531413,0.7137406560095204,0.9262943344612141,-0.07162945251160846,0.10023229417099284,3.3124551428560336,-0.7577731532292548]",position_tolerance+orientation_tolerance,0.01573731691700648,0.027710304063919104,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000151293,""primal_residual"":1.0828422795379635e-12,""dual_residual"":4.081989827534628e-17},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.000133719,""primal_residual"":7.348118550167706e-13,""dual_residual"":2.3038330460577204e-16}]",0.5592299036177946,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_elastic_mu025,2,150,"[1.8306841100909454,0.6369719806840232,0.9651597095199451,-0.07129866214629835,0.0358839174251635,3.2745664311328,-0.7173483340579861]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.8306841100909454,0.6369719806840232,0.9651597095199451,-0.07129866214629835,0.0358839174251635,3.2745664311328,-0.7173483340579861]",position_tolerance+orientation_tolerance,0.015758308863089803,0.02552233200293965,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000147202,""primal_residual"":1.014443326415555e-13,""dual_residual"":5.826880519986973e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000153844,""primal_residual"":6.762989786465208e-14,""dual_residual"":4.2418984074202305e-16}]",0.5270354574103496,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_mu0_analytic,0,177,"[1.489614834599874,1.0762809426984608,1.023247345964312,-0.1009812792311256,-0.03445410525679467,3.2521259384655554,-0.7193074833652382]","[0.11048193139149086,0.6997440774466323,0.7377937687129585]","[[0.22323153636695198,0.9716111860375755,0.07835422348479999],[-0.4797159080953829,0.039529865413324074,0.8765329641608617],[0.8485519010004471,-0.2332575677380271,0.4749216550142427]]","[1.489614834599874,1.0762809426984608,1.023247345964312,-0.1009812792311256,-0.03445410525679467,3.2521259384655554,-0.7193074833652382]",position_tolerance+orientation_tolerance,0.014903373189118222,0.009440683959583446,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000169379,""primal_residual"":3.359151368525806e-12,""dual_residual"":1.3664750554486353e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.00013187,""primal_residual"":1.9830914966434252e-13,""dual_residual"":4.760144166049725e-17}]",0.7593122799024697,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_mu0_analytic,1,150,"[1.8227516885294959,0.6450450914077249,0.943879703696761,-0.06980005408724277,-0.02006261070423075,3.273087174842182,-0.6337482169131178]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.8227516885294959,0.6450450914077249,0.943879703696761,-0.06980005408724277,-0.02006261070423075,3.273087174842182,-0.6337482169131178]",position_tolerance+orientation_tolerance,0.015764079358397225,0.02527830985878512,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":11,""native_seconds"":0.000156288,""primal_residual"":4.2048324921715096e-12,""dual_residual"":3.426420995277738e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000159085,""primal_residual"":9.108615634934338e-14,""dual_residual"":7.546900990218763e-17}]",0.5270354574103496,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,cr_ik_mu0_analytic,2,150,"[1.826912766847359,0.6416594331192695,0.9521107601273942,-0.06980001272378794,0.005689876655194807,3.273179659298667,-0.671073572663424]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.826912766847359,0.6416594331192695,0.9521107601273942,-0.06980001272378794,0.005689876655194807,3.273179659298667,-0.671073572663424]",position_tolerance+orientation_tolerance,0.015763866391492926,0.025386034197967658,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000163439,""primal_residual"":2.142734932881001e-12,""dual_residual"":6.210737165977865e-17},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000146767,""primal_residual"":6.780848890011628e-14,""dual_residual"":5.308164439962906e-17}]",0.5270354574103496,False,False
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,pink_qp,0,148,"[1.784395464803937,0.634284512384028,1.2943118917867507,-0.06980000000000001,-0.5408073666426406,3.2460369143317065,-0.42556967311831784]","[-0.059016736650243165,0.4382798584740542,1.0115422766092856]","[[0.47949113611177263,0.8717813152665631,-0.10042703193036867],[-0.7013838422704737,0.4494958803703898,0.5531854655827062],[0.5273982899025639,-0.19480962984963013,0.8269826188776287]]","[1.7776901977678687,0.6575993856335326,1.2507118917867508,-0.06980000000000001,-0.5482224520394471,3.2578720922651483,-0.3732696731183179]",orientation_tolerance,0.0001485265907213032,0.00877619014026147,0.9999999999999992,,,solved,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,pink_qp,1,148,"[1.784395464803937,0.634284512384028,1.2943118917867507,-0.06980000000000001,-0.5408073666426406,3.2460369143317065,-0.42556967311831784]","[-0.059016736650243165,0.4382798584740542,1.0115422766092856]","[[0.47949113611177263,0.8717813152665631,-0.10042703193036867],[-0.7013838422704737,0.4494958803703898,0.5531854655827062],[0.5273982899025639,-0.19480962984963013,0.8269826188776287]]","[1.7776901977678687,0.6575993856335326,1.2507118917867508,-0.06980000000000001,-0.5482224520394471,3.2578720922651483,-0.3732696731183179]",orientation_tolerance,0.0001485265907213032,0.00877619014026147,0.9999999999999992,,,solved,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,pink_qp,2,148,"[1.784395464803937,0.634284512384028,1.2943118917867507,-0.06980000000000001,-0.5408073666426406,3.2460369143317065,-0.42556967311831784]","[-0.059016736650243165,0.4382798584740542,1.0115422766092856]","[[0.47949113611177263,0.8717813152665631,-0.10042703193036867],[-0.7013838422704737,0.4494958803703898,0.5531854655827062],[0.5273982899025639,-0.19480962984963013,0.8269826188776287]]","[1.7776901977678687,0.6575993856335326,1.2507118917867508,-0.06980000000000001,-0.5482224520394471,3.2578720922651483,-0.3732696731183179]",orientation_tolerance,0.0001485265907213032,0.00877619014026147,0.9999999999999992,,,solved,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_20ms,0,151,"[1.8241374616695174,0.6571664883257508,0.9786991908088845,-0.07568712831370912,0.023299738527592977,3.286975191609713,-0.7176294009619975]","[-0.06351494738024017,0.4753983773241773,0.9822228973681358]","[[0.46062320563949427,0.8840893236017738,-0.0788183374587052],[-0.6883508742438504,0.41187368531873864,0.5971039618606525],[0.5603564368811367,-0.22078526951614943,0.7982822360610051]]","[1.8241374616695174,0.6571664883257508,0.9786991908088845,-0.07568712831370912,0.023299738527592977,3.286975191609713,-0.7176294009619975]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015308731436402852,0.026581600968853612,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_20ms,1,151,"[1.818944558771582,0.6652451845577042,0.9329307952471179,-0.07288332001724586,-0.011516365722744133,3.2862808747880496,-0.6334547366803287]","[-0.06351494738024017,0.4753983773241773,0.9822228973681358]","[[0.46062320563949427,0.8840893236017738,-0.0788183374587052],[-0.6883508742438504,0.41187368531873864,0.5971039618606525],[0.5603564368811367,-0.22078526951614943,0.7982822360610051]]","[1.818944558771582,0.6652451845577042,0.9329307952471179,-0.07288332001724586,-0.011516365722744133,3.2862808747880496,-0.6334547366803287]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015234147128759165,0.026571562765921975,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_20ms,2,177,"[1.4852524349382077,1.0670275093905657,1.0054054486353383,-0.11599241514576887,0.024682930921221015,3.2592035434057025,-0.7534207320808715]","[0.11048193139149086,0.6997440774466323,0.7377937687129585]","[[0.22323153636695198,0.9716111860375755,0.07835422348479999],[-0.4797159080953829,0.039529865413324074,0.8765329641608617],[0.8485519010004471,-0.2332575677380271,0.4749216550142427]]","[1.4852524349382077,1.0670275093905657,1.0054054486353383,-0.11599241514576887,0.024682930921221015,3.2592035434057025,-0.7534207320808715]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.014686243209324271,0.012360952200754753,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_5ms,0,150,"[1.8280219082464075,0.6337380113013437,0.9519703610413551,-0.07566687705223368,0.06111835774581316,3.2749018485915657,-0.7251725585559204]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.8280219082464075,0.6337380113013437,0.9519703610413551,-0.07566687705223368,0.06111835774581316,3.2749018485915657,-0.7251725585559204]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015842487532626574,0.025356033903544038,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_5ms,1,150,"[1.8278096010393925,0.6370631937124859,0.9796559472730332,-0.07387412160763779,0.019194904494784393,3.2753685662165366,-0.7093457941623603]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.8278096010393925,0.6370631937124859,0.9796559472730332,-0.07387412160763779,0.019194904494784393,3.2753685662165366,-0.7093457941623603]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015774848828241095,0.02696607122084935,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,trac_task_5ms,2,150,"[1.816199407174132,0.6421905100391654,0.9107737257677976,-0.07675990483724383,0.003499807987192364,3.275650119117553,-0.6191532270612297]","[-0.06245586291154312,0.4631020778550105,0.9921942830831467]","[[0.4675146110071784,0.879809476109579,-0.08582175856153153],[-0.6927758179837687,0.42496240540059055,0.5826393567319873],[0.5490826481612093,-0.21293717323175734,0.808186863135217]]","[1.816199407174132,0.6421905100391654,0.9107737257677976,-0.07675990483724383,0.003499807987192364,3.275650119117553,-0.6191532270612297]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.01625378084027757,0.024361634595357496,0.0,,,,,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,two_step_predictive,0,114,"[1.0636785800772395,0.11783442781424282,1.5128255180270926,-0.15421027231318288,0.4567177284620693,2.612226970746918,-1.2071895903353487]","[0.0022625489395063578,0.12808799673385324,1.170529272756054]","[[0.21083679768177002,0.8083306125297066,-0.5496812399842709],[-0.9057903374910218,0.3729844107968623,0.2010634074376001],[0.36754824071296716,0.45550439092270745,0.8108168970852396]]","[1.0636785800772395,0.11783442781424282,1.5128255180270926,-0.15421027231318288,0.4567177284620693,2.612226970746918,-1.2071895903353487]",position_tolerance+orientation_tolerance,0.0015641032998011607,0.024229255337491814,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":10,""native_seconds"":0.000157403,""primal_residual"":0.013859299599335042,""dual_residual"":5.876575755757594e-16}]",,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,two_step_predictive,1,114,"[1.0627066325380001,0.11775118533751178,1.5130250905721616,-0.15440927048216654,0.4575684624094374,2.612261409306768,-1.2072898345683463]","[0.0022625489395063578,0.12808799673385324,1.170529272756054]","[[0.21083679768177002,0.8083306125297066,-0.5496812399842709],[-0.9057903374910218,0.3729844107968623,0.2010634074376001],[0.36754824071296716,0.45550439092270745,0.8108168970852396]]","[1.0627066325380001,0.11775118533751178,1.5130250905721616,-0.15440927048216654,0.4575684624094374,2.612261409306768,-1.2072898345683463]",position_tolerance+orientation_tolerance,0.0015731251310552444,0.024241443349240614,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":10,""native_seconds"":0.000154294,""primal_residual"":0.019505452180848662,""dual_residual"":3.565624523828045e-16}]",,,
panda,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,trajectory_081,joint_limit_return,two_step_predictive,2,114,"[1.0639581012502992,0.11736135425839572,1.507520637335847,-0.15415499031954635,0.4621604710411322,2.612038432230347,-1.207657291579101]","[0.0022625489395063578,0.12808799673385324,1.170529272756054]","[[0.21083679768177002,0.8083306125297066,-0.5496812399842709],[-0.9057903374910218,0.3729844107968623,0.2010634074376001],[0.36754824071296716,0.45550439092270745,0.8108168970852396]]","[1.0639581012502992,0.11736135425839572,1.507520637335847,-0.15415499031954635,0.4621604710411322,2.612038432230347,-1.207657291579101]",position_tolerance+orientation_tolerance,0.0015593951467079267,0.02423354116914437,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":10,""native_seconds"":0.000155952,""primal_residual"":0.01119864057063746,""dual_residual"":7.342019002262194e-16}]",,,
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_elastic_mu025,0,23,"[-1.3587357808628817,-1.1074329411208639,0.5911912872417298,-0.36865589875000854,0.7017393786418389,3.235352949839483,1.8944716518100884]","[-0.1232953447124003,0.6664197647421946,0.8159681290180475]","[[0.19252644182877537,0.981109544790972,-0.018911116223080497],[-0.6658532393726763,0.14477022069066448,0.7319023478703219],[0.7208141458196171,-0.1283185268043083,0.6811470640508609]]","[-1.3587357808628817,-1.1074329411208639,0.5911912872417298,-0.36865589875000854,0.7017393786418389,3.235352949839483,1.8944716518100884]",position_tolerance+orientation_tolerance,0.0112835571379004,0.04120611061028028,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000133259,""primal_residual"":0.08551311817706961,""dual_residual"":1.9392020257978282e-16}]",0.7843862217445096,False,False
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_elastic_mu025,1,25,"[-1.403256226661608,-1.1134623737197689,0.5379530891001083,-0.36566918691739664,0.8289595252005372,3.20965164384669,1.9121619656909175]","[-0.1003415360668223,0.6662797432290376,0.8211411741162981]","[[0.2514026439517109,0.9676184577437976,0.022610414582748078],[-0.6732402844450048,0.15803961076219758,0.7223371794602171],[0.6953734464404707,-0.19681971868602893,0.6911713017203871]]","[-1.403256226661608,-1.1134623737197689,0.5379530891001083,-0.36566918691739664,0.8289595252005372,3.20965164384669,1.9121619656909175]",position_tolerance+orientation_tolerance,0.011831061562467418,0.040812919215752086,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000134977,""primal_residual"":0.07203919731371063,""dual_residual"":1.7305920645235514e-16}]",0.7720856270716343,False,False
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_elastic_mu025,2,25,"[-1.3927776990102017,-1.121598004304835,0.5644794294445296,-0.3819238923431224,0.8239302465150274,3.2163008028602693,1.8859479385684144]","[-0.1003415360668223,0.6662797432290376,0.8211411741162981]","[[0.2514026439517109,0.9676184577437976,0.022610414582748078],[-0.6732402844450048,0.15803961076219758,0.7223371794602171],[0.6953734464404707,-0.19681971868602893,0.6911713017203871]]","[-1.3927776990102017,-1.121598004304835,0.5644794294445296,-0.3819238923431224,0.8239302465150274,3.2163008028602693,1.8859479385684144]",position_tolerance+orientation_tolerance,0.011713321351533872,0.04009251609159003,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":11,""native_seconds"":0.000193874,""primal_residual"":0.003496222825493924,""dual_residual"":8.429437661320903e-16}]",0.7720856270716343,False,False
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_mu0_analytic,0,26,"[-1.3891172113947803,-1.1400352332012273,0.5980800880736589,-0.41922817128835793,0.864674589072849,3.2251147059605954,1.8461429330527144]","[-0.08893190857051965,0.6655782469167953,0.8237779481034411]","[[0.27899178417079773,0.959302929582218,0.04360589020039511],[-0.6777822772792131,0.16454350370153278,0.7166146942366081],[0.6802755096072461,-0.22948491167089316,0.6961048098842613]]","[-1.3891172113947803,-1.1400352332012273,0.5980800880736589,-0.41922817128835793,0.864674589072849,3.2251147059605954,1.8461429330527144]",position_tolerance+orientation_tolerance,0.011700680978934968,0.040212155802871165,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":9,""native_seconds"":0.000165545,""primal_residual"":0.04662415198020909,""dual_residual"":5.722322376450662e-16}]",0.7629887363323679,False,False
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_mu0_analytic,1,24,"[-1.3788704234758908,-1.112510755180689,0.5743402329620787,-0.36536935179353563,0.783712265830483,3.214710123384564,1.8747831998182531]","[-0.11180663748857882,0.666562682954909,0.8185277281212041]","[[0.22254453099202195,0.9749209439916753,0.0017563291040211303],[-0.6692468342700383,0.15145802281660978,0.7274401295941921],[0.7089306077078862,-0.16306324015811768,0.6861689100826875]]","[-1.3788704234758908,-1.112510755180689,0.5743402329620787,-0.36536935179353563,0.783712265830483,3.214710123384564,1.8747831998182531]",position_tolerance+orientation_tolerance,0.011906714373906424,0.03743098339563451,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000131659,""primal_residual"":0.07345108538838996,""dual_residual"":2.4175297871636276e-16}]",0.7791946093465397,False,False
panda,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,trajectory_082,joint_limit_return,cr_ik_mu0_analytic,2,24,"[-1.3849924442590191,-1.1150630486210427,0.539864165717803,-0.3675773129230044,0.7953705719279026,3.2139338166611195,1.9014895105950977]","[-0.11180663748857882,0.666562682954909,0.8185277281212041]","[[0.22254453099202195,0.9749209439916753,0.0017563291040211303],[-0.6692468342700383,0.15145802281660978,0.7274401295941921],[0.7089306077078862,-0.16306324015811768,0.6861689100826875]]","[-1.3849924442590191,-1.1150630486210427,0.539864165717803,-0.3675773129230044,0.7953705719279026,3.2139338166611195,1.9014895105950977]",position_tolerance+orientation_tolerance,0.011968882566403183,0.03699735270110939,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000131192,""primal_residual"":0.08386239296624848,""dual_residual"":1.324975967977755e-16}]",0.7791946093465397,False,False
