frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,optimization_call_rate,mean_conic_calls,intervention_normalized_mean,intervention_normalized_p95,unchanged_given_legal_backup,accepted_near_tolerance_rate,direct_return_rate,direct_extra_p50_ms,demand_coverage,demand_met_rate,partial_correction_rate,effective_command_adjustment_rate,actual_shortfall_reduction_mean,normalized_shortfall_reduction_mean,decision_counts,fallback_counts,robot,uid,site_id,family,method,repeat,run_id,raw_file
300,True,True,1.0,1.0,300,300,177523580,0.531463,0.6370409,2.7422261999999997,,300,,{},0.9866666666666667,0.9866666666666667,0.013333333333333334,0.00014909758316481903,0.0008179108961567148,0.00042157000180089517,0.006860220827305722,0.14909758316481903,0.9999999999999976,14.806968080357205,0.29613936160714405,0,0.02666666666666667,0.043333333333333335,0.007593919667642631,0.0,0.9866666666666667,0.0,0.9733333333333334,0.335691,0.802675585284281,0.8533333333333334,0.0,0.013333333333333334,0.0,0.0,"{""analytic_zero_intervention"":292,""backup_without_improvement"":4,""geometric_recovery"":4}","{""nonlinear_pair_rejected"":2,""convex_solve_unsuccessful"":2}",ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,cr_ik_mu0_analytic,2,ur5e_trajectory_026_cr_ik_mu0_analytic_r2,runs/ur5e_trajectory_026_cr_ik_mu0_analytic_r2.jsonl.gz
300,False,False,0.43666666666666665,0.43666666666666665,131,131,210337837,0.732356,0.76470815,0.8012705299999999,126,126,orientation_tolerance,"{""orientation_tolerance"":1,""position_tolerance+orientation_tolerance"":167,""position_tolerance"":1}",0.0,0.0,0.0,0.0002850225296367831,0.000787827326723509,0.003043535125113247,0.008336145811347659,0.36533727510972336,0.9999999999999976,16.922822972871383,0.33845645945742764,0,,,,,,0.007633587786259542,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,pink_qp,0,ur5e_trajectory_026_pink_qp_r0,runs/ur5e_trajectory_026_pink_qp_r0.jsonl.gz
300,False,False,0.43666666666666665,0.43666666666666665,131,131,209251030,0.7343365,0.7578565,0.7959333399999999,126,126,orientation_tolerance,"{""orientation_tolerance"":1,""position_tolerance+orientation_tolerance"":167,""position_tolerance"":1}",0.0,0.0,0.0,0.0002850225296367831,0.000787827326723509,0.003043535125113247,0.008336145811347659,0.36533727510972336,0.9999999999999976,16.922822972871383,0.33845645945742764,0,,,,,,0.007633587786259542,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,pink_qp,1,ur5e_trajectory_026_pink_qp_r1,runs/ur5e_trajectory_026_pink_qp_r1.jsonl.gz
300,False,False,0.43666666666666665,0.43666666666666665,131,131,210378711,0.735617,0.76097745,0.80598224,126,126,orientation_tolerance,"{""orientation_tolerance"":1,""position_tolerance+orientation_tolerance"":167,""position_tolerance"":1}",0.0,0.0,0.0,0.0002850225296367831,0.000787827326723509,0.003043535125113247,0.008336145811347659,0.36533727510972336,0.9999999999999976,16.922822972871383,0.33845645945742764,0,,,,,,0.007633587786259542,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,pink_qp,2,ur5e_trajectory_026_pink_qp_r2,runs/ur5e_trajectory_026_pink_qp_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,49549493,0.1526915,0.22053675000000003,0.32101269999999976,,300,,{},0.0,0.0,0.0,0.00014488707793102392,0.0008851464241758717,0.00034302902711002073,0.007981259709924707,0.1448870779310239,0.9999999999999976,15.128040667815737,0.30256081335631474,0,,,,,,0.0033333333333333335,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_20ms,0,ur5e_trajectory_026_trac_task_20ms_r0,runs/ur5e_trajectory_026_trac_task_20ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,48655750,0.150902,0.21911935000000005,0.2910256699999996,,300,,{},0.0,0.0,0.0,0.00014485602015258127,0.0007686622000492726,0.0003430290275145972,0.0064953565253308134,0.14485602015258128,0.9999999999999906,14.487852032585465,0.2897570406517093,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_20ms,1,ur5e_trajectory_026_trac_task_20ms_r1,runs/ur5e_trajectory_026_trac_task_20ms_r1.jsonl.gz
300,False,False,0.21666666666666667,0.21666666666666667,65,65,4770422299,20.231907,20.2838104,20.33641755,60,60,internal_nonconvergence+position_tolerance+orientation_tolerance,"{""internal_nonconvergence+position_tolerance+orientation_tolerance"":235}",0.0,0.0,0.0,0.0007509005216359074,0.0009441721888565124,0.005343117455969408,0.00797330747055434,0.7509005216359075,0.9999999999999976,18.59640635697782,0.37192812713955636,0,,,,,,0.015384615384615385,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_20ms,2,ur5e_trajectory_026_trac_task_20ms_r2,runs/ur5e_trajectory_026_trac_task_20ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,48116092,0.1508285,0.2103575,0.25334748999999945,,300,,{},0.0,0.0,0.0,0.00014485602015258127,0.000810437309831872,0.0003351405849958676,0.006780040586841665,0.14485602015258128,0.9999999999999976,14.534369547317898,0.290687390946358,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_5ms,0,ur5e_trajectory_026_trac_task_5ms_r0,runs/ur5e_trajectory_026_trac_task_5ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,48505492,0.1512715,0.20759585000000003,0.24549959999999918,,300,,{},0.0,0.0,0.0,0.00014473584321093882,0.000810437309831872,0.0003351405849958676,0.006780040586841665,0.14473584321093882,0.9999999999999906,14.478346509236104,0.2895669301847221,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_5ms,1,ur5e_trajectory_026_trac_task_5ms_r1,runs/ur5e_trajectory_026_trac_task_5ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,48714132,0.1515745,0.20739365,0.24367436999999945,,300,,{},0.0,0.0,0.0,0.00014473584321093882,0.000810437309831872,0.0003351405852133232,0.006780040586841665,0.14473584321093882,0.9999999999999906,15.170566747069948,0.303411334941399,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,trac_task_5ms,2,ur5e_trajectory_026_trac_task_5ms_r2,runs/ur5e_trajectory_026_trac_task_5ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1080750621,3.559923,3.9085813000000003,4.827393179999999,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.689402658048854e-05,0.00015668852561171495,0.0005688643414808266,0.0008994116327846521,0.06857651025801514,0.6227056779633587,5.393824512491294,0.1078764902498259,0,1.0,3.0,0.05330500747181605,0.23769403917012685,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,two_step_predictive,0,ur5e_trajectory_026_two_step_predictive_r0,runs/ur5e_trajectory_026_two_step_predictive_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1069332653,3.562492,3.71666665,3.87034282,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.689822498108473e-05,0.00015668852561534984,0.0005688643415789794,0.0008994116328069891,0.06857364101084883,0.622705677971742,5.393825523919557,0.10787651047839115,0,1.0,3.0,0.05430932091963593,0.23769403917938084,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,two_step_predictive,1,ur5e_trajectory_026_two_step_predictive_r1,runs/ur5e_trajectory_026_two_step_predictive_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1063937361,3.5481135,3.6699602999999996,3.8058540699999996,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.689594262295956e-05,0.00015668852561282525,0.0005688643416132203,0.0008994116327912944,0.06857364101334174,0.6227056779653981,5.393824616449206,0.10787649232898412,0,1.0,3.0,0.06024263821869004,0.23769403917064075,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,01819599bc8e4e36e7cf7746f513f61adcc1a34ce570a4aff4e68de10bbc24f8,trajectory_026,smooth,two_step_predictive,2,ur5e_trajectory_026_two_step_predictive_r2,runs/ur5e_trajectory_026_two_step_predictive_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,205164994,0.546273,0.9379379000000008,2.7108885899999993,,300,,{},0.9733333333333334,0.9833333333333333,0.02666666666666667,0.00022939038320752018,0.0007951125703977026,0.00034816643632133265,0.0053250572653035155,0.22939038320752017,0.9999999999999998,13.502428181855127,0.2700485636371025,0,0.33,0.35,0.006754092089318175,0.0,0.9733333333333334,0.0,0.67,0.337525,0.6722408026755853,0.67,0.0,0.02666666666666667,0.0,0.0,"{""backup_without_improvement"":91,""geometric_recovery"":8,""full_demand_satisfied"":201}","{""convex_solve_unsuccessful"":87,""nonlinear_pair_rejected"":4}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_elastic_mu025,0,ur5e_trajectory_027_cr_ik_elastic_mu025_r0,runs/ur5e_trajectory_027_cr_ik_elastic_mu025_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,210066406,0.5527965,1.0223622,2.74455015,,300,,{},0.97,0.9833333333333333,0.03,0.00023076585817322006,0.0006907511844952528,0.00034816643632096825,0.006020492398983769,0.23076585817322004,0.9999999999999998,14.386073390559684,0.2877214678111937,0,0.3333333333333333,0.36,0.008484052981933447,0.0,0.97,0.0,0.6666666666666666,0.338397,0.6722408026755853,0.6666666666666666,0.0,0.03,0.0,0.0,"{""backup_without_improvement"":91,""geometric_recovery"":9,""full_demand_satisfied"":200}","{""convex_solve_unsuccessful"":87,""nonlinear_pair_rejected"":4}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_elastic_mu025,1,ur5e_trajectory_027_cr_ik_elastic_mu025_r1,runs/ur5e_trajectory_027_cr_ik_elastic_mu025_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,205582503,0.545463,0.9298284000000002,2.7612834499999996,,300,,{},0.9733333333333334,0.9833333333333333,0.02666666666666667,0.0002318824558262838,0.0006994954653869753,0.0003482299403517868,0.004943440280015133,0.2318824558262838,0.9999999999999998,14.819812060861926,0.2963962412172385,0,0.3333333333333333,0.35333333333333333,0.006754092089304075,0.0,0.9733333333333334,0.0,0.6666666666666666,0.335455,0.6722408026755853,0.6666666666666666,0.0,0.02666666666666667,0.0,0.0,"{""backup_without_improvement"":92,""geometric_recovery"":8,""full_demand_satisfied"":200}","{""convex_solve_unsuccessful"":88,""nonlinear_pair_rejected"":4}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_elastic_mu025,2,ur5e_trajectory_027_cr_ik_elastic_mu025_r2,runs/ur5e_trajectory_027_cr_ik_elastic_mu025_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,185350802,0.540612,0.8791944000000002,2.722935239999999,,300,,{},0.9733333333333334,0.9833333333333333,0.02666666666666667,0.00023076585817321168,0.0008290687325125287,0.00034822994035169454,0.004941857191477229,0.23076585817321169,0.9999999999999998,13.304179259806176,0.2660835851961235,0,0.043333333333333335,0.06333333333333334,0.006754092089232255,0.0,0.9733333333333334,0.0,0.9566666666666667,0.339042,0.6722408026755853,0.67,0.0,0.02666666666666667,0.0,0.0,"{""analytic_zero_intervention"":287,""geometric_recovery"":8,""backup_without_improvement"":5}","{""nonlinear_pair_rejected"":4,""convex_solve_unsuccessful"":1}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_mu0_analytic,0,ur5e_trajectory_027_cr_ik_mu0_analytic_r0,runs/ur5e_trajectory_027_cr_ik_mu0_analytic_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,184108563,0.5382885,0.7167232500000001,2.76834334,,300,,{},0.9733333333333334,0.9833333333333333,0.02666666666666667,0.00023398236227885357,0.0007951125703977026,0.0003703244234290814,0.007181766930154672,0.23398236227885358,0.9999999999999998,15.24577601682814,0.3049155203365628,0,0.043333333333333335,0.06333333333333334,0.0067515489573699615,0.0,0.9733333333333334,0.0,0.9566666666666667,0.337663,0.6722408026755853,0.6666666666666666,0.0,0.02666666666666667,0.0,0.0,"{""analytic_zero_intervention"":287,""geometric_recovery"":8,""backup_without_improvement"":5}","{""nonlinear_pair_rejected"":4,""convex_solve_unsuccessful"":1}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_mu0_analytic,1,ur5e_trajectory_027_cr_ik_mu0_analytic_r1,runs/ur5e_trajectory_027_cr_ik_mu0_analytic_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,190435939,0.540116,0.8326698499999999,2.70036257,,300,,{},0.9733333333333334,0.9833333333333333,0.02666666666666667,0.00022939038320748497,0.000766615231445938,0.00034816643632144535,0.005325057142797537,0.22939038320748498,0.9999999999999998,13.504415328958824,0.2700883065791765,0,0.043333333333333335,0.06333333333333334,0.006754092089309915,0.0,0.9733333333333334,0.0,0.9566666666666667,0.33882,0.6722408026755853,0.67,0.0,0.02666666666666667,0.0,0.0,"{""analytic_zero_intervention"":287,""geometric_recovery"":8,""backup_without_improvement"":5}","{""nonlinear_pair_rejected"":4,""convex_solve_unsuccessful"":1}",ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,cr_ik_mu0_analytic,2,ur5e_trajectory_027_cr_ik_mu0_analytic_r2,runs/ur5e_trajectory_027_cr_ik_mu0_analytic_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,196139956,0.6309885,0.8217870000000002,0.8803454799999999,,300,,{},0.0,0.0,0.0,0.00020721894826138666,0.0003717739563810304,0.0003467404661301521,0.0016799410365738363,0.20721894826138665,0.9999999999999996,19.628153957995078,0.3925630791599015,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,pink_qp,0,ur5e_trajectory_027_pink_qp_r0,runs/ur5e_trajectory_027_pink_qp_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,187709884,0.62383,0.6519715500000001,0.6892382999999997,,300,,{},0.0,0.0,0.0,0.00020721894826138666,0.0003717739563810304,0.0003467404661301521,0.0016799410365738363,0.20721894826138665,0.9999999999999996,19.628153957995078,0.3925630791599015,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,pink_qp,1,ur5e_trajectory_027_pink_qp_r1,runs/ur5e_trajectory_027_pink_qp_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,189269800,0.627128,0.6666671000000001,0.7439576499999999,,300,,{},0.0,0.0,0.0,0.00020721894826138666,0.0003717739563810304,0.0003467404661301521,0.0016799410365738363,0.20721894826138665,0.9999999999999996,19.628153957995078,0.3925630791599015,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,pink_qp,2,ur5e_trajectory_027_pink_qp_r2,runs/ur5e_trajectory_027_pink_qp_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,48127515,0.1510405,0.20550875,0.25568761999999984,,300,,{},0.0,0.0,0.0,0.0002240910162283033,0.0006660270304679402,0.00034568999851291405,0.0004717798717009229,0.2240910162283033,0.9299872975120131,9.84789468992551,0.19695789379851025,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_20ms,0,ur5e_trajectory_027_trac_task_20ms_r0,runs/ur5e_trajectory_027_trac_task_20ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47152576,0.151829,0.19664595000000007,0.22501268999999988,,300,,{},0.0,0.0,0.0,0.00022602166218687074,0.0006685783961008775,0.00034604271144028366,0.004949805924984062,0.22602166218687073,0.9299872975120131,9.907220137984629,0.19814440275969256,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_20ms,1,ur5e_trajectory_027_trac_task_20ms_r1,runs/ur5e_trajectory_027_trac_task_20ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,47942930,0.151587,0.20958085,0.2584927199999998,,300,,{},0.0,0.0,0.0,0.00022730661158775354,0.0006660270304683778,0.00034604271148639304,0.004617942475089749,0.22730661158775356,0.9299872975121826,11.332610402963695,0.2266522080592739,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_20ms,2,ur5e_trajectory_027_trac_task_20ms_r2,runs/ur5e_trajectory_027_trac_task_20ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,47227253,0.1490435,0.20341800000000007,0.24041226999999993,,300,,{},0.0,0.0,0.0,0.00022602166218687453,0.0006660270304679402,0.0003460427114402859,0.0009665271186479334,0.22602166218687453,0.9299872975120131,9.855254187576904,0.19710508375153807,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_5ms,0,ur5e_trajectory_027_trac_task_5ms_r0,runs/ur5e_trajectory_027_trac_task_5ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47105322,0.149603,0.19993695,0.25440312999999987,,300,,{},0.0,0.0,0.0,0.0002240910162283033,0.0006660270304679402,0.00034568999851291405,0.0004717798717009229,0.2240910162283033,0.9299872975120131,9.84789468992551,0.19695789379851025,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_5ms,1,ur5e_trajectory_027_trac_task_5ms_r1,runs/ur5e_trajectory_027_trac_task_5ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,46596769,0.1490125,0.200787,0.23948269999999997,,300,,{},0.0,0.0,0.0,0.0002240910162283033,0.0006660270304679402,0.00034568999851291405,0.0004717798717009229,0.2240910162283033,0.9299872975120131,9.84789468992551,0.19695789379851025,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,trac_task_5ms,2,ur5e_trajectory_027_trac_task_5ms_r2,runs/ur5e_trajectory_027_trac_task_5ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1117328413,3.5689135,3.9910215,8.2994506,,300,,{},0.006666666666666667,0.9933333333333333,0.99,0.00025406944500131666,0.0005682855734355518,0.004304523604593859,0.007789424902194675,0.5517688646646953,0.750000000240777,6.1549191720715335,0.12309838344143068,0,1.0,2.993333333333333,0.19751224513101204,0.7140823832134248,0.006802721088435374,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,two_step_predictive,0,ur5e_trajectory_027_two_step_predictive_r0,runs/ur5e_trajectory_027_two_step_predictive_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1101544034,3.5674435,3.9616895500000004,7.242570129999998,,300,,{},0.006666666666666667,0.9933333333333333,0.99,0.0002520130849757216,0.0005682856153957378,0.004130784326014851,0.0068129962678997145,0.5405581235743157,0.750000000240777,6.165515286397534,0.12331030572795068,0,1.0,2.993333333333333,0.20463669335747908,0.7116021768871224,0.006688963210702341,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,two_step_predictive,1,ur5e_trajectory_027_two_step_predictive_r1,runs/ur5e_trajectory_027_two_step_predictive_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1096332681,3.546636,3.98780335,6.910815659999994,,300,,{},0.006666666666666667,0.9933333333333333,0.99,0.0002540694418480306,0.0005682856153986529,0.0035916942116708474,0.006601333585891436,0.48867008427961856,0.750000000240777,6.436737166506905,0.1287347433301381,0,1.0,2.993333333333333,0.2039999233319424,0.7210083874799977,0.006666666666666667,0.0,0.0,,,,,,,,,,ur5e,2fe1836f202d3afafb9a7cdd5b04efe75c78c4f44643082c65cf29c19d112c5e,trajectory_027,smooth,two_step_predictive,2,ur5e_trajectory_027_two_step_predictive_r2,runs/ur5e_trajectory_027_two_step_predictive_r2.jsonl.gz
300,True,False,1.0,0.9966666666666667,300,299,268317554,0.554894,0.90212425,2.6944965599999993,,300,,{},0.98,0.9933333333333333,0.02,0.0002176063753737299,0.0008385751661619804,0.0001894107542266537,0.0031896893498465782,0.2176063753737299,0.9590583413226095,17.367495075536716,0.34734990151073436,0,0.35,0.37,0.005274388646973785,0.0,0.98,0.0,0.65,0.337303,0.5618729096989966,0.65,0.0,0.02,0.0,0.0,"{""backup_without_improvement"":99,""geometric_recovery"":6,""full_demand_satisfied"":195}","{""convex_solve_unsuccessful"":97,""nonlinear_pair_rejected"":2}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_elastic_mu025,0,ur5e_trajectory_028_cr_ik_elastic_mu025_r0,runs/ur5e_trajectory_028_cr_ik_elastic_mu025_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,205783687,0.5418795,0.8607919,2.7035845199999997,,300,,{},0.9766666666666667,0.99,0.023333333333333334,0.00021959335233162354,0.0007869747580799975,0.0003187959628655333,0.004443122912139953,0.21959335233162353,0.9862867773938961,21.462920270577623,0.4292584054115525,0,0.35333333333333333,0.38,0.006521962232759711,0.0,0.9766666666666667,0.0,0.6466666666666666,0.334908,0.5618729096989966,0.6466666666666666,0.0,0.023333333333333334,0.0,0.0,"{""backup_without_improvement"":99,""geometric_recovery"":7,""full_demand_satisfied"":194}","{""convex_solve_unsuccessful"":96,""nonlinear_pair_rejected"":3}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_elastic_mu025,1,ur5e_trajectory_028_cr_ik_elastic_mu025_r1,runs/ur5e_trajectory_028_cr_ik_elastic_mu025_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,207245125,0.54769,0.9074228000000001,2.6722958899999996,,300,,{},0.9733333333333334,0.9933333333333333,0.02666666666666667,0.0002740318488298027,0.0007869747580799975,0.0005934257986770216,0.0034354715324515996,0.28722722265756756,0.9999999999999976,22.39765345100709,0.44795306902014187,0,0.3566666666666667,0.38,0.007385843875332577,0.0,0.9733333333333334,0.0,0.6433333333333333,0.334913,0.5618729096989966,0.6433333333333333,0.0,0.02666666666666667,0.0,0.0,"{""backup_without_improvement"":99,""geometric_recovery"":8,""full_demand_satisfied"":193}","{""convex_solve_unsuccessful"":97,""nonlinear_pair_rejected"":2}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_elastic_mu025,2,ur5e_trajectory_028_cr_ik_elastic_mu025_r2,runs/ur5e_trajectory_028_cr_ik_elastic_mu025_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,183082461,0.5401765,0.66347825,2.6058375499999995,,300,,{},0.9733333333333334,0.9933333333333333,0.02666666666666667,0.0006007343086920097,0.0009836631468325262,0.002325926920324081,0.006256405617890636,0.6007343086920096,0.9999999999999976,23.681162747119814,0.47362325494239627,0,0.03333333333333333,0.056666666666666664,0.008720775006105509,0.0,0.9733333333333334,0.0033333333333333335,0.9666666666666667,0.3410315,0.5618729096989966,0.64,0.0,0.02666666666666667,0.0,0.0,"{""analytic_zero_intervention"":290,""geometric_recovery"":8,""backup_without_improvement"":2}","{""nonlinear_pair_rejected"":2}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_mu0_analytic,0,ur5e_trajectory_028_cr_ik_mu0_analytic_r0,runs/ur5e_trajectory_028_cr_ik_mu0_analytic_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,187088872,0.533153,0.7778798000000002,2.84221032,,300,,{},0.9766666666666667,0.9833333333333333,0.023333333333333334,0.00021896432954126815,0.000790962237859747,0.0002285836144874436,0.0051845147608559,0.21896432954126815,0.9746929918199442,15.538758804968166,0.31077517609936334,0,0.04,0.07333333333333333,0.006515891203593472,0.0,0.9766666666666667,0.0,0.96,0.3358765,0.5618729096989966,0.65,0.0,0.023333333333333334,0.0,0.0,"{""analytic_zero_intervention"":288,""geometric_recovery"":7,""backup_without_improvement"":5}","{""nonlinear_pair_rejected"":5}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_mu0_analytic,1,ur5e_trajectory_028_cr_ik_mu0_analytic_r1,runs/ur5e_trajectory_028_cr_ik_mu0_analytic_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,182000649,0.5404825,0.66841275,2.6232101899999996,,300,,{},0.9766666666666667,0.9933333333333333,0.023333333333333334,0.0002195933523315268,0.0008973874892576978,0.0005535225061900873,0.006251040404789101,0.22028871653919854,0.9999999999999906,21.90495333475046,0.4380990666950092,0,0.03,0.05333333333333334,0.006521960529818982,0.0,0.9766666666666667,0.0,0.97,0.337418,0.5618729096989966,0.6433333333333333,0.0,0.023333333333333334,0.0,0.0,"{""analytic_zero_intervention"":291,""geometric_recovery"":7,""backup_without_improvement"":2}","{""nonlinear_pair_rejected"":2}",ur5e,2b1312352044de2d25225a72f583e128370ba06da2c52d094886e778211e1556,trajectory_028,smooth,cr_ik_mu0_analytic,2,ur5e_trajectory_028_cr_ik_mu0_analytic_r2,runs/ur5e_trajectory_028_cr_ik_mu0_analytic_r2.jsonl.gz
