uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat,split
2d6e2fdb8f8c3b953e98a2cd192590da06fc7dee1d6f46c199916dcf8753d2a3,trac_task_20ms,ur5e,298558ae214cd0aa69d25b83707c9bbb9b42f4bdcbb6ff8503ef78245e9c4de3,near_singular,multijoint_boundary,0.5,1.0,1.0,233108.33333333334,"[true,true,true]",validation
2d6e2fdb8f8c3b953e98a2cd192590da06fc7dee1d6f46c199916dcf8753d2a3,trac_task_5ms,ur5e,298558ae214cd0aa69d25b83707c9bbb9b42f4bdcbb6ff8503ef78245e9c4de3,near_singular,multijoint_boundary,0.5,1.0,1.0,251301.33333333334,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,clarabel,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,311558.6666666667,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,fixed_weight,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,343262.6666666667,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,gn,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,318203.6666666667,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,relative,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,278764.6666666667,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,tight,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,282551.6666666667,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,trac_task_20ms,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,218060.66666666666,"[true,true,true]",validation
2d74e1ffa4cd20a87ae085d7f3fe401e383f83f31b4f9451a4f5f7a0a78f178e,trac_task_5ms,ur5e,90b0432028ec587501dc6ecf3877ddf84a9d71fa4a6ad56328913c2b4e207686,near_limit,regular,0.95,1.0,1.0,227167.33333333334,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,clarabel,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,275333.6666666667,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,fixed_weight,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,333446.3333333333,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,gn,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,328518.6666666667,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,relative,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,297358.3333333333,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,tight,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,290282.0,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,trac_task_20ms,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,210566.0,"[true,true,true]",validation
2d9211b5be7e2c9cdfdbbe0df551ce922051b0be5cfc0fc033db94a5c1848b9d,trac_task_5ms,ur5e,9890f58baf6d93c5acc7815e616f58b91fc93f8f266e79bbd2c07df6915c8dc6,ordinary,regular,0.95,1.0,1.0,222473.66666666666,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,clarabel,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,323920.6666666667,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,fixed_weight,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,340309.0,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,gn,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,337755.0,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,relative,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,292159.0,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,tight,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,323144.6666666667,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,trac_task_20ms,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,230253.0,"[true,true,true]",validation
2d94088fc8aee1cc3352fc45a6fa00a586ec41c0262630dece5c387f85fc8459,trac_task_5ms,ur5e,48a1e7c08137ac3ae736c1bf108309601c6859c3c4c9b635b9f3856924680280,near_singular,multijoint_boundary,0.5,1.0,1.0,218905.66666666666,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,clarabel,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,294838.6666666667,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,fixed_weight,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,320081.0,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,gn,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,331697.0,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,relative,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,288549.3333333333,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,tight,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,276061.3333333333,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,trac_task_20ms,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,233612.66666666666,"[true,true,true]",validation
2da36a9e6f7a33206bf84b723870a118ef30a0eac534027e490cebd4448192e4,trac_task_5ms,ur5e,5d06fbae6fdd9b1590b7fcc2ef53077e40e40d477355ffa3be5db71e47f26713,near_limit,high_utilization,0.5,1.0,1.0,234433.33333333334,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,clarabel,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,299485.6666666667,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,fixed_weight,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,329827.0,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,gn,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,316460.3333333333,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,relative,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,280769.0,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,tight,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,295668.3333333333,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,trac_task_20ms,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,211549.66666666666,"[true,true,true]",validation
2dba5bcd6d11d36fc261274120392d2dc977ecf1d61786ee1e3117ddf6fc7498,trac_task_5ms,ur5e,fb35160e09c6944e3f4d432e9a2d60756adbb63a5c4999d49088cbca1606b6e3,near_limit,regular,0.0,1.0,1.0,276346.6666666667,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,clarabel,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,277862.6666666667,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,fixed_weight,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,322734.6666666667,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,gn,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,300250.6666666667,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,relative,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,292332.0,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,tight,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,313160.3333333333,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,trac_task_20ms,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,221905.33333333334,"[true,true,true]",validation
2dc68875aa577b36a6f6c35993bf46f90fd00503ce9dc9539d0d113fbb6e7978,trac_task_5ms,ur5e,9a0616c900f47b8c6bead89630b1966b97876f47681b740aeb64e3dea630d0ca,ordinary,regular,0.0,1.0,1.0,218738.33333333334,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,clarabel,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,683957.3333333334,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,fixed_weight,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,455365.0,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,gn,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,509348.0,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,relative,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,489054.0,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,tight,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,801774.6666666666,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,trac_task_20ms,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,1.0,1.0,6210026.666666667,"[true,true,true]",validation
2ddb753083ec2ca8e4fec52f195c594215541b248362dec86d5703e49467de44,trac_task_5ms,ur5e,052a926394b8a65767dd9670942a2a1649cf1470da474956404a70e7978ae9ce,near_limit,high_utilization,0.95,0.0,0.0,5251009.666666667,"[false,false,false]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,clarabel,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,354992.3333333333,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,fixed_weight,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,381227.0,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,gn,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,355149.3333333333,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,relative,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,348032.3333333333,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,tight,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,314192.3333333333,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,trac_task_20ms,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,225094.0,"[true,true,true]",validation
2de02885245406e9dd66307a02e8a7339ee070b8505cba9dd2986c7d05f7d36f,trac_task_5ms,ur5e,e1615d93c1603b68719ffbd64bcd15fade96b66d3b7d5766a73220bd13e3b47e,near_limit,multijoint_boundary,0.0,1.0,1.0,237926.33333333334,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,clarabel,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,735478.6666666666,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,fixed_weight,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,540587.3333333334,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,gn,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,521988.6666666667,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,relative,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,539637.0,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,tight,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,1123747.0,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,trac_task_20ms,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,905493.3333333334,"[true,true,true]",validation
2de6d3cdd81340086be61f6e43fb28687051d46af8da9b8b4819f5f237dbb133,trac_task_5ms,ur5e,e5c5ebb926bc23a75c79ac1843800db54fd6e3bbb8d944a59cd0ae59c5e84ce8,ordinary,multijoint_boundary,0.5,1.0,1.0,1101161.3333333333,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,clarabel,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,297400.6666666667,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,fixed_weight,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,363082.6666666667,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,gn,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,346269.3333333333,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,relative,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,312591.3333333333,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,tight,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,310145.6666666667,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,trac_task_20ms,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,1108463.3333333333,"[true,true,true]",validation
2dfabfd9b9144aa03264faf9e022f59bb894c01c173bed66c31e4be15b3272c8,trac_task_5ms,ur5e,2e3b1905d6304101dee44314017906aae8f3a4613e6bb66fa42a59a0bed47516,near_singular,regular,0.95,1.0,1.0,2163446.3333333335,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,clarabel,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,768346.3333333334,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,fixed_weight,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,542373.3333333334,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,gn,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,582928.6666666666,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,relative,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,546064.3333333334,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,tight,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,2370127.0,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,trac_task_20ms,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,225458.0,"[true,true,true]",validation
2e954b99be585e794c5015dcc310e9e66ad6d2667895374fcbe149a4b959d958,trac_task_5ms,ur5e,7f32b8dfff70c844f68b7e366eba0e461bd04e4ba735c3e2e14b0a76c91d3573,ordinary,high_utilization,0.95,1.0,1.0,243302.0,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,clarabel,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,286672.6666666667,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,fixed_weight,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,362853.6666666667,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,gn,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,308546.3333333333,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,relative,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,283156.0,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,tight,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,285406.3333333333,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,trac_task_20ms,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,232545.0,"[true,true,true]",validation
2e961c0b885686e2d52f0d3307ae3dee57666b4edabc791dbdadc29e37346c10,trac_task_5ms,ur5e,2d0e6aa8313b8e6831181482eefa685dd0de8058700c2db5f59ff8387878589c,near_limit,regular,0.0,1.0,1.0,227613.66666666666,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,clarabel,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,298294.0,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,fixed_weight,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,317386.3333333333,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,gn,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,319882.0,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,relative,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,285730.3333333333,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,tight,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,277089.0,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,trac_task_20ms,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,209293.66666666666,"[true,true,true]",validation
2eb7f2d07926439f7d44fd06d7ba8a2c727d20a6b5fdbfd2fd3bab21cf0048bf,trac_task_5ms,ur5e,ad1816ce5259b42c786fd62e0c6e49d21937d5e0811d4a753962e6eeed627c44,ordinary,regular,0.0,1.0,1.0,238818.0,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,clarabel,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,163331.0,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,fixed_weight,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,182095.66666666666,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,gn,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,178613.66666666666,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,relative,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,164629.66666666666,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,tight,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,167220.33333333334,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,trac_task_20ms,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,215535.33333333334,"[true,true,true]",validation
2ef0ac2c1c2044f2c2fc37c54850734a6b813d47e5a10c91f4483fcc9fdc6b43,trac_task_5ms,ur5e,aa4241c89c1da8708b7f1d1f8ec842f206792de30ff0bad236402a436279e81e,near_singular,regular,0.0,1.0,1.0,201915.0,"[true,true,true]",validation
