robot,method,uid,repeat,abruptness_level,completion,deadline_completion,frame_success,cumulative_ms
panda,ranged_ik_positive_range,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,False,False,0.006666666666666667,89.593502
panda,ranged_ik_upstream,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,False,False,0.006666666666666667,115.228051
panda,single_step_reserve,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,False,False,0.5933333333333334,1474.09398
panda,trac_task_20ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,50.767765
panda,trac_task_5ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,51.29232
panda,two_step_predictive,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,1137.263225
panda,two_step_sigma,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,1865.497839
panda,cr_ik,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,True,True,1.0,1694.957984
panda,single_step_reserve,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,False,False,0.5966666666666667,1480.129337
panda,trac_task_20ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,True,True,1.0,51.974151
panda,trac_task_5ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,True,True,1.0,52.073551
panda,two_step_predictive,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,True,True,1.0,1136.875108
panda,two_step_sigma,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,1,2,True,True,1.0,1864.166385
panda,cr_ik,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,True,True,1.0,1693.985976
panda,single_step_reserve,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,False,False,0.5933333333333334,1471.777237
panda,trac_task_20ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,True,True,1.0,52.072171
panda,trac_task_5ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,True,True,1.0,50.791782
panda,two_step_predictive,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,True,True,1.0,1127.841657
panda,two_step_sigma,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,2,2,True,True,1.0,1880.49239
panda,cr_ik,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,True,True,1.0,1702.597068
panda,pink_qp,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,True,True,1.0,275.649865
panda,ranged_ik_positive_range,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,False,False,0.006666666666666667,93.043638
panda,ranged_ik_upstream,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,False,False,0.02,98.402559
panda,single_step_reserve,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,False,False,0.6166666666666667,1462.141893
panda,trac_task_20ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,True,True,1.0,51.692018
panda,trac_task_5ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,True,True,1.0,52.144753
panda,two_step_predictive,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,False,False,0.6366666666666667,1422.198964
panda,two_step_sigma,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,0,2,True,True,1.0,1837.801906
panda,cr_ik,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,True,True,1.0,1700.974163
panda,single_step_reserve,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,False,False,0.6466666666666666,1456.900229
panda,trac_task_20ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,True,True,1.0,52.030134
panda,trac_task_5ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,True,True,1.0,51.927637
panda,two_step_predictive,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,False,False,0.64,1413.837191
panda,two_step_sigma,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,1,2,True,True,1.0,1830.22274
panda,cr_ik,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,True,True,1.0,1696.936434
panda,single_step_reserve,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,False,False,0.6133333333333333,1461.800884
panda,trac_task_20ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,True,True,1.0,52.03612
panda,trac_task_5ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,True,True,1.0,53.529167
panda,two_step_predictive,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,False,False,0.69,1386.558896
panda,two_step_sigma,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,2,2,True,False,1.0,1889.400415
ur5e,cr_ik,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,1561.336354
ur5e,pink_qp,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,192.215148
ur5e,ranged_ik_positive_range,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,False,False,0.006666666666666667,81.771022
ur5e,ranged_ik_upstream,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,False,False,0.006666666666666667,90.09742
ur5e,single_step_reserve,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,1138.914395
ur5e,trac_task_20ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,47.432645
ur5e,trac_task_5ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,47.003094
ur5e,two_step_predictive,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,1044.755912
ur5e,two_step_sigma,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,0,0,True,True,1.0,1590.880841
ur5e,cr_ik,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,1568.287402
ur5e,single_step_reserve,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,1134.358946
ur5e,trac_task_20ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,46.645006
ur5e,trac_task_5ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,47.900149
ur5e,two_step_predictive,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,1043.408759
ur5e,two_step_sigma,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,1,0,True,True,1.0,1594.379013
ur5e,cr_ik,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,True,1.0,1562.080782
ur5e,single_step_reserve,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,True,1.0,1135.323605
ur5e,trac_task_20ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,True,1.0,47.927386
ur5e,trac_task_5ms,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,True,1.0,47.288209
ur5e,two_step_predictive,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,True,1.0,1046.148246
ur5e,two_step_sigma,03220c51c45c68b3946b1c6a58e6a287ca5920e760cc8bfd312b376027c704c9,2,0,True,False,1.0,1645.06602
ur5e,cr_ik,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.94,1587.56758
ur5e,pink_qp,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.63,208.270424
ur5e,ranged_ik_positive_range,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.006666666666666667,89.750488
ur5e,ranged_ik_upstream,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.006666666666666667,97.059756
ur5e,single_step_reserve,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.6366666666666667,1388.973012
ur5e,trac_task_20ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.94,410.33529
ur5e,trac_task_5ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.94,139.715209
ur5e,two_step_predictive,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.94,1095.251374
ur5e,two_step_sigma,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,0,2,False,False,0.94,1704.91217
ur5e,cr_ik,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.94,1590.083983
ur5e,single_step_reserve,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.63,1392.145985
ur5e,trac_task_20ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.94,409.23197
ur5e,trac_task_5ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.94,138.146328
ur5e,two_step_predictive,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.94,1098.559266
ur5e,two_step_sigma,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,1,2,False,False,0.94,1705.928455
ur5e,cr_ik,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.94,1586.018615
ur5e,single_step_reserve,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.6366666666666667,1403.260449
ur5e,trac_task_20ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.94,409.895721
ur5e,trac_task_5ms,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.94,139.461833
ur5e,two_step_predictive,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.94,1104.573555
ur5e,two_step_sigma,0834b069a71589840b5b8745510b565735165b70e1e1ae1c594c3cf04b22bbec,2,2,False,False,0.94,1707.693127
ur5e,cr_ik,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,1568.708287
ur5e,pink_qp,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,False,False,0.5066666666666667,206.128616
ur5e,ranged_ik_positive_range,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,False,False,0.006666666666666667,75.111464
ur5e,ranged_ik_upstream,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,False,False,0.006666666666666667,86.008271
ur5e,single_step_reserve,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,1131.437655
ur5e,trac_task_20ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,47.034761
ur5e,trac_task_5ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,47.866966
ur5e,two_step_predictive,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,1034.406162
ur5e,two_step_sigma,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,0,3,True,True,1.0,1542.566861
ur5e,cr_ik,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,True,1.0,1563.735038
ur5e,single_step_reserve,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,False,1.0,1179.882201
ur5e,trac_task_20ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,True,1.0,46.56017
ur5e,trac_task_5ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,True,1.0,46.637308
ur5e,two_step_predictive,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,True,1.0,1036.700576
ur5e,two_step_sigma,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,1,3,True,True,1.0,1543.893962
ur5e,cr_ik,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,1566.98259
ur5e,single_step_reserve,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,1138.695936
ur5e,trac_task_20ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,47.626292
ur5e,trac_task_5ms,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,47.741477
ur5e,two_step_predictive,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,1033.12592
ur5e,two_step_sigma,112413a5625ea54f25707eda080b3665650a6a3a6b09d9f912b70a953c85bff5,2,3,True,True,1.0,1549.881671
ur5e,cr_ik,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,1558.877097
ur5e,pink_qp,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,194.465268
ur5e,ranged_ik_positive_range,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,False,False,0.006666666666666667,84.336698
ur5e,ranged_ik_upstream,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,False,False,0.006666666666666667,97.087031
ur5e,single_step_reserve,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,False,False,0.9366666666666666,1190.426255
ur5e,trac_task_20ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,47.702256
ur5e,trac_task_5ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,48.68165
ur5e,two_step_predictive,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,1044.548511
ur5e,two_step_sigma,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,0,3,True,True,1.0,1607.253764
ur5e,cr_ik,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,1559.580714
ur5e,single_step_reserve,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,1160.651059
ur5e,trac_task_20ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,46.781648
ur5e,trac_task_5ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,47.410769
ur5e,two_step_predictive,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,1051.126033
ur5e,two_step_sigma,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,1,3,True,True,1.0,1597.405502
ur5e,cr_ik,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,True,True,1.0,1565.979309
ur5e,single_step_reserve,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,False,False,0.9333333333333333,1191.076668
ur5e,trac_task_20ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,True,True,1.0,46.94107
ur5e,trac_task_5ms,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,True,True,1.0,46.743852
ur5e,two_step_predictive,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,True,True,1.0,1039.810273
ur5e,two_step_sigma,20c30181c70a2179fc2eef710e2ee3d3e92ae37e61ab28f71c5d49bca563dd94,2,3,True,True,1.0,1597.84411
ur5e,cr_ik,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,True,1.0,1561.342208
ur5e,pink_qp,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,True,1.0,193.827433
ur5e,ranged_ik_positive_range,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,False,False,0.006666666666666667,80.184414
ur5e,ranged_ik_upstream,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,False,False,0.006666666666666667,101.133598
ur5e,single_step_reserve,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,False,False,0.5966666666666667,1395.986015
ur5e,trac_task_20ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,False,1.0,100.934436
ur5e,trac_task_5ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,True,1.0,46.882509
ur5e,two_step_predictive,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,True,1.0,1049.234182
ur5e,two_step_sigma,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,0,2,True,True,1.0,1615.144129
ur5e,cr_ik,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,1573.235402
ur5e,single_step_reserve,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,1139.039436
ur5e,trac_task_20ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,48.219441
ur5e,trac_task_5ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,47.00245
ur5e,two_step_predictive,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,1050.3633
ur5e,two_step_sigma,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,1,2,True,True,1.0,1619.127904
ur5e,cr_ik,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,True,True,1.0,1567.373052
ur5e,single_step_reserve,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,False,False,0.5933333333333334,1397.272493
ur5e,trac_task_20ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,True,True,1.0,47.318935
ur5e,trac_task_5ms,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,True,True,1.0,47.924448
ur5e,two_step_predictive,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,True,True,1.0,1042.753297
ur5e,two_step_sigma,26755c1053800ba90ecbc0ca8a524cf426cbf2521e5a3f76149b2d9a46090c20,2,2,True,True,1.0,1616.937113
ur5e,cr_ik,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,True,True,1.0,1551.210792
ur5e,pink_qp,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,True,True,1.0,193.833366
ur5e,ranged_ik_positive_range,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,False,False,0.006666666666666667,76.105444
ur5e,ranged_ik_upstream,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,False,False,0.006666666666666667,85.68648
ur5e,single_step_reserve,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,False,False,0.3466666666666667,1563.835887
ur5e,trac_task_20ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,True,True,1.0,48.906581
ur5e,trac_task_5ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,True,True,1.0,47.928168
ur5e,two_step_predictive,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,False,False,0.87,1152.593291
ur5e,two_step_sigma,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,0,0,False,False,0.44,1773.444992
ur5e,cr_ik,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,True,True,1.0,1562.202692
ur5e,single_step_reserve,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,False,False,0.3466666666666667,1569.061339
ur5e,trac_task_20ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,True,False,1.0,102.115931
ur5e,trac_task_5ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,True,True,1.0,45.845416
ur5e,two_step_predictive,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,False,False,0.87,1154.816314
ur5e,two_step_sigma,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,1,0,False,False,0.44,1782.4991
ur5e,cr_ik,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,True,True,1.0,1566.928478
ur5e,single_step_reserve,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,False,False,0.3466666666666667,1566.759099
ur5e,trac_task_20ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,True,True,1.0,50.179343
ur5e,trac_task_5ms,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,True,True,1.0,48.0521
ur5e,two_step_predictive,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,True,True,1.0,1068.879594
ur5e,two_step_sigma,43bf4420c1e0b5f6e09b2166f2544a1ef3bd41fdf66e58437ea6c55797af37ba,2,0,False,False,0.44,1787.919945
ur5e,cr_ik,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,1564.73089
ur5e,pink_qp,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,191.6832
ur5e,ranged_ik_positive_range,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,False,False,0.0033333333333333335,76.633971
ur5e,ranged_ik_upstream,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,False,False,0.013333333333333334,93.733038
ur5e,single_step_reserve,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,False,False,0.9433333333333334,1170.71327
ur5e,trac_task_20ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,46.976028
ur5e,trac_task_5ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,47.024761
ur5e,two_step_predictive,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,1043.785637
ur5e,two_step_sigma,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,0,1,True,True,1.0,1578.639706
ur5e,cr_ik,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,True,True,1.0,1552.018617
ur5e,single_step_reserve,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,False,False,0.3566666666666667,1566.652314
ur5e,trac_task_20ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,True,True,1.0,48.839008
ur5e,trac_task_5ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,True,True,1.0,47.17769
ur5e,two_step_predictive,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,True,True,1.0,1039.759381
ur5e,two_step_sigma,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,1,1,True,True,1.0,1585.66373
ur5e,cr_ik,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,True,True,1.0,1547.286992
ur5e,single_step_reserve,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,False,False,0.9433333333333334,1173.195533
ur5e,trac_task_20ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,True,True,1.0,49.427091
ur5e,trac_task_5ms,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,True,True,1.0,47.068566
ur5e,two_step_predictive,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,True,True,1.0,1038.90575
ur5e,two_step_sigma,4dd9897266979bca32e77a65503c0f736b1dc01e03d7d42348f84835e6fb5821,2,1,True,True,1.0,1605.066183
