robot,method,uid,family,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms
ur5e,trac_task_20ms,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,1.0,1.0,24190269.333333332,1.0,0.6423747300454582
ur5e,trac_task_20ms,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,1.0,1.0,24256904.666666668,1.0,5.366979807698537
ur5e,trac_task_20ms,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,1.0,1.0,25075437.333333332,1.0,1.1892709990314867
ur5e,trac_task_20ms,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,1.0,1.0,24663245.333333332,1.0,15.059420864020282
ur5e,trac_task_20ms,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,0.6666666666666666,0.6666666666666666,822996577.6666666,0.7355555555555555,10.365841043787825
ur5e,pink_qp,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,1.0,1.0,95265826.0,1.0,27.947951413687118
ur5e,pink_qp,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,1.0,1.0,95348612.66666667,1.0,0.9220917467049237
ur5e,pink_qp,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,1.0,1.0,95020365.0,1.0,8.190145362200631
ur5e,pink_qp,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,1.0,1.0,95007226.33333333,1.0,8.31257429303549
ur5e,pink_qp,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,1.0,1.0,95488723.0,1.0,6.171233288713939
ur5e,pink_qp,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,1.0,1.0,96006812.0,1.0,24.5045520636521
ur5e,pink_qp,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,1.0,1.0,96453624.33333333,1.0,37.68858836658844
ur5e,pink_qp,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,1.0,1.0,95864203.33333333,1.0,27.37046262718599
ur5e,pink_qp,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,1.0,1.0,95402850.33333333,1.0,0.7907816828614044
ur5e,pink_qp,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,1.0,1.0,95417258.33333333,1.0,0.8821542494017126
ur5e,pink_qp,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,1.0,1.0,98917197.66666667,1.0,18.19834678970561
ur5e,pink_qp,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,1.0,1.0,95209231.33333333,1.0,32.48988449807168
ur5e,pink_qp,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,1.0,1.0,95772274.33333333,1.0,0.7396093039834724
ur5e,pink_qp,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,1.0,1.0,98143353.0,1.0,4.8831149253271775
ur5e,pink_qp,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,0.0,0.0,106162404.66666667,0.5133333333333333,26.644342435124017
ur5e,pink_qp,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,1.0,0.6666666666666666,110364250.33333333,1.0,0.8462150224287952
ur5e,pink_qp,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,1.0,1.0,95604485.0,1.0,4.8095061780366715
ur5e,pink_qp,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,0.0,0.0,95932967.66666667,0.9933333333333333,17.81766101825688
ur5e,pink_qp,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,1.0,1.0,97204641.66666667,1.0,8.837007331056807
ur5e,pink_qp,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,1.0,1.0,95552902.33333333,1.0,6.590886996035068
ur5e,pink_qp,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,1.0,1.0,95741177.0,1.0,0.8188331419501326
ur5e,pink_qp,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,1.0,1.0,95567163.66666667,1.0,7.776803818040356
ur5e,pink_qp,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,1.0,1.0,96416031.0,1.0,24.50904832694427
ur5e,pink_qp,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,1.0,1.0,95304916.0,1.0,21.61464275313161
ur5e,pink_qp,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,1.0,1.0,94739967.66666667,1.0,8.212473567789708
ur5e,pink_qp,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,1.0,1.0,95446432.0,1.0,27.221260012382732
ur5e,pink_qp,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,1.0,1.0,96394137.0,1.0,7.255937848155331
ur5e,pink_qp,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,1.0,1.0,95242137.33333333,1.0,7.987277553619626
ur5e,pink_qp,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,1.0,1.0,95017645.66666667,1.0,1.237271660082086
ur5e,pink_qp,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,1.0,1.0,95243392.66666667,1.0,20.157487123000806
ur5e,pink_qp,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,1.0,1.0,95114318.66666667,1.0,7.984099048140724
ur5e,pink_qp,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,1.0,1.0,95657462.0,1.0,20.09211721051614
ur5e,pink_qp,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,1.0,1.0,96366008.66666667,1.0,6.442563867685372
ur5e,pink_qp,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,1.0,1.0,95335080.0,1.0,17.10195381265139
ur5e,pink_qp,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,1.0,1.0,95470362.33333333,1.0,4.1169926367570016
ur5e,pink_qp,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,1.0,1.0,98002824.33333333,1.0,0.6433872219295087
ur5e,pink_qp,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,1.0,1.0,96326270.66666667,1.0,5.367671176104795
ur5e,pink_qp,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,1.0,1.0,94619066.66666667,1.0,0.7664541556589248
ur5e,pink_qp,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,1.0,1.0,95720436.33333333,1.0,13.78409346165507
ur5e,pink_qp,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,1.0,1.0,95666002.66666667,1.0,16.498409709574368
ur5e,tar_nominal,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,1.0,1.0,249140686.33333334,1.0,14.697450194179973
ur5e,tar_nominal,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,1.0,1.0,240943597.0,1.0,10.134101575716949
ur5e,tar_nominal,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,1.0,1.0,265630916.0,1.0,9.391434100254175
ur5e,tar_nominal,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,0.6666666666666666,0.6666666666666666,378201459.3333333,0.8355555555555556,13.907194990897194
ur5e,tar_nominal,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,1.0,0.6666666666666666,281936653.6666667,1.0,6.750087316845398
ur5e,tar_nominal,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,1.0,1.0,225616393.33333334,1.0,21.99501596892094
ur5e,tar_nominal,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,1.0,1.0,260661285.33333334,1.0,25.684152190241154
ur5e,tar_nominal,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,1.0,1.0,244147985.0,1.0,20.208453042993824
ur5e,tar_nominal,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,1.0,1.0,245265260.66666666,1.0,6.579428463015202
ur5e,tar_nominal,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,1.0,1.0,252407172.0,1.0,3.930213753415783
ur5e,tar_nominal,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,1.0,1.0,250944406.33333334,1.0,24.140549258426336
ur5e,tar_nominal,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,1.0,1.0,258086717.0,1.0,23.655885682550494
ur5e,tar_nominal,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,1.0,1.0,255145157.66666666,1.0,12.510159077855748
ur5e,tar_nominal,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,1.0,1.0,253545468.0,1.0,11.934386427939438
ur5e,tar_nominal,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,0.6666666666666666,0.6666666666666666,313595122.6666667,0.9088888888888889,23.820039958718837
ur5e,tar_nominal,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,1.0,1.0,261870358.66666666,1.0,3.634860039785194
ur5e,tar_nominal,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,1.0,1.0,252538646.0,1.0,10.031020593808682
ur5e,tar_nominal,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,1.0,1.0,200485558.33333334,1.0,13.878101316705184
ur5e,tar_nominal,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,0.6666666666666666,0.6666666666666666,341109839.3333333,0.8533333333333334,19.58878578559843
ur5e,tar_nominal,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,1.0,1.0,234468994.0,1.0,11.95611346755195
ur5e,tar_nominal,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,1.0,1.0,248500866.66666666,1.0,5.518589181122519
ur5e,tar_nominal,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,1.0,1.0,212813568.33333334,1.0,5.560866888209616
ur5e,tar_nominal,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,1.0,1.0,256998860.33333334,1.0,13.840057312055748
ur5e,tar_nominal,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,1.0,1.0,232305978.0,1.0,7.671757351772843
ur5e,tar_nominal,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,1.0,1.0,257638818.33333334,1.0,9.096232996232017
ur5e,tar_nominal,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,1.0,1.0,245943153.0,1.0,20.2967919533307
ur5e,tar_nominal,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,1.0,1.0,271620313.3333333,1.0,10.004382200521185
ur5e,tar_nominal,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,1.0,1.0,265423655.33333334,1.0,8.330410314101984
ur5e,tar_nominal,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,1.0,1.0,240706798.66666666,1.0,5.085614149689253
ur5e,tar_nominal,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,1.0,0.6666666666666666,263854357.33333334,1.0,11.478364123794767
ur5e,tar_nominal,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,1.0,1.0,202448421.0,1.0,7.40164069126584
ur5e,tar_nominal,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,1.0,1.0,247061114.66666666,1.0,10.831021151986661
ur5e,tar_nominal,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,1.0,1.0,253515719.33333334,1.0,9.716039675901605
ur5e,tar_nominal,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,1.0,1.0,218939482.0,1.0,7.968872621796254
ur5e,tar_nominal,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,1.0,1.0,249228012.33333334,1.0,10.962791602176592
ur5e,tar_nominal,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,1.0,1.0,241227617.66666666,1.0,4.505330540652924
ur5e,tar_nominal,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,1.0,1.0,263112546.66666666,1.0,6.229737690636384
ur5e,tar_nominal,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,1.0,0.6666666666666666,265006119.33333334,1.0,3.0618662259337
ur5e,tar_nominal,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,1.0,1.0,247050943.33333334,1.0,13.116753718381565
ur5e,tar_nominal,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,0.0,0.0,801796976.3333334,0.19555555555555557,9.476911427877225
ur5e,tar_fixed,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,0.6666666666666666,0.6666666666666666,627337620.3333334,0.7999999999999999,25.81758120642463
ur5e,tar_fixed,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,1.0,1.0,566945585.0,1.0,12.381005377472773
ur5e,tar_fixed,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,1.0,1.0,570795453.6666666,1.0,10.001219466138426
ur5e,tar_fixed,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,0.6666666666666666,0.6666666666666666,542004291.6666666,0.8333333333333334,11.45877988582781
ur5e,tar_fixed,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,1.0,1.0,603552092.6666666,1.0,6.97937729298368
ur5e,tar_fixed,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,1.0,1.0,449043551.0,1.0,26.286121010154133
ur5e,tar_fixed,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,1.0,1.0,647661681.3333334,1.0,30.021498158160682
ur5e,tar_fixed,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,1.0,1.0,617133168.3333334,1.0,21.538050921279055
ur5e,tar_fixed,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,1.0,1.0,668120800.3333334,1.0,9.628261147522641
ur5e,tar_fixed,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,1.0,1.0,500865934.3333333,1.0,4.270917623270482
ur5e,tar_fixed,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,0.6666666666666666,0.6666666666666666,433792782.6666667,0.9088888888888889,25.771422620679022
ur5e,tar_fixed,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,1.0,0.6666666666666666,580532409.3333334,1.0,26.853916300581513
ur5e,tar_fixed,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,1.0,1.0,634867699.0,1.0,12.939625297707991
ur5e,tar_fixed,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,1.0,1.0,568372104.3333334,1.0,9.664659386211483
ur5e,tar_fixed,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,1.0,1.0,597501287.0,1.0,24.54063681618224
ur5e,tar_fixed,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,1.0,1.0,667618199.6666666,1.0,2.9221133548222302
ur5e,tar_fixed,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,1.0,1.0,709607157.3333334,1.0,7.478359066113963
ur5e,tar_fixed,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,1.0,1.0,388865431.0,1.0,11.842983599008912
ur5e,tar_fixed,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,1.0,1.0,562237360.6666666,1.0,13.27981084312531
ur5e,tar_fixed,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,1.0,1.0,625978412.3333334,1.0,10.391241071736426
ur5e,tar_fixed,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,1.0,1.0,564478503.0,1.0,6.281917315618415
ur5e,tar_fixed,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,1.0,1.0,507103202.6666667,1.0,5.524244157392048
ur5e,tar_fixed,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,1.0,1.0,457925296.3333333,1.0,17.327124003169057
ur5e,tar_fixed,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,1.0,1.0,430595733.3333333,1.0,13.985568298637409
ur5e,tar_fixed,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,1.0,1.0,679448091.6666666,1.0,8.834176860756264
ur5e,tar_fixed,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,0.6666666666666666,0.6666666666666666,575146137.6666666,0.8844444444444445,23.72136765248509
ur5e,tar_fixed,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,1.0,1.0,639239672.0,1.0,8.927729571682375
ur5e,tar_fixed,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,1.0,1.0,600948639.6666666,1.0,8.378261940137195
ur5e,tar_fixed,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,1.0,1.0,577235410.6666666,1.0,5.576518769662198
ur5e,tar_fixed,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,1.0,1.0,497140475.3333333,1.0,14.626738484344616
ur5e,tar_fixed,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,0.3333333333333333,0.3333333333333333,658888582.3333334,0.888888888888889,11.703447121742592
ur5e,tar_fixed,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,1.0,1.0,488504903.6666667,1.0,12.700470152192382
ur5e,tar_fixed,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,1.0,0.6666666666666666,691343585.3333334,1.0,9.744568224969127
ur5e,tar_fixed,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,1.0,1.0,519815281.6666667,1.0,8.298512525285348
ur5e,tar_fixed,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,1.0,1.0,404882120.0,1.0,12.57688997578058
ur5e,tar_fixed,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,1.0,1.0,655522475.0,1.0,4.795542440113676
ur5e,tar_fixed,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,1.0,1.0,665401163.0,1.0,5.90136291362741
ur5e,tar_fixed,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,1.0,1.0,745188437.0,1.0,2.3704165334092564
ur5e,tar_fixed,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,1.0,1.0,471644949.6666667,1.0,12.693626888368394
ur5e,tar_fixed,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,0.0,0.0,971084570.6666666,0.19111111111111112,10.981044033252914
ur5e,tar_free,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,1.0,1.0,673851480.6666666,1.0,20.908531866141868
ur5e,tar_free,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,1.0,1.0,631582395.6666666,1.0,7.077121985011483
ur5e,tar_free,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,1.0,1.0,548521289.3333334,1.0,10.123965173505498
ur5e,tar_free,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,1.0,1.0,641350486.3333334,1.0,14.904693714768976
ur5e,tar_free,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,1.0,1.0,549932630.6666666,1.0,6.829837081336868
ur5e,tar_free,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,0.0,0.0,670826189.3333334,0.9177777777777778,24.506016142576286
ur5e,tar_free,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,1.0,0.6666666666666666,640159948.0,1.0,28.09069097071223
ur5e,tar_free,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,1.0,1.0,588751108.0,1.0,20.16189581513876
ur5e,tar_free,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,1.0,1.0,632957493.3333334,1.0,9.488140435199625
ur5e,tar_free,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,1.0,1.0,602964689.0,1.0,3.092092463300798
ur5e,tar_free,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,1.0,1.0,661766220.3333334,1.0,23.36985484370773
ur5e,tar_free,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,1.0,1.0,543615324.0,1.0,24.865544431042853
ur5e,tar_free,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,1.0,1.0,637661003.3333334,1.0,11.88186439366386
ur5e,tar_free,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,1.0,1.0,646409509.6666666,1.0,9.78570802790126
ur5e,tar_free,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,1.0,1.0,580263629.0,1.0,23.393423699928448
ur5e,tar_free,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,1.0,1.0,566383413.0,1.0,2.3248909296587352
ur5e,tar_free,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,1.0,1.0,652049234.6666666,1.0,8.753067901153614
ur5e,tar_free,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,1.0,1.0,542449245.3333334,1.0,8.857190900098553
ur5e,tar_free,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,1.0,1.0,648219441.0,1.0,10.444016066311113
ur5e,tar_free,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,1.0,1.0,635952451.6666666,1.0,12.217062986539995
ur5e,tar_free,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,1.0,1.0,555693565.3333334,1.0,6.022161439257052
ur5e,tar_free,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,1.0,0.6666666666666666,587117889.3333334,1.0,6.088288460677764
ur5e,tar_free,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,1.0,1.0,564238140.0,1.0,15.582908955320875
ur5e,tar_free,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,1.0,1.0,612652762.0,1.0,10.59096942065297
ur5e,tar_free,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,1.0,1.0,581637414.0,1.0,9.121181725366435
ur5e,tar_free,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,1.0,0.6666666666666666,668845115.0,1.0,23.725093994862632
ur5e,tar_free,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,1.0,1.0,565366352.6666666,1.0,8.88964415337061
ur5e,tar_free,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,1.0,1.0,551398643.3333334,1.0,8.28917062555608
ur5e,tar_free,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,1.0,1.0,584450791.0,1.0,6.785391608774783
ur5e,tar_free,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,1.0,1.0,658612469.6666666,1.0,11.992865571160126
ur5e,tar_free,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,0.0,0.0,816203472.0,0.8333333333333334,12.467440145064387
ur5e,tar_free,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,1.0,1.0,600915272.6666666,1.0,14.17253512645828
ur5e,tar_free,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,1.0,1.0,638036977.6666666,1.0,8.659842164169268
