robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean
panda,cr_ik_elastic_mu025,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,127619692.33333333,1.0,1.578643998126241,0.005624358362294056,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04648502779553243
panda,cr_ik_elastic_mu025,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,151566296.0,1.0,2.8749224032635134,0.007360869664976888,0.4911111111111111,0.48666666666666664,0.4911111111111111,0.13991151302281146
panda,cr_ik_elastic_mu025,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,155024363.33333334,1.0,15.009927164754243,0.026728116427027798,0.6933333333333334,0.19999999999999998,0.23777777777777775,0.007049071701118708
panda,cr_ik_elastic_mu025,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,100988797.33333333,1.0,0.849337955897299,0.00381447291168212,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.008543948230993116
panda,cr_ik_elastic_mu025,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,96383949.33333333,1.0,0.7475908583386405,0.00328146746324412,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.005303928292974377
panda,cr_ik_elastic_mu025,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,1.0,1.0,171996963.66666666,1.0,7.05538522836875,0.011778567481107192,0.29777777777777775,0.06888888888888889,0.09555555555555556,0.016679557477675876
panda,cr_ik_elastic_mu025,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,200403774.33333334,1.0,8.806609767267927,0.030811134987481933,1.0,0.5733333333333334,0.7133333333333334,0.023331412013524077
panda,cr_ik_elastic_mu025,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,103018588.33333333,1.0,1.2585015908382056,0.0010351757806928955,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.0022004704821244813
panda,cr_ik_elastic_mu025,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,180707383.66666666,1.0,6.898539345603439,0.028689255771856676,0.9666666666666667,0.64,0.6466666666666666,0.04922506684526865
panda,cr_ik_elastic_mu025,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,1.0,110126361.66666667,1.0,7.103406123250655,0.006245505142837688,0.2088888888888889,0.20222222222222222,0.2088888888888889,0.025202042593533463
panda,cr_ik_elastic_mu025,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,139726960.0,1.0,3.1158464291094745,0.010021056608810567,0.5177777777777778,0.32,0.34222222222222226,0.02675594565292971
panda,cr_ik_elastic_mu025,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,402796983.6666667,0.7111111111111111,7.506342150673343,0.01930848382100969,0.9977777777777778,0.20444444444444443,0.23111111111111107,0.0078098347827374286
panda,cr_ik_elastic_mu025,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,85050111.0,1.0,0.9993145385359532,0.0,0.0,0.0,0.0,0.0
panda,cr_ik_elastic_mu025,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,103015297.0,1.0,7.261866955754603,0.0019750121271994068,0.20666666666666667,0.13777777777777778,0.13777777777777778,0.0020753537664107325
panda,cr_ik_elastic_mu025,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,224140881.33333334,1.0,6.641233999157056,0.04536444195894581,1.0,0.94,1.0,0.07379718739515723
panda,cr_ik_elastic_mu025,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,94785266.0,1.0,1.5181546660696552,0.00047452581071166295,0.11555555555555556,0.04,0.04,0.001116643531374859
panda,cr_ik_elastic_mu025,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,185200340.66666666,1.0,9.525997744064265,0.07204132283971948,0.5533333333333333,0.21777777777777776,0.4288888888888889,0.004396605504606614
panda,cr_ik_elastic_mu025,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,93637409.0,1.0,1.1839749290705799,0.0022952642025990872,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.0030721262007974673
panda,cr_ik_elastic_mu025,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,133139462.0,1.0,5.480204146192652,0.0108433551881566,0.5022222222222222,0.31555555555555553,0.31555555555555553,0.02661412894874791
panda,cr_ik_elastic_mu025,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,166939250.66666666,1.0,7.711399572360166,0.02636063260390369,1.0,0.3111111111111111,0.38222222222222224,0.02240000375187523
panda,cr_ik_elastic_mu025,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,153009641.0,1.0,6.2794035189639805,0.01616222319857887,0.98,0.32666666666666666,0.32666666666666666,0.031556531949742825
panda,cr_ik_elastic_mu1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,3,1.0,1.0,114792921.66666667,1.0,2.090736394441406,0.004808024427463811,0.2622222222222222,0.09333333333333334,0.13333333333333333,0.015322867123304725
panda,cr_ik_elastic_mu1,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,3,1.0,1.0,103294240.66666667,1.0,2.074424320105648,0.003550620986507121,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.004955964347552541
panda,cr_ik_elastic_mu1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,3,1.0,1.0,112666351.33333333,1.0,2.0940981671008707,0.006410269911971199,0.20666666666666667,0.18000000000000002,0.20666666666666667,0.045128082390167024
panda,cr_ik_elastic_mu1,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,3,1.0,1.0,115581860.33333333,1.0,1.6480372904003755,0.003877597276874353,0.2688888888888889,0.16,0.18666666666666668,0.05971623560609459
panda,cr_ik_elastic_mu1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,3,1.0,0.6666666666666666,163634546.33333334,1.0,7.428781506160019,0.019122997601439953,0.47555555555555556,0.46666666666666673,0.4688888888888889,0.01632634098601092
panda,cr_ik_elastic_mu1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,3,1.0,1.0,216789257.66666666,1.0,5.933153634702773,0.06173785644788812,0.9533333333333335,0.9466666666666667,0.9533333333333335,0.09862241893012669
panda,cr_ik_elastic_mu1,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,3,1.0,1.0,146149876.0,1.0,3.323011380194945,0.022084145790767725,0.6155555555555555,0.36000000000000004,0.3622222222222222,0.036529877403794736
panda,cr_ik_elastic_mu1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,3,1.0,1.0,138186990.0,1.0,2.9868039064605565,0.005527518137115792,0.7577777777777778,0.24222222222222223,0.24444444444444444,0.11412711419017323
panda,cr_ik_elastic_mu1,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,3,1.0,1.0,158229898.66666666,1.0,4.0060822193554735,0.012702040666300955,0.5933333333333333,0.5822222222222222,0.5933333333333333,0.28939279532732565
panda,cr_ik_elastic_mu1,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,3,1.0,1.0,92482079.33333333,1.0,1.068543266317506,0.0,0.13333333333333333,0.0,0.0,0.0
panda,cr_ik_elastic_mu1,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,3,0.0,0.0,337723321.3333333,0.7555555555555555,6.367006609145759,0.030550382987778707,0.7288888888888888,0.2888888888888889,0.3088888888888889,0.03065815580959923
panda,cr_ik_elastic_mu1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,3,1.0,0.6666666666666666,140973198.33333334,1.0,8.723583634202468,0.013436925651564296,0.31333333333333335,0.17555555555555555,0.20666666666666667,0.0065738101219408665
panda,cr_ik_elastic_mu1,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,3,1.0,1.0,111069080.33333333,1.0,1.5457933434964393,0.005604206128251718,0.21333333333333335,0.21333333333333335,0.21333333333333335,0.12407013265810035
panda,cr_ik_elastic_mu1,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,3,1.0,1.0,98061574.66666667,1.0,0.9380489553266124,0.003512130693912931,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.0008289225318014118
panda,cr_ik_elastic_mu1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,3,1.0,1.0,84219614.33333333,1.0,1.8707378978693912,0.0,0.0,0.0,0.0,0.0
panda,cr_ik_elastic_mu1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,3,1.0,1.0,100997936.0,1.0,1.6828987608452664,0.0014686279388756013,0.24,0.08,0.08,0.033503875580080784
panda,cr_ik_elastic_mu1,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,3,1.0,0.6666666666666666,150225629.33333334,1.0,3.3085357994635136,0.018031442684094342,0.35777777777777775,0.031111111111111114,0.14888888888888888,0.02224743150492046
panda,cr_ik_elastic_mu1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,3,1.0,1.0,201377687.66666666,1.0,7.84936699284633,0.04825179553556405,1.0,0.6444444444444445,0.6711111111111111,0.03924338961696309
panda,cr_ik_elastic_mu1,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,3,1.0,1.0,213657611.33333334,1.0,8.163034469254747,0.05775392932573101,1.0,0.6,0.7000000000000001,0.0615571437181025
panda,cr_ik_elastic_mu1,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,112459993.33333333,1.0,1.477988693542601,0.001880606538757308,0.37777777777777777,0.10888888888888888,0.1111111111111111,0.015503038112932464
panda,cr_ik_elastic_mu1,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,127626330.66666667,1.0,1.7570500470600168,0.002513259088621099,0.6466666666666666,0.15777777777777777,0.16222222222222224,0.047038088411893046
panda,cr_ik_elastic_mu1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,189985290.66666666,1.0,16.471349603559656,0.07226255643339698,0.6933333333333334,0.40444444444444444,0.5111111111111111,0.019474771491892754
panda,cr_ik_elastic_mu1,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,98807676.66666667,1.0,2.232966904746593,0.00429482503112511,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.009538308800668987
panda,cr_ik_elastic_mu1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,97868273.33333333,1.0,2.582887210875867,0.007329572325964814,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.010824102342479257
panda,cr_ik_elastic_mu1,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,0.6666666666666666,0.6666666666666666,300310028.6666667,0.831111111111111,6.838107897674927,0.008098129627466387,0.43111111111111117,0.12222222222222223,0.13777777777777778,0.03331021753443524
panda,cr_ik_elastic_mu1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,203645310.0,1.0,8.783812319836372,0.05411950071135426,1.0,0.5733333333333334,0.7133333333333334,0.03638468187263936
panda,cr_ik_elastic_mu1,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,99404172.66666667,1.0,1.319697106167187,0.0013029991537712368,0.12666666666666668,0.08444444444444445,0.08444444444444445,0.002747073036697162
panda,cr_ik_elastic_mu1,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,186126675.0,1.0,7.035780326717679,0.04588065966504697,0.9666666666666667,0.64,0.6466666666666666,0.06989578698178311
panda,cr_ik_elastic_mu1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,1.0,107675389.33333333,1.0,7.092664033630527,0.008507681532327163,0.18444444444444444,0.17333333333333334,0.18444444444444444,0.033285385970747455
panda,cr_ik_elastic_mu1,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,127847907.66666667,1.0,3.135436433313283,0.008861163141469444,0.5244444444444444,0.16666666666666666,0.18666666666666668,0.014042830049286604
panda,cr_ik_elastic_mu1,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,352313346.3333333,0.7866666666666666,5.416968034290122,0.04265199316941224,0.9955555555555554,0.5022222222222222,0.5266666666666667,0.036253494358342374
panda,cr_ik_elastic_mu1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,87939194.0,1.0,1.585657198608433,0.0,0.0,0.0,0.0,0.0
panda,cr_ik_elastic_mu1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,99110442.66666667,1.0,7.375867258318439,0.0011932205021659488,0.20666666666666667,0.06888888888888889,0.06888888888888889,0.001437567588868538
panda,cr_ik_elastic_mu1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,0.6666666666666666,210796483.33333334,1.0,6.69813325282275,0.04192953206534316,0.9977777777777778,0.611111111111111,0.6711111111111111,0.06369975222573028
panda,cr_ik_elastic_mu1,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,96460219.66666667,1.0,4.28596634217823,0.0014727282808495192,0.11777777777777777,0.08,0.08,0.0034564426949917335
panda,cr_ik_elastic_mu1,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,188618963.66666666,1.0,9.626298171019444,0.07146036718610273,0.5622222222222223,0.22888888888888892,0.43333333333333335,0.007074770670229574
panda,cr_ik_elastic_mu1,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,101360884.66666667,1.0,1.1988810070226676,0.003553134993773941,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.004701194776537504
panda,cr_ik_elastic_mu1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,138830653.0,1.0,5.938969335428574,0.017968558730087448,0.5044444444444445,0.31555555555555553,0.31777777777777777,0.03931402598897816
panda,cr_ik_elastic_mu1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,137581651.0,1.0,7.4260427254124375,0.007074785928518623,1.0,0.0,0.06666666666666667,0.0
panda,cr_ik_elastic_mu1,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,184006667.33333334,1.0,6.460958449923563,0.06072717829951144,0.98,0.6533333333333333,0.6533333333333333,0.113975306617549
panda,cr_ik_elastic_mu4,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,3,1.0,0.6666666666666666,132535657.0,1.0,4.347325130433948,0.00792429661680281,0.19555555555555557,0.13333333333333333,0.19555555555555557,0.02345019288025385
panda,cr_ik_elastic_mu4,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,3,1.0,1.0,98667119.0,1.0,1.3244223074172052,0.002367075554040378,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.003303970440893847
panda,cr_ik_elastic_mu4,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,3,1.0,1.0,111217205.33333333,1.0,1.7022268804843392,0.007080570029212183,0.20666666666666667,0.18000000000000002,0.20666666666666667,0.045137956062205255
panda,cr_ik_elastic_mu4,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,3,1.0,1.0,123227606.33333333,1.0,2.6952760729432885,0.005296348193028847,0.26666666666666666,0.24,0.26666666666666666,0.09041834484198497
panda,cr_ik_elastic_mu4,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,3,1.0,1.0,124449148.0,1.0,5.058862136674583,0.00957856835815199,0.5311111111111111,0.1511111111111111,0.15777777777777777,0.005745172533121644
panda,cr_ik_elastic_mu4,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,3,1.0,1.0,218148462.66666666,1.0,5.846658582699328,0.08027328419018152,0.9533333333333335,0.9466666666666667,0.9533333333333335,0.12039988915194923
panda,cr_ik_elastic_mu4,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,3,1.0,1.0,125716467.66666667,1.0,3.4811252320012027,0.012314287289940017,0.6111111111111112,0.17555555555555555,0.1822222222222222,0.018405594426021157
panda,cr_ik_elastic_mu4,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,3,1.0,1.0,175207265.0,1.0,3.3031468442982757,0.016438509231790566,0.7177777777777777,0.5933333333333333,0.7177777777777777,0.33378529000769075
panda,cr_ik_elastic_mu4,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,3,1.0,1.0,130021550.33333333,1.0,5.49035804761597,0.004267603083020879,0.6755555555555555,0.20222222222222222,0.20444444444444443,0.09748682753314408
panda,cr_ik_elastic_mu4,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,3,1.0,1.0,101485043.66666667,1.0,1.570872737693298,0.009792397960177977,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.01799477967851665
panda,cr_ik_elastic_mu4,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,3,0.0,0.0,325722666.3333333,0.7599999999999999,7.370872072872352,0.02351902299979038,0.7377777777777778,0.14888888888888888,0.16666666666666666,0.020960651344436726
panda,cr_ik_elastic_mu4,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,3,1.0,0.6666666666666666,149616119.33333334,1.0,7.539634108406342,0.0229833629339417,0.3111111111111111,0.2644444444444444,0.29111111111111115,0.013124630914831898
panda,cr_ik_elastic_mu4,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,3,1.0,1.0,99081140.0,1.0,1.3831688271235834,0.0026214868678542265,0.19111111111111112,0.06888888888888889,0.07333333333333332,0.041462544581072076
panda,cr_ik_elastic_mu4,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,3,1.0,1.0,96807667.0,1.0,2.012049743441579,0.0036557363039551,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.000853574454636925
panda,cr_ik_elastic_mu4,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,3,1.0,1.0,84731827.0,1.0,1.528097031414612,0.0,0.0,0.0,0.0,0.0
panda,cr_ik_elastic_mu4,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,3,1.0,1.0,107762706.0,1.0,1.468532589345071,0.0034749942565337325,0.24,0.16,0.16,0.06813514303658363
panda,cr_ik_elastic_mu4,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,3,1.0,1.0,128055627.0,1.0,3.0993451072964664,0.01752193155561321,0.36000000000000004,0.0,0.12,0.0
panda,cr_ik_elastic_mu4,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,3,1.0,1.0,133872588.0,1.0,7.6448280682505,0.003513601807899216,1.0,0.0,0.02666666666666667,0.0
panda,cr_ik_elastic_mu4,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,3,1.0,1.0,173733370.0,1.0,8.381820664139594,0.03260806287510824,1.0,0.2888888888888889,0.3888888888888889,0.0295531276264026
panda,cr_ik_elastic_mu4,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,109159781.33333333,1.0,3.2730214905985764,0.0018881144313782888,0.37777777777777777,0.10888888888888888,0.10888888888888888,0.015586127334816487
panda,cr_ik_elastic_mu4,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,146385283.33333334,1.0,1.7271346055250734,0.007555710168754049,0.5022222222222222,0.48888888888888893,0.5022222222222222,0.14158847684811546
panda,cr_ik_elastic_mu4,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,181753725.66666666,1.0,13.322249813313846,0.06286474666204904,0.6933333333333334,0.29777777777777775,0.4222222222222222,0.015391302973092187
panda,cr_ik_elastic_mu4,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,93920791.33333333,1.0,1.8697163892649187,0.0,0.13333333333333333,0.0,0.0,0.0
panda,cr_ik_elastic_mu4,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,96368658.66666667,1.0,1.679862045010748,0.003693981418215656,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.005405610718871713
panda,cr_ik_elastic_mu4,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,0.6666666666666666,0.6666666666666666,297596169.6666667,0.8355555555555556,6.545936188414994,0.010502923669734087,0.43555555555555553,0.13777777777777778,0.16444444444444445,0.03884041353312774
panda,cr_ik_elastic_mu4,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,183397913.33333334,1.0,8.752556534325553,0.022669556620859118,1.0,0.2866666666666667,0.42666666666666675,0.014147631449987944
panda,cr_ik_elastic_mu4,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,97559367.66666667,1.0,1.1935174227418177,0.0008642822978314349,0.12666666666666668,0.042222222222222223,0.042222222222222223,0.001790457101754916
panda,cr_ik_elastic_mu4,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,222677350.66666666,1.0,6.840902779357286,0.07837413759731286,0.9666666666666667,0.96,0.9666666666666667,0.10907755237415051
panda,cr_ik_elastic_mu4,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,0.6666666666666666,121063029.33333333,1.0,7.144731066189206,0.0027694626423615944,0.2511111111111111,0.05777777777777778,0.06444444444444443,0.010741693041772195
panda,cr_ik_elastic_mu4,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,0.6666666666666666,156554406.33333334,1.0,3.522478053087784,0.017392675438084492,0.5244444444444444,0.3244444444444445,0.35777777777777775,0.03445315064477709
panda,cr_ik_elastic_mu4,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,374005733.6666667,0.7866666666666666,4.950553517946308,0.06251107605920544,0.9933333333333333,0.7533333333333333,0.7733333333333333,0.06312584532670179
panda,cr_ik_elastic_mu4,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,0.6666666666666666,99457082.33333333,1.0,0.9025926199200351,0.0,0.0,0.0,0.0,0.0
panda,cr_ik_elastic_mu4,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,97835620.33333333,1.0,7.271999412435033,0.0012371057388964092,0.20666666666666667,0.06888888888888889,0.06888888888888889,0.0015729448111066332
panda,cr_ik_elastic_mu4,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,193698232.66666666,1.0,6.864276292876482,0.050092059292564405,1.0,0.6311111111111111,0.6866666666666666,0.0737683870754602
panda,cr_ik_elastic_mu4,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,95785912.0,1.0,2.586071094945902,0.0017455060357374893,0.11777777777777777,0.08,0.08,0.004101861749897695
panda,cr_ik_elastic_mu4,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,198411264.33333334,1.0,9.466781352281927,0.07138203053155502,0.5577777777777778,0.23111111111111113,0.42444444444444446,0.013821557455224365
panda,cr_ik_elastic_mu4,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,101010650.66666667,1.0,2.4111850979461997,0.003509893154850016,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.004642168845056325
panda,cr_ik_elastic_mu4,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,0.6666666666666666,153004757.66666666,1.0,5.562253454131678,0.023924755313972552,0.4977777777777779,0.3111111111111111,0.3111111111111111,0.04789436021084067
panda,cr_ik_elastic_mu4,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,199129169.33333334,1.0,7.786672763220779,0.06263622557490052,1.0,0.6177777777777778,0.6888888888888888,0.05849792144774065
panda,cr_ik_elastic_mu4,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,187478511.0,1.0,6.640214378559669,0.06772480194796336,0.98,0.6533333333333333,0.6533333333333333,0.12213975803683258
