robot,method,uid,family,accepted,deadline,total_latency_ns,accepted_by_repeat
panda,balance_progress_k1,59b2dbfb232eab4b08e0e1f1b19ee115dcef600b68cdbb36c6bdc94d4afba53d,hard_feasible,1.0,1.0,321101.0,"[true,true,true]"
panda,single_gn_k1,59b2dbfb232eab4b08e0e1f1b19ee115dcef600b68cdbb36c6bdc94d4afba53d,hard_feasible,1.0,1.0,343755.6666666667,"[true,true,true]"
panda,task_balance_k1,59b2dbfb232eab4b08e0e1f1b19ee115dcef600b68cdbb36c6bdc94d4afba53d,hard_feasible,1.0,1.0,552353.6666666666,"[true,true,true]"
panda,trac_task_5ms,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,249642.66666666666,"[true,true,true]"
panda,balance_cached_k1,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,346930.6666666667,"[true,true,true]"
panda,single_gn_k1,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,334549.0,"[true,true,true]"
panda,balance_progress_k1,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,306707.3333333333,"[true,true,true]"
panda,trac_task_20ms,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,251907.33333333334,"[true,true,true]"
panda,task_balance_k1,63cc5b8598ce27ae1ef0cf3c18d92c0ab8819a87df20a64a715c6f5755efca6e,hard_feasible,1.0,1.0,590174.6666666666,"[true,true,true]"
panda,task_balance_k1,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,1296349.6666666667,"[true,true,true]"
panda,trac_task_5ms,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,226262.66666666666,"[true,true,true]"
panda,single_gn_k1,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,464448.0,"[true,true,true]"
panda,balance_cached_k1,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,831815.0,"[true,true,true]"
panda,trac_task_20ms,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,229198.0,"[true,true,true]"
panda,balance_progress_k1,c2c1d5308baf35095f6d38c7d64be82703d67990a83a3ebb65e23ae9e308e3b6,hard_feasible,1.0,1.0,492324.0,"[true,true,true]"
panda,single_gn_k1,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,381031.0,"[true,true,true]"
panda,task_balance_k1,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,577453.6666666666,"[true,true,true]"
panda,trac_task_5ms,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,223182.0,"[true,true,true]"
panda,balance_progress_k1,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,336461.0,"[true,true,true]"
panda,trac_task_20ms,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,215453.0,"[true,true,true]"
panda,balance_cached_k1,6a36491a15a9eb7eac86eba55b5b0e09b73e8cf08dbef7bdb82f9e710a7d0b8c,hard_feasible,1.0,1.0,334634.3333333333,"[true,true,true]"
panda,task_balance_k1,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,588097.6666666666,"[true,true,true]"
panda,trac_task_20ms,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,265838.0,"[true,true,true]"
panda,trac_task_5ms,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,240245.0,"[true,true,true]"
panda,balance_cached_k1,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,322785.3333333333,"[true,true,true]"
panda,balance_progress_k1,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,315854.6666666667,"[true,true,true]"
panda,single_gn_k1,138db643b50972f5b70435655bea80cd5261fac314e19d8cce0f51af17e5a424,hard_feasible,1.0,1.0,350716.0,"[true,true,true]"
panda,balance_progress_k1,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,452166.6666666667,"[true,true,true]"
panda,trac_task_20ms,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,239626.0,"[true,true,true]"
panda,balance_cached_k1,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,745480.0,"[true,true,true]"
panda,single_gn_k1,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,426411.0,"[true,true,true]"
panda,trac_task_5ms,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,222745.66666666666,"[true,true,true]"
panda,task_balance_k1,f996e03d4cc13fb748e96bdaa9f1dcf9b274ac4db5901cff1f488d338caca321,hard_feasible,1.0,1.0,1205023.3333333333,"[true,true,true]"
panda,balance_cached_k1,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,987748.6666666666,"[true,true,true]"
panda,single_gn_k1,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,485602.6666666667,"[true,true,true]"
panda,task_balance_k1,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,1450142.3333333333,"[true,true,true]"
panda,trac_task_20ms,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,239662.66666666666,"[true,true,true]"
panda,trac_task_5ms,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,240869.66666666666,"[true,true,true]"
panda,balance_progress_k1,007648e29faaad3acd202f39e4ef4b8071d80fffa9a4f6d57df93ff4fb43c52d,hard_feasible,1.0,1.0,525835.6666666666,"[true,true,true]"
panda,task_balance_k1,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,1294444.6666666667,"[true,true,true]"
panda,trac_task_5ms,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,248569.66666666666,"[true,true,true]"
panda,trac_task_20ms,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,222511.66666666666,"[true,true,true]"
panda,balance_cached_k1,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,791398.6666666666,"[true,true,true]"
panda,single_gn_k1,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,460853.6666666667,"[true,true,true]"
panda,balance_progress_k1,bb38baeb97d0a8f7948091c69833ed9f85f66a85e86f187a9e6a208ec9fb61c5,hard_feasible,1.0,1.0,436111.0,"[true,true,true]"
panda,balance_cached_k1,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,363843.3333333333,"[true,true,true]"
panda,task_balance_k1,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,623519.3333333334,"[true,true,true]"
panda,trac_task_5ms,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,236011.0,"[true,true,true]"
panda,trac_task_20ms,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,238550.0,"[true,true,true]"
panda,single_gn_k1,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,375193.6666666667,"[true,true,true]"
panda,balance_progress_k1,6e5ae8985cef78d751376b267444aacd5f1daee3b80f41ac166be5719be2963b,hard_feasible,1.0,1.0,359330.6666666667,"[true,true,true]"
panda,trac_task_20ms,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,234992.0,"[true,true,true]"
panda,balance_cached_k1,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,363872.6666666667,"[true,true,true]"
panda,trac_task_5ms,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,233019.0,"[true,true,true]"
panda,task_balance_k1,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,605576.6666666666,"[true,true,true]"
panda,balance_progress_k1,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,337668.0,"[true,true,true]"
panda,single_gn_k1,03fe0bad84aa5da3a68515514a8b61d882404d5a8e5d41185aabe87ef7ec6ef0,hard_feasible,1.0,1.0,361945.3333333333,"[true,true,true]"
panda,single_gn_k1,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,542803.3333333334,"[true,true,true]"
panda,trac_task_20ms,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,246185.33333333334,"[true,true,true]"
panda,balance_cached_k1,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,901396.6666666666,"[true,true,true]"
panda,task_balance_k1,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,1340975.0,"[true,true,true]"
panda,trac_task_5ms,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,232987.66666666666,"[true,true,true]"
panda,balance_progress_k1,f13d97953e5dd14def91b9c74824e36e52ad780935c4218b322144737bd655df,hard_feasible,1.0,1.0,547583.3333333334,"[true,true,true]"
panda,trac_task_5ms,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,259276.66666666666,"[true,true,true]"
panda,balance_cached_k1,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,1088436.3333333333,"[true,true,true]"
panda,trac_task_20ms,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,238350.33333333334,"[true,true,true]"
panda,balance_progress_k1,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,551464.3333333334,"[true,true,true]"
panda,task_balance_k1,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,1576754.3333333333,"[true,true,true]"
panda,single_gn_k1,e107cf61e33d71b1963069582abcb6508280534451b8292c73ed24fede5ed100,hard_feasible,1.0,1.0,564607.3333333334,"[true,true,true]"
panda,trac_task_20ms,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,244531.66666666666,"[true,true,true]"
panda,task_balance_k1,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,1513639.6666666667,"[true,true,true]"
panda,balance_cached_k1,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,1029825.0,"[true,true,true]"
panda,single_gn_k1,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,446915.6666666667,"[true,true,true]"
panda,balance_progress_k1,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,451813.3333333333,"[true,true,true]"
panda,trac_task_5ms,c1eb88f9e7cea58ff87bd454122c5dad9a36ab377fb5187cf37320d9b3545e4f,hard_feasible,1.0,1.0,229459.66666666666,"[true,true,true]"
panda,task_balance_k1,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,2918203.3333333335,"[true,true,true]"
panda,balance_cached_k1,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,2469388.3333333335,"[true,true,true]"
panda,single_gn_k1,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,444774.6666666667,"[true,true,true]"
panda,trac_task_5ms,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,310734.3333333333,"[true,true,true]"
panda,balance_progress_k1,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,454408.3333333333,"[true,true,true]"
panda,trac_task_20ms,e459dd6a6a4c2e962cc8930cb8840539f2fe5984cd446108a56998fa99a69317,hard_feasible,1.0,1.0,282532.6666666667,"[true,true,true]"
panda,task_balance_k1,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,2679591.0,"[true,true,true]"
panda,trac_task_20ms,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,277720.0,"[true,true,true]"
panda,single_gn_k1,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,528081.3333333334,"[true,true,true]"
panda,trac_task_5ms,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,223810.33333333334,"[true,true,true]"
panda,balance_progress_k1,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,577788.3333333334,"[true,true,true]"
panda,balance_cached_k1,960590596215612745d75691f11661a64bfee0025c9cb02212944e06f4216a05,hard_feasible,1.0,1.0,2189917.3333333335,"[true,true,true]"
panda,balance_cached_k1,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,288761.3333333333,"[true,true,true]"
panda,trac_task_20ms,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,211444.0,"[true,true,true]"
panda,task_balance_k1,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,557099.6666666666,"[true,true,true]"
panda,single_gn_k1,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,318018.0,"[true,true,true]"
panda,trac_task_5ms,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,220544.33333333334,"[true,true,true]"
panda,balance_progress_k1,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,294149.3333333333,"[true,true,true]"
panda,trac_task_20ms,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,227600.66666666666,"[true,true,true]"
panda,task_balance_k1,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,563329.3333333334,"[true,true,true]"
panda,trac_task_5ms,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,232682.33333333334,"[true,true,true]"
panda,single_gn_k1,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,336358.6666666667,"[true,true,true]"
panda,balance_cached_k1,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,322238.6666666667,"[true,true,true]"
panda,balance_progress_k1,618309b5248ade3de7fb61efa0e7caf39c151bcce3f9c03087118b32e57be0fd,hard_feasible,1.0,1.0,289405.6666666667,"[true,true,true]"
panda,balance_cached_k1,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,302759.3333333333,"[true,true,true]"
panda,trac_task_5ms,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,219013.0,"[true,true,true]"
panda,single_gn_k1,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,322345.6666666667,"[true,true,true]"
panda,balance_progress_k1,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,285707.3333333333,"[true,true,true]"
panda,trac_task_20ms,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,201630.33333333334,"[true,true,true]"
panda,task_balance_k1,2c192e35d5c89ebde85bbeb5fa21eed7a9cebf9cebb0e56cea86d6d805efa777,hard_feasible,1.0,1.0,561750.0,"[true,true,true]"
panda,balance_progress_k1,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,320653.6666666667,"[true,true,true]"
panda,balance_cached_k1,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,324965.0,"[true,true,true]"
panda,trac_task_20ms,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,225506.66666666666,"[true,true,true]"
panda,trac_task_5ms,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,226165.33333333334,"[true,true,true]"
panda,single_gn_k1,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,356426.3333333333,"[true,true,true]"
panda,task_balance_k1,49ae1899dc1ed405c5d00b1d1d589501a8cefd67740b98f511ab87e1ca83c6e4,hard_feasible,1.0,1.0,547581.0,"[true,true,true]"
panda,balance_progress_k1,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,481197.3333333333,"[true,true,true]"
panda,trac_task_20ms,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,372651.6666666667,"[true,true,true]"
panda,single_gn_k1,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,492325.6666666667,"[true,true,true]"
panda,task_balance_k1,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,1611358.0,"[true,true,true]"
panda,balance_cached_k1,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,1133979.0,"[true,true,true]"
panda,trac_task_5ms,65980a8c007e2cfa55a31580a29b0a39a32a549383ee8f1d4acffe66e8455f6b,hard_feasible,1.0,1.0,360856.6666666667,"[true,true,true]"
panda,single_gn_k1,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,423537.3333333333,"[true,true,true]"
panda,balance_cached_k1,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,2209430.3333333335,"[true,true,true]"
panda,balance_progress_k1,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,429283.3333333333,"[true,true,true]"
panda,trac_task_20ms,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,243491.66666666666,"[true,true,true]"
panda,trac_task_5ms,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,223427.66666666666,"[true,true,true]"
panda,task_balance_k1,d5178b18eb50cecbfc6d83f76d0234a37ea29a3b1ccd66f5c57ab42a9c303e99,hard_feasible,1.0,1.0,2628759.0,"[true,true,true]"
panda,balance_progress_k1,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,449850.0,"[true,true,true]"
panda,trac_task_20ms,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,251923.0,"[true,true,true]"
panda,task_balance_k1,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,1062929.3333333333,"[true,true,true]"
panda,trac_task_5ms,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,224809.0,"[true,true,true]"
panda,balance_cached_k1,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,588657.3333333334,"[true,true,true]"
panda,single_gn_k1,a1890fe600339237f6de26d4cda164c80e8c6f341bf46be66214cdf338dfcd20,hard_feasible,1.0,1.0,446272.0,"[true,true,true]"
panda,trac_task_5ms,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,229588.66666666666,"[true,true,true]"
panda,single_gn_k1,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,359024.0,"[true,true,true]"
panda,balance_cached_k1,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,289559.6666666667,"[true,true,true]"
panda,balance_progress_k1,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,293885.6666666667,"[true,true,true]"
panda,task_balance_k1,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,546522.3333333334,"[true,true,true]"
panda,trac_task_20ms,a5b51da1c5aa38af9aee80c628da9d5e7fa1d1cea5dd095497376a59b4bb5900,hard_feasible,1.0,1.0,234716.66666666666,"[true,true,true]"
panda,balance_cached_k1,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,328188.3333333333,"[true,true,true]"
panda,trac_task_20ms,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,237919.33333333334,"[true,true,true]"
panda,trac_task_5ms,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,226721.66666666666,"[true,true,true]"
panda,task_balance_k1,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,615638.6666666666,"[true,true,true]"
panda,single_gn_k1,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,339657.6666666667,"[true,true,true]"
panda,balance_progress_k1,50d6f5f88c0b9c210e6bc9d37259815c7c9cd2a5fb82c2368fb5d24cf9505e28,hard_feasible,1.0,1.0,329761.3333333333,"[true,true,true]"
panda,single_gn_k1,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,335453.6666666667,"[true,true,true]"
panda,task_balance_k1,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,550159.0,"[true,true,true]"
panda,trac_task_20ms,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,221674.33333333334,"[true,true,true]"
panda,balance_cached_k1,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,305069.3333333333,"[true,true,true]"
panda,balance_progress_k1,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,287084.0,"[true,true,true]"
panda,trac_task_5ms,b693115878e3f2e516de1c8613acb5746278d3cc7b20b45a3ac2e80147abe933,hard_feasible,1.0,1.0,231013.66666666666,"[true,true,true]"
panda,single_gn_k1,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,556832.6666666666,"[true,true,true]"
panda,balance_cached_k1,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,1144298.0,"[true,true,true]"
panda,balance_progress_k1,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,542410.3333333334,"[true,true,true]"
panda,trac_task_5ms,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,265892.0,"[true,true,true]"
panda,trac_task_20ms,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,247364.33333333334,"[true,true,true]"
panda,task_balance_k1,240bda9e4f1075be16179c0583c1f50e9f10746e6c0d4bb880a15a367543c02c,hard_feasible,1.0,1.0,1597408.0,"[true,true,true]"
panda,trac_task_5ms,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,262074.0,"[true,true,true]"
panda,balance_progress_k1,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,454981.3333333333,"[true,true,true]"
panda,task_balance_k1,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,1761528.6666666667,"[true,true,true]"
panda,trac_task_20ms,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,221102.0,"[true,true,true]"
panda,balance_cached_k1,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,1243741.0,"[true,true,true]"
panda,single_gn_k1,e5be7050e8b469b6147333dce7822d0e61fbd5444ced1006e9b40ee119a592c3,hard_feasible,1.0,1.0,465290.6666666667,"[true,true,true]"
panda,balance_cached_k1,0d99b85994f710f0ba066d18fb3d66699248900e5298be03ec9f3a6502f176f4,hard_feasible,1.0,1.0,1102914.0,"[true,true,true]"
