robot,method,baseline,uid,family,method_fraction,baseline_fraction,change,stable_all_vs_none
panda,balance_progress_k1,trac_task_5ms,4b14c4d74524363dad80e8fc5287138de0f832721af7d5ffe5be946afb787e6d,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,1.0,0.0,gained,True
panda,balance_progress_k1,trac_task_5ms,4e1d965d29d558755b7cdad108fcc3c7212903e3c5f00758ade0da5eeaf45a07,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,5167d2077436db8a3e391269e307883add677219564d578a56675e8720470102,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,51988b1435048a079a4ac913eb0ef8fabeb0ac5606f53f27c7eb607de9b8c5e9,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,55591853963166a0c283f464484cff9d63acadb83c3dfb88a76adfcb289c6967,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,5e6239cc3b9d1e3e596e048969b453c7400050b5a5411d5b1e9c4f938a9efcd1,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,636631a1465f29747d08371a60e932087e17172a296c229e770d617698841afa,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,65273a6f279aee0c9af1cc1e92b72a83bc10710d050cc0f69658e7328f2943bf,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,6fff63e7f6f521424c6fed64fff73739ecbbe53267bc4d02f648b07bb3e80508,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,725f43bdccc39ba6d34bc7a982483db74a0761aa09d7e94c902b5b9715ee5ad1,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,780a1bcf7a0d6dcff0b6378255c80c77fe00c10aad1ca25fc96aac43cb2c42d5,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,7a068de6131cb5fe742bccf0b7fafbdbf05bc5d8582199a12ceac52ba6ecc084,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,7f239e2f4ff2b54ef3d6855ad53d20d88ab214ee99f65443adaed518871a703d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,815122b17d5644e24f7a8a1c37161dfbe5fe7304cd691213368aeb4808640a02,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,81553f47da5462f4fc3c3158361d719fb6ff2dd3c3ac9beca1cc32d96a5a6847,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,872a589932115ff6c348e71f736c3deb14696fa4f9a4111a41608c6efbfd053c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,8d9e872494dec5f153c0bb1c1268d86c4f933be7b0ff7869cec02f040e602395,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9197cca0176cabb6740d965e85ec01640becf88a7fd2e21a2e33e1b1a205234a,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9af3d54778da9ecccb3b6bb1d38aee379e015809996e0e84f524ee66e879903b,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9c2eaa677b8c8f4b79b9d9a72fcf394f707ee8de7cd2df28197e204681b4ed4b,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9c66403bc08428fc2b315fc25e612ef8eff62898d4ba977ec31f7f472ac7d6b9,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9e26cb34ddcd00cfea5bd1f81023dde8dc17aa5fd6d49cabfc2e47b0983437bf,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,9f6b12d25c86286b5f8d49edd852f3be6d802b4c3b01dad2bab91aaa42550f3c,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,aae381ea20e0ccd0574b1e42f0fd2f79c6f2148818b45747b1909d5a737696f1,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,af3fb9755bd7011b510909dc75f37a71fc044767aa005ec9ab74a575933054d6,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b01a7b125617e25257289c2ff3b75c9bcef4756919ae45eae15d2847d4098f69,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b4c449a053dd8e37fd9ec7f65195ef5e60e7fe9a085a8452c9ea3272dcf35a0f,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b60a2ea44227e9165d9b5c1edbef42c4623cf30c63fdff30658f455f46a0d39d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b6cf87b42306664cc3df4ae39f5c58081d6a305157fa894bf8f35b00a3daf35f,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b812606d008316e4fd651b3f1e8028aced93abfb0ca10176d2fcf8f70ee53fa0,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b816db2175ce1a86efef5d5e648273799f6c086f88015ec4718713d8bab7a120,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b92f489e8e0ee58220fe2ecac82e69f7be0d3220c25955f9bccab2fdf6b89144,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,b97c6d2e5ba67047488e0d06510b498e48d98b2d68cf9c0c601a5d5757e2bd71,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,c3bcf1acf7e250d2e3c8f573b9e2dcd03553985dff11b747bef13d08d510a0c6,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,c3cafaabf21a6b92c022b55b49fdd83291dc34c2da5219d4f5154bc3dcd773a1,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,c4cf52b00f6debbfb860199dc340d1ec021960133c82c92c0a0b1860db14fdea,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,cd3c263365bdca748e3b3cddb6651f39dfa80d5bf3d1833bc6d5e0205897b70c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d2086cd2056f9266d9cf66b640894dc51b458dd8589fe4ee63e369aa8acf2d43,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d345813515f38124a6da95c088a779111da13b10db6a35d9e0a93a16edf06560,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d6cdc156fd5bdf242b3b78a2537995487da58e252b7979672706b06af2612ec0,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d9bbe30920d13feaec5c518a3e724fbb40f8a36056e72a3aec64dd2835b5581b,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,d9cabcfd35b20346151e2c6185914c05229ecff029d4279d6881988a2b61d9d5,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,db1101a792d780cedec2967a30e8bac1346a05e1e78c939b5379441d84ca5a1d,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,ddb21431719cc18d09cde65ea71559a08b888b7e51fbc4a0797ece3b2e9dd987,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,e1bd21bbd59088474366056730add15a07ffbdc65a1fe2847411dab015e66875,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,edbde7bf236ce436987aa49d6fd24a865d7e51ae1aaade576b09bb5d9c6c8787,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,f4a0c39369a332793c5ecedfe9c51bbf5bf900e1be6f5cfb6792885e469dad36,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,facfc1e9af9d196961645dc2ab5e481c8c5fdb0cd6bff9c4e6ba0aac4f396a99,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_5ms,fead16012d3624edf0dfdeb423ca1bcdcefd6374c7e5b676ff2beaf3ebfa4eee,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,002105be93a7570cd8123ac6ab00a034822c100a974b2268238db9e820020484,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,021d3271c8f00d77cf7b9bb1abc40f30b1be39c6c83c98d6ec3b4ef10137acf3,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,08a1e63762f33866d59121ca79385dce192383bed0e06919fd596cdd2bfaf886,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,08fd5d13e6f23050b434e0f055dd362c39b53f777a10b3cecff7e3540fc3f418,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,12b72dd6dbbeafa3c68d90ea8905e82ec95c09e5ca70a652ac68deaa03d28c21,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,13e50983959af442cba0fe6a9e6000b60c84f065e3a207c6eb491a7e9b2e487d,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,149c62d0f343edbac8227a536470a3158e4b20ed4f681d4cde538a91f9bcc15b,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,14b6eb57c3487a62c52b4512a951a355cea8eb506dcc64d266b11b7eaf550fcd,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,192ef096a8547f2acaebe0b04baf015cadf983ae14399db046c44c583184e2c1,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2286803678de09340f4bb9dc3f37d70b78a5dd9f307ee6ffad9c26c2aef32b84,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2420377f784f2b794e481ee16eb5520034adb11ae302dcfb5bbe4b44e41c6e50,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2591705462f2bf0ed7b214babda1083886e6f4f3d7c33d902cf2ec7fa0d5f922,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2607309e15e2bd822ea26d0150c648e144318fc6bb74526e06cb102338bfcba1,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,26c4ddc7ac9031fe896967ecba1ca3c9688bf4947765eb1c48f785fef55d9e85,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,273cdb65989b6521b743c1e5b4e529da30e8cbf3ae2777e13335ab6c2f740b79,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2ad947acae5f5fafdb634081fb4b1718850692c6942e44dcb69491c21db414e5,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2b1ea283b2b59dd97f5080b5f80d91914fe177725dbfafaf17f2dae5a657839e,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,smooth,0.0,1.0,lost,True
panda,balance_progress_k1,trac_task_20ms,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,near_singular,0.0,1.0,lost,True
panda,balance_progress_k1,trac_task_20ms,3506180bab48a9313e47b15297040a4f2920a8ffa3f98d48bcdfeeccd4634022,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,36a78ea09f714b96c985eaa64b6594d37a6451bde0f2208549dd3918c029ee32,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,39016c19816bfbce241efbb04e3e6886e7fecdb1372b34ee952fa61b5352af53,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,425d354808de50c70592c93a47110dad9e2999850563be54701008e4be2e366e,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,47a70e850f1111797ee062774d2de1601c0f85ab33cef79647b473b2f0b1435a,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,4b14c4d74524363dad80e8fc5287138de0f832721af7d5ffe5be946afb787e6d,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,1.0,0.0,gained,True
panda,balance_progress_k1,trac_task_20ms,4e1d965d29d558755b7cdad108fcc3c7212903e3c5f00758ade0da5eeaf45a07,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,5167d2077436db8a3e391269e307883add677219564d578a56675e8720470102,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,51988b1435048a079a4ac913eb0ef8fabeb0ac5606f53f27c7eb607de9b8c5e9,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,55591853963166a0c283f464484cff9d63acadb83c3dfb88a76adfcb289c6967,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,5e6239cc3b9d1e3e596e048969b453c7400050b5a5411d5b1e9c4f938a9efcd1,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,636631a1465f29747d08371a60e932087e17172a296c229e770d617698841afa,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,65273a6f279aee0c9af1cc1e92b72a83bc10710d050cc0f69658e7328f2943bf,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,6fff63e7f6f521424c6fed64fff73739ecbbe53267bc4d02f648b07bb3e80508,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,725f43bdccc39ba6d34bc7a982483db74a0761aa09d7e94c902b5b9715ee5ad1,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,780a1bcf7a0d6dcff0b6378255c80c77fe00c10aad1ca25fc96aac43cb2c42d5,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,7a068de6131cb5fe742bccf0b7fafbdbf05bc5d8582199a12ceac52ba6ecc084,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,7f239e2f4ff2b54ef3d6855ad53d20d88ab214ee99f65443adaed518871a703d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,815122b17d5644e24f7a8a1c37161dfbe5fe7304cd691213368aeb4808640a02,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,81553f47da5462f4fc3c3158361d719fb6ff2dd3c3ac9beca1cc32d96a5a6847,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,872a589932115ff6c348e71f736c3deb14696fa4f9a4111a41608c6efbfd053c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,8d9e872494dec5f153c0bb1c1268d86c4f933be7b0ff7869cec02f040e602395,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9197cca0176cabb6740d965e85ec01640becf88a7fd2e21a2e33e1b1a205234a,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9af3d54778da9ecccb3b6bb1d38aee379e015809996e0e84f524ee66e879903b,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9c2eaa677b8c8f4b79b9d9a72fcf394f707ee8de7cd2df28197e204681b4ed4b,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9c66403bc08428fc2b315fc25e612ef8eff62898d4ba977ec31f7f472ac7d6b9,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9e26cb34ddcd00cfea5bd1f81023dde8dc17aa5fd6d49cabfc2e47b0983437bf,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,9f6b12d25c86286b5f8d49edd852f3be6d802b4c3b01dad2bab91aaa42550f3c,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,aae381ea20e0ccd0574b1e42f0fd2f79c6f2148818b45747b1909d5a737696f1,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,af3fb9755bd7011b510909dc75f37a71fc044767aa005ec9ab74a575933054d6,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b01a7b125617e25257289c2ff3b75c9bcef4756919ae45eae15d2847d4098f69,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b4c449a053dd8e37fd9ec7f65195ef5e60e7fe9a085a8452c9ea3272dcf35a0f,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b60a2ea44227e9165d9b5c1edbef42c4623cf30c63fdff30658f455f46a0d39d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b6cf87b42306664cc3df4ae39f5c58081d6a305157fa894bf8f35b00a3daf35f,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b812606d008316e4fd651b3f1e8028aced93abfb0ca10176d2fcf8f70ee53fa0,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b816db2175ce1a86efef5d5e648273799f6c086f88015ec4718713d8bab7a120,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b92f489e8e0ee58220fe2ecac82e69f7be0d3220c25955f9bccab2fdf6b89144,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,b97c6d2e5ba67047488e0d06510b498e48d98b2d68cf9c0c601a5d5757e2bd71,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,c3bcf1acf7e250d2e3c8f573b9e2dcd03553985dff11b747bef13d08d510a0c6,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,c3cafaabf21a6b92c022b55b49fdd83291dc34c2da5219d4f5154bc3dcd773a1,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,c4cf52b00f6debbfb860199dc340d1ec021960133c82c92c0a0b1860db14fdea,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,cd3c263365bdca748e3b3cddb6651f39dfa80d5bf3d1833bc6d5e0205897b70c,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d2086cd2056f9266d9cf66b640894dc51b458dd8589fe4ee63e369aa8acf2d43,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d345813515f38124a6da95c088a779111da13b10db6a35d9e0a93a16edf06560,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d6cdc156fd5bdf242b3b78a2537995487da58e252b7979672706b06af2612ec0,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d9bbe30920d13feaec5c518a3e724fbb40f8a36056e72a3aec64dd2835b5581b,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,d9cabcfd35b20346151e2c6185914c05229ecff029d4279d6881988a2b61d9d5,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,db1101a792d780cedec2967a30e8bac1346a05e1e78c939b5379441d84ca5a1d,smooth,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,ddb21431719cc18d09cde65ea71559a08b888b7e51fbc4a0797ece3b2e9dd987,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,e1bd21bbd59088474366056730add15a07ffbdc65a1fe2847411dab015e66875,joint_limit_return,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,edbde7bf236ce436987aa49d6fd24a865d7e51ae1aaade576b09bb5d9c6c8787,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,f4a0c39369a332793c5ecedfe9c51bbf5bf900e1be6f5cfb6792885e469dad36,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,facfc1e9af9d196961645dc2ab5e481c8c5fdb0cd6bff9c4e6ba0aac4f396a99,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,trac_task_20ms,fead16012d3624edf0dfdeb423ca1bcdcefd6374c7e5b676ff2beaf3ebfa4eee,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,00aa0087fd4e9a290e9c98ec9d3c767057d6ad16aa6504d1b5b2e90c2067a9a3,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,00d88d17843f0fc7f36efb66220d2d77516a1f133eab0c5b1250d6163c73c7dd,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,05271bab2c28c60f36eb6af08b13984723148554bb3a30a47587eab10a59ba86,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,1374ce499640355b8446cf28942aae6843fecd0317b6a18984f9e7bf05245f2d,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,15ca9691965dd8d6c86d610e1980bdf27d350936ea03a12b3f850cf637742ef4,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,169b3908666a141b4348335bf525206fcf512a10e9bd7c7c44f38974d9117448,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,1791133bb2636b67706ef0841df6c0d5d4ebffe1212aacac60dfc369b8ea9d7f,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,180541f380f09006f02290c52207620fff8406ec14e88dc7a6a24dbc39ab81cc,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,1bcd0b9c508891c0730d7dcd57d7dda053fae5e30a85d4150089ed85f1535cc4,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,1c5502cf0a5848171136f2e336367f25385a5a7cd7a75d301e8f833632d9c8f5,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,1cb2a86c605fbdea33152601f81e37aab6d2ba9082e67730449ea2be9a518fc0,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,21681a6842e8c8dbccc4434b7c49e01979cc18b662ba1d18ecd8bed48a07e676,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,218c82404e5d291678266541a0de1899250cf6a5100fddb884ef409e75100e30,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2773bae8674ec2345a444423e5b30a08644f8dffaa9cdc2089354c3d4d4e73cc,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2cd3e71e158e2a4d517e6f21299264764d0bdf6e8db956c226e3de824fa9c5f8,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2f9ba9d4fa3edea7ea86f82c7e748d95862398472469017ce1666143a27b1102,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33a390f2ebf33cca399a761413c19ee793f0a8201441b5b627d3b91735969675,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33b984eabb55e57e20d429822926727e21932fd8fa6b6c4b3cdc615cba270f78,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,378575c2ab3f3bf2efe6d50da10fa0e9b470c341f1e4367e48bd8ec3f0557bed,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,37867b229ac3c956b9871620b3d1b6309f26ee34f07a7b6d7b0eda3eaf8dab35,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,39097419635b5966229b1c503de8d6ff459c11af7214dd36518ee920838d40fa,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3cb4268bc61bc223ae0e6b97331536b53a2922c3675917b8396ba0dd2bf60047,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3cde7890c1513c0a4d4f7002e1f651abb66d948d8114db9247efa5322252f55b,smooth,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,40948ccaffb7e2d0adf2235c2e8e76a42ebcab3283c040cee2c48d13394e64ec,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,4391f20aae6fbfffc741d191d295fd257ab682291e51b9f43eb9b11ea055f428,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,47c628767b81fe848a29b4d503625c9b931617824e6a8ece30d9980c34453685,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,47e3112f44bfa6aa0ca2ef3a83f7bd331f956b788b6f16a4542c0c850c1d1a30,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,47e62913cb5b31f935b56b344afd306fc9bc16e42503af1a5f94986411e439ff,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,49f162b7d5c30a2134c8571601392dc3d466a3478718b71f217fce27bc30d2e0,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,51f7bd19ec9ee3e519e411e32c247cd93b226af7442889e2af17c7879ef104c6,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,53685ee6c0483706b45a665cdfbfcdd6f67cc2f8f3db1a08fdc0277d28f57431,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,54bb66aebbb6f86fd2a6e1d8279e98643c01747451cb3dd4f10cb3421127757c,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,569956131398338529eaffe827e95ed1bab61dc052736288a08ebd8910b2107d,high_curvature,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,58e9bf6d2f6e99fa9f422ca91e85021b31fac209058901fda24dfa4bc89ab4e7,joint_limit_return,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,59eb37b561558a10533865b0581e569fbbddef1163e2df86fb72ba2e23457c14,smooth,1.0,1.0,same,False
