robot,method,baseline,uid,family,method_fraction,baseline_fraction,change,stable_all_vs_none
ur5e,balance_cached_k1,task_balance_k1,22e81a84e6cc744cb83aced608f3f98a575ec62fdb32b2efa7cc260a7542476e,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,22efecea7861e0a792066eff00dfbc9b96c1f50fd796de31ae848da4a1f2b2ad,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,22f20f1a8dc4d703f8265567f25e7cd8aee70efbe015848e90252e4fb795d44b,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,232c0a2d0e7769849cee06bc9c2545c8edcb8f2b35c1d51402b1ba7f0f9f3864,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23612cfd19b7d008e1491d12eb4d0c901128b50e2341092387fb0a7cf7b00205,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23828fb6778cdc411b24f63ced0b1f2a1c758b8863ef6016f31e8cd8f57d7639,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23a1147fd89dbae7810f7a749917bfffbc7bfdd3146da8b49a20779e4e766b6c,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23a6a9ea21db09edd102ee5b79b561e93139145e208c69a528aaf11faa1cd4cd,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23b7c089c35c71b4ec83c17fd48852ddf49f1a033809678b90cf34e74703d5e9,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23b83eacdb4a09c9c0b4872a20cbdc43ce2e21fcef8b8a136926421f738b77d1,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23baa6f3b3a22a927deab5e5a886f41c016a038607f042c1c3ec85aee92b44ab,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23c188c6562fbe1209c973779c34bb34b91adf51b5f2525ff777bd538c67bc17,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23c4387012eb82b62197ea0e30f20b24acf473c109ddfd8ab205ef1a68ec7d00,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,23c935e0bcc53032e3c4eca3e69346a3ffe91225b085e2a2e251fe8d1da7cbc7,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,242a1f5fb02fbc98e6ae4491abade0969ab57540661d3081af59d61138c63a51,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2439cbcea60c3a2518c6ef6844d371e20a4eac2a08eb4225a19fc463210b4767,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,245fa35cef1abd5f8df0971f734a22bfc267c2321c2e5fb04c4072bde68ff5e9,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,245faa1ee9927b2c5345607f7045bc6bc609b52a2bafef2fd1d559f9e5af3632,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2478544c89c3fa54f1c578fdaaab32a733c83fe38013cafcdc2db9a559187fd0,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,24c0f7ca13e0e79cff92a5ce4b8197a17d8156d5eb2087cbd3a69c7b23068e70,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,24c47fd6ea9298d971db99a7b53d29285e70d8692cb1fd22c2aca090efc5d54a,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,24dadf1b1f7e6aa783529574e6b8b2175311987ca48bea6270f0da831983aedf,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,24df433dfe4cc25e49913cd516b694ad1f3fc48a23d440168adda78082e1fd36,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,251d4605706b86f5072930c7029daef8b29d3b10eb38bba8b053a9d79be6c483,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,254f60defc91e6ae19c16729c9b5bf61f94f06fe214deb3ac6cee179da3dfce1,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,25556a0f9fda5e9878db8ee8af7636aecd230c6213e168a50d02215e5b12d60a,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,256b2581d849059de014f90c6b8b1b6410091b1ecf8b249c3c86baf63cda8fa9,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,25c9e5de20292e6466026226ed7c272a758493cbe953a86fec0790b32d2729f5,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,25d5594dbf58dac9fc639b1002d822724a8db78d833679ba4b0867c2d5dd651d,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,25fe700bd237be38932ea3fe572f607009ff16a84568b7a9b758e94172088972,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2614d2b716208bc6c560532efecaad905e3a55653865a5d6d7f71cb29399c723,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2620a44a6a38452d367f08504cba69324e1ff1ddddfec3c6a7d97c1eeca6814d,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2623d549878c74f0e76dc55853aabed3636fc08a18ab42b39c85ea9dab98355d,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2624f9cb11d5be931eebb6d1d6397bc58206205662f640ece0361633bc82e270,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,264f4259d0968bf779d086ce9870e01f29705f0d800d487b9946b7aee4ffff96,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2661ee930114247f97604a54bc375b23ceb89a0d5abf405e3a8626bee30fda23,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2667aa5e2b59e165a173a1ee4be3a0071ac9ff0aaacac1a8dfe1b7dd1ff04236,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,269a19cfb33df5687f7f97833afb597a4d76b828a7408ac4620fafd9e7ccb3a7,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,26a838d9965c71b6a5b7663dd3db5f94193c675a7cff0b23db3c1e66687b2a2b,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,26dd35d08489b29f4b594016c9ed1113404c1a600b88948b4126ad562aabe05c,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,26ef38ab2aa9eda412eace77d662024bcdebbe0aeafcdf97ab068066e41def74,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2711d3f006ab611a586ffb48aaab17af4d3162e792bcb176e6542af067140fc9,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,271c0bc191cb3d3ee78515e61da69e580db3e27160bf79e20a80a9cc5a871930,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2726d480685e781c6ca993ed0610562b0ea905c2d9fdf934e4fe9bc9eddb36e6,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,273aff94c85f7aad57d95245cf483d5b72f96acc11d301849ad375c01ea90d22,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,273bf33fa23dea6d6eaf1616fafab7a97eb7b0d5844adcd0493554dcbc386288,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,273e36f33feffd4d2df5beebf479cd6e43d27ac18be24b88d591792f44c39774,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,275fa6acfc6a32ab9a3531d475b50ce5112217cdad8c1f88ecdb3782a4e0c7b8,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,277d8696f8a4aadbc3b6a3b4b9a7040ce103bfff5f784e04e99d64e9f2605a3c,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,27c6b0a89e7c40fff1f344ae310aa8687d741a36f94a71a3c7f240d3a937064f,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,27dddddee423cdc44dbe86ed43f02b74ce59916ff421f26cbf0320a4aa1bb1de,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,284b9b59a530bd56dae400dc56b0848e8fc7de62bd7b432aac25c6dbee6a7b97,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,284ce31aa81dc9538e9b76a2813bcb4f6b2da59216b1aebd3330c6eb8cafab9b,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2888a3b84df9e5ec155d1e48f4f84cc60f7ec227af870d9ef1f2419d8e439405,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,28c6d2d849554393fd368622d94fdf8f07e0f41970c52c470792fea06d8b0b82,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,28c8f129b92d144024a055eee99331846d8a799c943867ac0172464e40d92bc0,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,28fbc74f2b84e7ebbe0f212e1822938499077b05fba9e91208bf997e1948c1e7,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,295db5e2574c71084f3be73881ed9c14fca8a31659cbcbfba7039f8762e8dcda,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,297e9e0659ffa872c9f8087a775b21619ab26b8bb35e387497a88699f231507b,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,29b5e6b6b0904556c725875289a11fd59c76f28da6ec436215b2b945f2c4421b,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,29d06fecaba9d51e53718320a33a57226b08ffe353ba02ff43f2efff34e79c55,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2a5bc8f59ba3a608121fb75a9ac319d382d9da00431f8fe45de958a5154d58ff,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2a77a5e36834027013705af5c0b8479388c0571752d184fcaf4cfcd3df395d01,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2aa403d4ff3a605ea6aac03e20cef3466c7d478e75c9513c21441ea6befe4334,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2abd56ceaffd96949f8635c479ac2a4d8cab0d8ae8547e0246531e3852cef934,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ad6de894e797c033482e626985aa2ccfdca41d4365ffc1872ae922b53218120,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2b183e2d6f2204ca20de6af4fc9d5775e0a9336aa3a2c3116646cc7316caa8e0,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2b18c28bae1eff5d9ebcadf268650c2baf7b68614221bb4fbfc42de87448d2b4,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ba720957f164ec8b9e93aeb1e6bc4a0d53bfc7eac611ff76dc9ab37010d2384,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2baffce726742fdce2df7e718ac6dea58117d5c2dc050cb0c7dcdab81dfba7cb,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2bb276ac979734c1f66c4736d9cea63ef9f70345b45ab63ba35b31e15f6082de,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2bd9a464697de420ee01ea85ceb4eb95f9da9eb4d3279ee0e68ec461a7474f13,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2c1f330ac40e66ef65f3076b6bbfa6ba18711ff48c9c751cf43678c35f6e2f60,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2c500dcb4fad5637a29801a47d5f31c3aa2b1aeb0150164eb361048dea5d8646,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2c7abd9cc958da94b976c01de0b7a21937dc47f0efe920563b9aa9a561f18b5b,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2cb987125a3df6d7b4616b78f4ecae4289206999e52fb02bf869569d4cb6bf65,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2cbf20b44400b59b123ea955d78f9692f9e6ac6939c4fa5a58db83adee88f764,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ccb6fe48ff376e2c9aa3daa9f2ce216ef84e7d3451bd1fd62b42cb32d7d5259,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d31a46dd1fa1539ddd07df4f0213d6651afbd0785f9be2cd23d58d048463076,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d5a790c0e7bde0ce9ea684dc2b6d86710e0ebfb25652c9992b728e0c1a049fc,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d6155c2ce421d9b3d9ffec02a556c275abec02a4bd5bc19eabf973e295b4ee6,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d73ccdc0849a8860e7cc846452bda2ec2fcca2c8f6db9b6cf51c335205966af,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d7d10bab7a85ef7227f6129655d4881da84c698987fbb3e48002739a5a28fbe,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d998b44c92b92c005d45f8c80550a40ecf485964bb8698c58a8557b3467941b,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2d9da7357ca773c3cb11476347e481ef5a14727fc5acdcd702ca0271c8a14e15,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2dc3fe54d03157768d6c3fd099fc78ab8a108f21b4117e86b110ae8671d61adb,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2dd54bce539cbc643a8eab7311426720e98760d58817c57019262a25f4c56b2d,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2dd61bfde676ce85e1f8ff7e28ef94ce7fd49a0f7395bfe341d5de4d1e65a276,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2de4838789c4cb811ae6e6b407972161a5488f19ba25c8e537641ec6aabec670,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2e381c2a42792c054f91ee46ae16feeddd59ed538cce6ed51bcc3438f966124c,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2e57ad7bc35b612d763b4778b53d185e8a654b301abc221a2697444df0842337,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2e60c5bffe2759277a11bd89f56b051c74cd537443d151561bcd9ba9d022b327,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2e6371d5c52f7fed6765c0d56bf2b7e367908d906cc067613346719fde65ea3f,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2e9be1c26c35223cd993496acbf75e94c87eae62ba77aba5a8812013c4269509,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ea3744f0a8f44a326ba2da0b5e10b97456b26b251b95f3deb5c9673edee6e0d,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ea78a5d50512e8296cbd7006e9df96720a4dec852f694845445a3f874e73ac6,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2eafbd30d8c4820e905b062bef81e0076cff05da992230629bab510ec87762c6,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ec72c2684a8c5ba6181c030f1354364b49eb6ef124c89ac925f908601b0d312,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ed72256bb564c0089c37de710a2b3cedf5000de015cd9e5f39bf9e08115d0e1,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2ee875870eda8f51f5bcb84f7ec783d6d4b41b1d9ff6ebb18041ac828eefe369,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2f11720ed44c984b7a0bac5f7e9d54646b0ac1307e7d766060583d7a74e9d131,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2f45bb2b1e3b3a2a41c899226380a713ee02b788557b049e01dceb7686415977,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2f689ec1ee6c6fae4bf2dcd09d469ac1dff19abc8397fc51ef9fe73ed2dbd8e7,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2fab206156e2a98efeb2d4a42916754218e7186f723793898f6e97b33404a0d3,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2fbf9185ace3d9ad059bf31ebf3fbe7c413996852c50113b3b6975cf10e5981f,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2fc5b79c3236331ad3d0243f14456374565de4aeacae6cc3de91c804589cb3db,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2fe57285a84f1ce468c878a96ba8aeb053992181d3c2179dde20855b972e49e5,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,2fff9e6566ffd4bfc89c5ee834daad6a649957913745521867cd8179085fad33,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,300a5adbe73f6a99fafa799a9d9223999ede28b696bb985dca77347967c8b5be,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3028ee27ac0387bd4d3b6f598068b6ee74bbeec44ea1528b53d28aec436c0fe4,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,303f8d2b3212f5fbaf090e497efdd0b7b73c7a950f09fb3b6e000fc7d281f8e2,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,304c4881048234e71d1e824ce84d91ab2de2733ed3024da3c6392cf45f9b69e6,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3065791a3168b1d086bf24f80b1c0430d2e2f932bc4854b8389fea95a1011fbf,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,306779c9e1804fb7e28223ba4beeec148c7124bdf5981da84573a9bd18e4e7b6,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,307f5f27368af2b9b9313e5dc3205cb04af6f02ca28f5c18203eb3cf23034c11,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,30aa3712ac9aafb4bba236d1b3bbe3aec19d4ed8509c527b3fb3f253630866b8,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,30bfbe1fdbbabb4485c4c0721b389be99cba88ab0f78c6f0e3b1206bc82284a1,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,30ed683aa2570106de21b10f4cbfd9925da815adc46861f2fc1f7e7775da199f,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,31021c47eaf81dd6fe9cc8c14f3ab1f78fab9c8bad594a09d4cc7a08b789cbce,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,310e948f7ff9efec80aac731822ad1e9f5185d2da858e186946dcea034a7c8a9,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,316effc61c360209c5eadf7045472449758afbe942e8631039ef58778f9d3855,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,318b9e001a8fe55443313fb46fa86b364ba5cfb3b8a413046261c298ba67ffdf,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,318e6693d910aac85698e3e68e925d6913233925ede70608caed91e05272dcb7,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,319ad9fc5c274d8924472f28f817ca71244bb3455c3b0594d5737faf6d88f9a4,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,31a236bba0222191cfe2c3dff28a5f876e0e4beb7d0f5037d95f8b64f5296b3d,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,31e75246bc07f58e0b68ddf2c7941ace3e47a2c9c38bc696245202ea27dcecee,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3214e55d251a7b86cfac663f670182935b3635cfd9100217e55eff344f4b95ce,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,322c22d69e3bcb82c171dca9d9c37fc2ecc76bed9b1ebf8c69011a77a2b0cce5,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32459235cb57c2acdc6994aa009a0709723657ef50bcd99498cecd9569a96d67,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3276f03ca190b86277ee17873478b090bdee0771334cbe10b7cd80e4455624fa,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32a33b6790143be845d1e6e861d1844dbbe0184a7178417ebed6fa9cb4d0f65b,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32ab7c28e5b21749570ef92de453afad2fa16b4dfc5f0c14a10d56651f9a2861,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32b4ad149fd39419b1689a6f8f1b4f9244d9acf8649cc416da9861dec2cf9ffa,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32bbdddd96b759bc3bbca6cf0a4808f598131456f8d77b2f3dde56908641f86d,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32c009a5420b7ca4d124e50501efb3902e26fa4a497d13cf73c60660674d1d38,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32c50e26be171bd99fb7aec7f26dccfbb496820f0822e37aac8621fa3df4159e,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32dc79aa213f0548da2ef668739243ad2ae87c1fa330e513f1f1cf9e195df6c2,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32ef42274b54558129f7029e7e43b48b05f4ed152e614e743a95ddf45bb4530c,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32f08d53397c64c681b9b5c27df08045f17c116dd58225b7016b252d4464f894,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,32fe43833842d5fe9cc774927132968ad3fa93d62aeb19eb5e7919f4a26b39dd,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,334a7f5046f2d1df6cc00338f4f69e75f85e77bd988df9992a3b32c5768d80eb,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,334f4384b81f6934cb3c9a8e6e93dbac13db7cdcb294b358ffe4bcb39c5cd1e6,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,335ecf6a1e6a1997b6d42f168c924a726162163d5cd2796e6be82e774e77879e,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33650fb0802ef520c918a2a9b51544fd542400614e031fe64de6e2ea2f8f9e1c,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,337bca1786a735fb0e4ab7c32d9bd397b6b94385af2de9f6ae14c2588e397078,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3390d4bb5d97106e1c3faab5f6bba943704a4c83bd0fc14a253d7f89f9f3e2e9,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33a8b82e632ba44d95b4f896dfcd106c89eea1ab9c265211cbed017ed065126e,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33adcc4a23de5c97d0dfa9eecab272bdb02546adef5223ca8971353e8746193e,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33d9c97d3d2de2bfe1104e681c919daeb814da412043455df28f199711003982,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33e13ba05ee28aed5215e27b017833598de4df5a7199f2c89f8499b49ce1d073,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33ef0f3e421b41e9ba4de6ca11d9023fd31d760cc7547e4b1008b41820615483,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,33f8d588e16bcf3f89595d5079122ce36e081fae786a76b831c42742ec2da37b,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3433c49a6d6590c1b78baadc5872e6afc7906d7f756792686fff5ab4f2933f94,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,343848bbbc51a5863c18319f3035b599ebf4ded37c55c033044ec12b6df7f9b1,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,346bf52611e7ed6cae0b74dcd1a4087f3692c20b203f525886bed2a352bb7d31,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,34acdd16ec5cfb02c512b25d58ea439c0326df756e729a8b6199a443306cc3a3,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,34aff539fc59164b457f0aa9dfc796db360526304c8d7bc744f5de7a2be8c0a8,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,34dbf8049852f8558ebe0dfcff8f127777c62b51f149faa00a41c6a2e41663ba,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,34f904dc9f6191d317944d96c886b6345e928d258a7539677f1bce992eced228,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,357b75f6ec3f4c078bbd7eb88658de635ed733b40672cf988120017a3d8c3b0a,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,35ec866f847a22c39a3a3248499e4a26c8f50be544406abba2246b7f4cbf717e,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,35f26990f5776719c348f0cc5cdbcc17b4393415e71fbb92b91dc89b4c2d8c11,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3617dc752c71f2d467eef2356a4876062cbf76e27bd969448e111652d43865a3,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,361c61110f3e088b7de230a5014918459a06e79d2cd115ec7d35cf443ebe6605,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3630ff70e7d21932541ce96c45d2957d08a489120c6960f4bf2de378b9ec019a,local,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,364ac33ec0430e03e9e6deeaeff8134a2b4cbb50e63e359e8824f29dce570616,near_singular,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,36770c33ca682d55116e392566cf8920f7e897c8ea03104f962568541d96743d,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,36d0ec9bf7aa1b7f8a42c8e21e733c908ca6f12c8fdea4cdde71d6312dd2be73,near_limit,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,3721378cf2e1ca483529e8a6edd7f12603b00d75a37ff648c9d9bdbe01ed6c8e,hard_feasible,1.0,1.0,same,False
ur5e,balance_cached_k1,task_balance_k1,375f173dd34f5915167984940638ff7692fa281744b2c2f21a757b98c63d9274,local,1.0,1.0,same,False
