robot,uid,site_id,family,method,repeat,frame,dt,previous_q,target_position,target_rotation,q,accepted,failure_kind,verification_reasons,position_error,orientation_error,velocity_utilization,internal_status,total_latency_ns
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,2,77,0.02,"[2.450420515534097,1.0354765466516107,1.291779128253633,1.4343853766209158,-2.8592467301471394,1.131248096856852]","[-0.04381326850673338,-0.014501902314038195,-0.42076445987733185]","[[0.7330040528339873,-0.5122751977543765,0.4475256197075912],[-0.4676886975406432,0.09818740396926035,0.878422743270297],[-0.49393556332955624,-0.8531901051157894,-0.1676135549734039]]","[2.4651934636929735,1.0334415477980525,1.3182176429577586,1.4769067342140672,-2.874761657804875,1.1941799499286476]",False,position_tolerance,"[""position_tolerance""]",0.0015130008676266034,0.0030930768202050425,0.9999999999999976,solved,694177
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,task_excess_lbfgsb,0,103,0.02,"[-4.377229621577662,-3.322418553045831,2.836513280446078,5.285700548134974,-0.17286370793866,-3.360702525502101]","[-0.22625142667897566,-0.05040953449660629,0.2414464497110024]","[[-0.11328735454335376,-0.36566642850893644,-0.9238257619064795],[-0.18038433786373814,0.9219288696500628,-0.3427953470501293],[0.9770503906933511,0.12780932034588371,-0.1704033793053824]]","[-4.381655322346783,-3.330427831223468,2.8379661165869385,5.2987334035959766,-0.17594723975939247,-3.36815856513514]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001003022727605907,0.008730680647140394,0.2070947354137795,optimizer_stop,5855408
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,task_excess_lbfgsb,2,13,0.02,"[-1.348542217673263,2.486212279847251,-0.028903984018539632,0.8566354298164395,6.003422035287385,-2.3271330658119087]","[0.09529616548675976,0.6315768213728655,-0.2499231457505918]","[[0.06337708918029103,-0.026758469759459343,0.9976308580147095],[0.5473176488219473,-0.834970366373314,-0.05716536159624269],[0.8345218606214273,0.5496439498207414,-0.03827260861772133]]","[-1.354169788168503,2.48671581500017,-0.028937128261071504,0.8538833812123916,6.003337410948222,-2.3168823981438647]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010017613865877363,0.008751165713674606,0.16288520308387505,optimizer_stop,5581426
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,trac_task_5ms,1,31,0.02,"[3.9115228879445456,-2.0561594957114617,1.0084169797208546,0.5206871135128796,-0.429870253466738,3.4437486725037636]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9115228879445456,-2.0561594957114617,1.0084169797208546,0.5206871135128796,-0.429870253466738,3.4437486725037636]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0045726900928226505,0.013461281996851317,0.0,native_no_solution,5228102
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trajectory_36,high_curvature,task_excess_lbfgsb,2,111,0.02,"[0.7170245313478324,0.8131742044599434,0.3148264484419275,3.2324168556197637,-3.3321121756908667,1.3816965984833702]","[0.38385678312860927,0.3873972271997006,-0.4512074482077198]","[[-0.7688926701156532,0.23846941512840272,0.5932422775651943],[-0.6181705885623341,-0.04027726562770359,-0.7850113790959039],[-0.16330702764706365,-0.9703144232267568,0.1783836730174827]]","[0.7237124348677911,0.8213890641858167,0.30800393354525246,3.227512679440132,-3.3367876204206692,1.372318706111655]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010000119551468066,0.008726731570310621,0.14901662534895294,optimizer_stop,5375056
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trajectory_03,smooth,task_excess_lbfgsb,1,118,0.02,"[0.9055899640310091,-2.841642173442012,1.0222531004429636,-0.28280528494578444,3.307644597613283,2.8092443653011014]","[-0.27035718272526493,-0.2968119372879877,0.7092595507377021]","[[-0.021555301340428264,0.5605541744705363,0.8278371738861325],[0.23613212840130046,0.8074571239143387,-0.5406057814865249],[-0.9714818510506489,0.18382603331313022,-0.14976983192741067]]","[0.9172092880036196,-2.827034859388719,1.0213745127578808,-0.2749565748192233,3.3100094337923687,2.8114132478252696]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010000784418863042,0.008728594955512332,0.23211320404991403,optimizer_stop,5781736
ur5e,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,trajectory_12,near_singular,task_excess_lbfgsb,1,101,0.02,"[5.711990210139901,1.3540602599568725,0.15929716379725442,-2.487863261849074,-3.0324174370845505,-1.7857690091636507]","[0.17638798730358443,-0.07112243509745131,-0.7091764783912315]","[[0.5896296011135879,0.5457040750747356,-0.5954359713163613],[-0.3594326912451297,-0.4829088286541631,-0.7985031018550568],[-0.723287684089059,0.6848402190691574,-0.08859345568603766]]","[5.713150596925452,1.3540474811878878,0.16785293972762236,-2.498795859308388,-3.0284454986114637,-1.7863278853527835]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010014267499704437,0.00874848843424275,0.17372120676061292,optimizer_stop,5637386
ur5e,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,trajectory_26,joint_limit_return,task_excess_lbfgsb,2,28,0.02,"[2.016945322700618,1.6658236001548328,1.734751512562998,-2.230880861884297,6.071324089710715,3.190998025511266]","[0.00714784039946556,-0.5643112323951915,-0.1827031178777316]","[[-0.32330786287230423,0.39676149252766835,-0.8590997286998526],[0.215116483430442,-0.8532731735346292,-0.4750260938966018],[-0.921518813894466,-0.3383861837802479,0.19051998914858403]]","[2.003048630521744,1.6556457607075035,1.7387567618366118,-2.2247994027628972,6.078062686165089,3.1982133621917916]",False,position_tolerance,"[""position_tolerance""]",0.0010001393086467006,0.008726544074368875,0.22082127731119042,optimizer_stop,5897537
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,task_excess_lbfgsb,1,13,0.02,"[-1.348542217673263,2.486212279847251,-0.028903984018539632,0.8566354298164395,6.003422035287385,-2.3271330658119087]","[0.09529616548675976,0.6315768213728655,-0.2499231457505918]","[[0.06337708918029103,-0.026758469759459343,0.9976308580147095],[0.5473176488219473,-0.834970366373314,-0.05716536159624269],[0.8345218606214273,0.5496439498207414,-0.03827260861772133]]","[-1.354169788168503,2.48671581500017,-0.028937128261071504,0.8538833812123916,6.003337410948222,-2.3168823981438647]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010017613865877363,0.008751165713674606,0.16288520308387505,optimizer_stop,5551109
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,0,125,0.02,"[6.283185307179585,-5.458854085894197,1.6172787136116036,-4.66761577756535,1.450666156981598,-5.138953778908522]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458854085894197,1.6172787136116036,-4.66761577756535,1.450666156981598,-5.138953778908522]",False,internal_nonconvergence+position_tolerance,"[""position_tolerance""]",0.001714571032254166,0.006946263254198361,0.0,native_no_solution,5280368
ur5e,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,trajectory_30,high_curvature,task_excess_gn,0,32,0.02,"[-1.430678152408611,-2.307905409183095,1.2704790394893248,-0.016771623535894,1.3942222915072966,-1.7214682445427798]","[0.15762512615965685,-0.014257327130979866,0.848279975607858]","[[-0.0008233108627380007,0.9686686108333386,0.24835548020012246],[-0.8820017899516456,0.11633303003599214,-0.456661218678287],[-0.47124533385627987,-0.21942595222273745,0.8542716703776545]]","[-1.4765455113023678,-2.3374084467136877,1.2703370067423034,0.006838638220125566,1.3560837426400512,-1.658536391471047]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010623235640887412,0.009199379787194328,0.999999999998999,stationary,12419172
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,0,73,0.02,"[-4.281495638922811,-3.0379994646060005,2.690243367178409,5.3425256236111185,0.0026527079272355104,-3.455325003732475]","[-0.22896134247095953,-0.05903745519610541,0.3101480360399678]","[[0.01116807877260207,-0.4138607791254421,-0.9102716789608534],[-0.033287147856287704,0.9096700378916924,-0.41399563759745106],[0.9993834298226694,0.03492388385916315,-0.0036169783064166757]]","[-4.286408762368406,-3.0264655899332826,2.681262720679826,5.4000424405474075,-0.0037224200801888934,-3.518960857953669]",False,internal_nonconvergence+velocity_limit,"[""velocity_limit""]",0.00019537502331334766,0.0004037931034406353,1.0111867220657693,maximum iterations reached,960111
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trajectory_00,smooth,task_excess_lbfgsb,1,110,0.02,"[-3.338424691496753,-2.0048314328675163,-1.1503189942474377,0.14538398961680338,3.2145990136100875,0.27435131023763004]","[0.528423417696276,-0.13869643667363574,0.6443737992893098]","[[0.9859476970096911,-0.11446230482230117,0.1216779336447348],[-0.12326670742878573,-0.00687965837710735,0.9923497312642758],[-0.11274953481479214,-0.9934037704153235,-0.020892374773277524]]","[-3.337725076328381,-1.9980487521002006,-1.1495280877583072,0.16527271450454403,3.2178669695918565,0.27082633042122267]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.001004381407725271,0.008947378613433931,0.31603590100947104,optimizer_stop,5857068
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trajectory_36,high_curvature,task_excess_lbfgsb,0,111,0.02,"[0.7170245313478324,0.8131742044599434,0.3148264484419275,3.2324168556197637,-3.3321121756908667,1.3816965984833702]","[0.38385678312860927,0.3873972271997006,-0.4512074482077198]","[[-0.7688926701156532,0.23846941512840272,0.5932422775651943],[-0.6181705885623341,-0.04027726562770359,-0.7850113790959039],[-0.16330702764706365,-0.9703144232267568,0.1783836730174827]]","[0.7237124348677911,0.8213890641858167,0.30800393354525246,3.227512679440132,-3.3367876204206692,1.372318706111655]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010000119551468066,0.008726731570310621,0.14901662534895294,optimizer_stop,5310499
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,task_excess_lbfgsb,0,13,0.02,"[-1.348542217673263,2.486212279847251,-0.028903984018539632,0.8566354298164395,6.003422035287385,-2.3271330658119087]","[0.09529616548675976,0.6315768213728655,-0.2499231457505918]","[[0.06337708918029103,-0.026758469759459343,0.9976308580147095],[0.5473176488219473,-0.834970366373314,-0.05716536159624269],[0.8345218606214273,0.5496439498207414,-0.03827260861772133]]","[-1.354169788168503,2.48671581500017,-0.028937128261071504,0.8538833812123916,6.003337410948222,-2.3168823981438647]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010017613865877363,0.008751165713674606,0.16288520308387505,optimizer_stop,5516120
ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,trajectory_18,near_singular,task_excess_lbfgsb,0,106,0.02,"[-3.2724749824728026,-4.023536402790567,-2.3444868421810554,-4.3931609733440204,-0.08331837219961588,2.0669866965715533]","[-0.057608471514915806,-0.22577717824229687,-0.09945857387870227]","[[-0.7506498726967065,0.6450712202293322,-0.14285618450826157],[0.051797658387301826,-0.15809643065611065,-0.9860641567359549],[-0.658666661677977,-0.7475885495683022,0.08526188684489427]]","[-3.279381654401408,-4.035020093838845,-2.3634755742418863,-4.438125680920334,-0.08411888979753984,2.1299185496432864]",False,position_tolerance,"[""position_tolerance""]",0.0010005079522491993,0.008692896345765469,0.9999999999990026,optimizer_stop,7720375
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trajectory_04,smooth,task_excess_lbfgsb,2,20,0.02,"[-0.4491739703752719,-0.435513411871514,0.009314061446837406,2.056283253592114,1.7546401205732263,0.8842791011450344]","[0.6234730669989184,-0.1693530973373495,0.41070217117628816]","[[0.9584868086052387,0.24847920261628784,-0.13986108678584627],[0.22996260338853727,-0.9636420789391987,-0.13605566780000525],[-0.16858303227938048,0.09824474319225823,-0.9807791452016995]]","[-0.4438091515204382,-0.43623939385608496,0.019186702473025473,2.066054373826387,1.7558010655727687,0.8912544296171296]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010624997906723604,0.009001040527856255,0.1568782825276868,optimizer_stop,5571628
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,trac_task_5ms,2,31,0.02,"[3.915316660175249,-2.0547982391491817,1.0088050744077177,0.5210919267581003,-0.4269366622400642,3.4431865238277193]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.915316660175249,-2.0547982391491817,1.0088050744077177,0.5210919267581003,-0.4269366622400642,3.4431865238277193]",False,internal_nonconvergence+position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0046017019754678425,0.014845462492884829,0.0,native_no_solution,5218863
ur5e,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,trajectory_20,joint_limit_return,task_excess_lbfgsb,2,33,0.02,"[-1.400148656689081,0.23075143478385288,-1.866770267679424,6.002951382420681,-3.246519279563512,1.513861880133842]","[0.11568442840417704,-0.46097802893740497,0.5018445123664487]","[[-0.16912150045523086,-0.0683454269545363,-0.9832226709643005],[0.9408966451123915,-0.3082153359655235,-0.14041655846767362],[-0.29344747622022155,-0.9488583715655681,0.11643182301209962]]","[-1.3953749260589294,0.23100577125014513,-1.8755972864439825,6.0063938172781395,-3.2633529577626392,1.5181340411635222]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010000231376525893,0.008727008441159681,0.26749058509245643,optimizer_stop,5330104
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trajectory_07,smooth,task_excess_lbfgsb,0,20,0.02,"[1.9539344443427362,0.21809620467541158,-0.6372306249135828,-3.255321199445936,-0.26077243280304724,0.05163538152207022]","[-0.4921352735437397,0.6049364365448455,0.32942072066256123]","[[-0.08286007784720387,-0.19766672622314874,-0.9767610111195972],[0.8866801829072569,0.43277561699013783,-0.1627990128298044],[0.45489829713762253,-0.8795641708727273,0.13940734764804566]]","[1.956224084876584,0.21137684040686158,-0.6251293387253043,-3.2662856221237475,-0.2603646044254797,0.046239306657052115]",False,position_tolerance+orientation_tolerance,"[""position_tolerance"",""orientation_tolerance""]",0.0010005484433304262,0.008750670995302207,0.19229190938446994,optimizer_stop,6504156
